FID,row,column,delx,dely,area,UTM_E,UTM_N,NoFlw_Lay1,NoFlw_Lay2,K_Zone
"46,334",218,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,593,580.000000000000000",1,1,2
"46,335",218,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,593,580.000000000000000",1,1,2
"46,336",218,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,593,580.000000000000000",1,1,2
"46,337",218,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,593,580.000000000000000",1,1,2
"46,338",218,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,593,580.000000000000000",1,1,2
"46,339",218,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,593,580.000000000000000",1,1,2
"46,340",218,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,593,580.000000000000000",1,1,2
"46,341",218,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,593,580.000000000000000",1,1,2
"46,342",218,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,593,580.000000000000000",1,1,2
"46,343",218,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,593,580.000000000000000",1,1,2
"46,344",218,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,593,580.000000000000000",1,1,2
"46,345",218,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,593,580.000000000000000",1,1,2
"46,346",218,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,593,580.000000000000000",1,1,2
"46,347",218,110,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,927.000000000000000","4,593,580.000000000000000",1,1,2
"46,348",219,88,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,727.000000000000000","4,593,480.000000000000000",1,1,2
"46,349",219,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,593,480.000000000000000",1,1,2
"46,350",219,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,593,480.000000000000000",1,1,2
"46,351",219,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,593,480.000000000000000",1,1,2
"46,352",219,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,593,480.000000000000000",1,1,2
"46,353",219,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,593,480.000000000000000",1,1,2
"46,354",219,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,593,480.000000000000000",1,1,2
"46,355",219,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,593,480.000000000000000",1,1,2
"46,356",219,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,593,480.000000000000000",1,1,2
"46,357",219,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,593,480.000000000000000",1,1,2
"46,358",219,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,593,480.000000000000000",1,1,2
"46,359",219,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,593,480.000000000000000",1,1,2
"46,360",219,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,593,480.000000000000000",1,1,2
"46,361",219,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,593,480.000000000000000",1,1,2
"46,362",219,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,593,480.000000000000000",1,1,2
"46,363",219,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,593,480.000000000000000",1,1,2
"46,364",219,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,593,480.000000000000000",1,1,2
"46,365",219,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,593,480.000000000000000",1,1,2
"46,366",219,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,593,480.000000000000000",1,1,2
"46,367",219,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,593,480.000000000000000",1,1,2
"46,368",219,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,593,480.000000000000000",1,1,2
"46,369",219,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,593,480.000000000000000",1,1,2
"46,370",220,88,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,727.000000000000000","4,593,380.000000000000000",1,1,2
"46,371",220,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,593,380.000000000000000",1,1,2
"46,372",220,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,593,380.000000000000000",1,1,2
"46,373",220,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,593,380.000000000000000",1,1,2
"46,374",220,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,593,380.000000000000000",1,1,2
"46,375",220,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,593,380.000000000000000",1,1,2
"46,376",220,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,593,380.000000000000000",1,1,2
"46,377",220,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,593,380.000000000000000",1,1,2
"46,378",220,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,593,380.000000000000000",1,1,2
"46,379",220,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,593,380.000000000000000",1,1,2
"46,380",220,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,593,380.000000000000000",1,1,2
"46,381",220,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,593,380.000000000000000",1,1,2
"46,382",220,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,593,380.000000000000000",1,1,2
"46,383",220,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,593,380.000000000000000",1,1,2
"46,384",220,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,593,380.000000000000000",1,1,2
"46,385",220,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,593,380.000000000000000",1,1,2
"46,386",220,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,593,380.000000000000000",1,1,2
"46,387",220,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,593,380.000000000000000",1,1,2
"46,388",220,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,593,380.000000000000000",1,1,2
"46,389",220,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,593,380.000000000000000",1,1,2
"46,390",220,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,593,380.000000000000000",1,1,2
"46,391",220,109,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,827.000000000000000","4,593,380.000000000000000",1,1,2
"46,392",221,88,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,727.000000000000000","4,593,280.000000000000000",1,1,2
"46,393",221,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,593,280.000000000000000",1,1,2
"46,394",221,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,593,280.000000000000000",1,1,2
"46,395",221,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,593,280.000000000000000",1,1,2
"46,396",221,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,593,280.000000000000000",1,1,2
"46,397",221,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,593,280.000000000000000",1,1,2
"46,398",221,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,593,280.000000000000000",1,1,2
"46,399",221,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,593,280.000000000000000",1,1,2
"46,400",221,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,593,280.000000000000000",1,1,2
"46,401",221,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,593,280.000000000000000",1,1,2
"46,402",221,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,593,280.000000000000000",1,1,2
"46,403",221,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,593,280.000000000000000",1,1,2
"46,404",221,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,593,280.000000000000000",1,1,2
"46,405",221,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,593,280.000000000000000",1,1,2
"46,406",221,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,593,280.000000000000000",1,1,2
"46,407",221,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,593,280.000000000000000",1,1,2
"46,408",221,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,593,280.000000000000000",1,1,2
"46,409",221,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,593,280.000000000000000",1,1,2
"46,410",221,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,593,280.000000000000000",1,1,2
"46,411",221,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,593,280.000000000000000",1,1,2
"46,412",221,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,593,280.000000000000000",1,1,2
"46,413",222,88,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,727.000000000000000","4,593,180.000000000000000",1,1,2
"46,414",222,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,593,180.000000000000000",1,1,2
"46,415",222,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,593,180.000000000000000",1,1,2
"46,416",222,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,593,180.000000000000000",1,1,2
"46,417",222,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,593,180.000000000000000",1,1,2
"46,418",222,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,593,180.000000000000000",1,1,2
"46,419",222,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,593,180.000000000000000",1,1,2
"46,420",222,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,593,180.000000000000000",1,1,2
"46,421",222,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,593,180.000000000000000",1,1,2
"46,422",222,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,593,180.000000000000000",1,1,2
"46,423",222,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,593,180.000000000000000",1,1,2
"46,424",222,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,593,180.000000000000000",1,1,2
"46,425",222,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,593,180.000000000000000",1,1,2
"46,426",222,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,593,180.000000000000000",1,1,2
"46,427",222,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,593,180.000000000000000",1,1,2
"46,428",222,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,593,180.000000000000000",1,1,2
"46,429",222,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,593,180.000000000000000",1,1,2
"46,430",222,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,593,180.000000000000000",1,1,2
"46,431",222,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,593,180.000000000000000",1,1,2
"46,432",222,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,593,180.000000000000000",1,1,2
"46,433",222,108,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,727.000000000000000","4,593,180.000000000000000",1,1,2
"46,434",223,88,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,727.000000000000000","4,593,080.000000000000000",1,1,2
"46,435",223,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,593,080.000000000000000",1,1,2
"46,436",223,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,593,080.000000000000000",1,1,2
"46,437",223,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,593,080.000000000000000",1,1,2
"46,438",223,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,593,080.000000000000000",1,1,2
"46,439",223,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,593,080.000000000000000",1,1,2
"46,440",223,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,593,080.000000000000000",1,1,2
"46,441",223,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,593,080.000000000000000",1,1,2
"46,442",223,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,593,080.000000000000000",1,1,2
"46,443",223,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,593,080.000000000000000",1,1,2
"46,444",223,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,593,080.000000000000000",1,1,2
"46,445",223,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,593,080.000000000000000",1,1,2
"46,446",223,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,593,080.000000000000000",1,1,2
"46,447",223,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,593,080.000000000000000",1,1,2
"46,448",223,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,593,080.000000000000000",1,1,2
"46,449",223,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,593,080.000000000000000",1,1,2
"46,450",223,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,593,080.000000000000000",1,1,2
"46,451",223,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,593,080.000000000000000",1,1,2
"46,452",223,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,593,080.000000000000000",1,1,2
"46,453",223,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,593,080.000000000000000",1,1,2
"46,454",224,88,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,727.000000000000000","4,592,980.000000000000000",1,1,2
"46,455",224,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,592,980.000000000000000",1,1,2
"46,456",224,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,592,980.000000000000000",1,1,2
"46,457",224,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,592,980.000000000000000",1,1,2
"46,458",224,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,592,980.000000000000000",1,1,2
"46,459",224,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,592,980.000000000000000",1,1,2
"46,460",224,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,592,980.000000000000000",1,1,2
"46,461",224,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,592,980.000000000000000",1,1,2
"46,462",224,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,592,980.000000000000000",1,1,2
"46,463",224,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,592,980.000000000000000",1,1,2
"46,464",224,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,592,980.000000000000000",1,1,2
"46,465",224,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,592,980.000000000000000",1,1,2
"46,466",224,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,592,980.000000000000000",1,1,2
"46,467",224,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,592,980.000000000000000",1,1,2
"46,468",224,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,592,980.000000000000000",1,1,2
"46,469",224,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,592,980.000000000000000",1,1,2
"46,470",224,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,592,980.000000000000000",1,1,2
"46,471",224,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,592,980.000000000000000",1,1,2
"46,472",224,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,592,980.000000000000000",1,1,2
"46,473",224,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,592,980.000000000000000",1,1,2
"46,474",225,88,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,727.000000000000000","4,592,880.000000000000000",1,1,2
"46,475",225,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,592,880.000000000000000",1,1,2
"46,476",225,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,592,880.000000000000000",1,1,2
"46,477",225,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,592,880.000000000000000",1,1,2
"46,478",225,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,592,880.000000000000000",1,1,2
"46,479",225,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,592,880.000000000000000",1,1,2
"46,480",225,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,592,880.000000000000000",1,1,2
"46,481",225,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,592,880.000000000000000",1,1,2
"46,482",225,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,592,880.000000000000000",1,1,2
"46,483",225,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,592,880.000000000000000",1,1,2
"46,484",225,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,592,880.000000000000000",1,1,2
"46,485",225,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,592,880.000000000000000",1,1,2
"46,486",225,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,592,880.000000000000000",1,1,2
"46,487",225,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,592,880.000000000000000",1,1,2
"46,488",225,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,592,880.000000000000000",1,1,2
"46,489",225,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,592,880.000000000000000",1,1,2
"46,490",225,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,592,880.000000000000000",1,1,2
"46,491",225,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,592,880.000000000000000",1,1,2
"46,492",225,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,592,880.000000000000000",1,1,2
"46,493",225,107,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,627.000000000000000","4,592,880.000000000000000",1,1,2
"46,494",226,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,592,780.000000000000000",1,1,2
"46,495",226,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,592,780.000000000000000",1,1,2
"46,496",226,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,592,780.000000000000000",1,1,2
"46,497",226,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,592,780.000000000000000",1,1,2
"46,498",226,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,592,780.000000000000000",1,1,2
"46,499",226,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,592,780.000000000000000",1,1,2
"46,500",226,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,592,780.000000000000000",1,1,2
"46,501",226,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,592,780.000000000000000",1,1,2
"46,502",226,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,592,780.000000000000000",1,1,2
"46,503",226,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,592,780.000000000000000",1,1,2
"46,504",226,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,592,780.000000000000000",1,1,2
"46,505",226,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,592,780.000000000000000",1,1,2
"46,506",226,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,592,780.000000000000000",1,1,2
"46,507",226,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,592,780.000000000000000",1,1,2
"46,508",226,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,592,780.000000000000000",1,1,2
"46,509",226,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,592,780.000000000000000",1,1,2
"46,510",226,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,592,780.000000000000000",1,1,2
"46,511",226,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,592,780.000000000000000",1,1,2
"46,512",227,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,592,680.000000000000000",1,1,2
"46,513",227,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,592,680.000000000000000",1,1,2
"46,514",227,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,592,680.000000000000000",1,1,2
"46,515",227,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,592,680.000000000000000",1,1,2
"46,516",227,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,592,680.000000000000000",1,1,2
"46,517",227,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,592,680.000000000000000",1,1,2
"46,518",227,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,592,680.000000000000000",1,1,2
"46,519",227,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,592,680.000000000000000",1,1,2
"46,520",227,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,592,680.000000000000000",1,1,2
"46,521",227,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,592,680.000000000000000",1,1,2
"46,522",227,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,592,680.000000000000000",1,1,2
"46,523",227,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,592,680.000000000000000",1,1,2
"46,524",227,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,592,680.000000000000000",1,1,2
"46,525",227,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,592,680.000000000000000",1,1,2
"46,526",227,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,592,680.000000000000000",1,1,2
"46,527",227,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,592,680.000000000000000",1,1,2
"46,528",227,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,592,680.000000000000000",1,1,2
"46,529",227,106,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,527.000000000000000","4,592,680.000000000000000",1,1,2
"46,530",228,89,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,827.000000000000000","4,592,580.000000000000000",1,1,2
"46,531",228,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,592,580.000000000000000",1,1,2
"46,532",228,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,592,580.000000000000000",1,1,2
"46,533",228,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,592,580.000000000000000",1,1,2
"46,534",228,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,592,580.000000000000000",1,1,2
"46,535",228,94,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,327.000000000000000","4,592,580.000000000000000",1,1,2
"46,536",228,95,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,427.000000000000000","4,592,580.000000000000000",1,1,2
"46,537",228,96,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,527.000000000000000","4,592,580.000000000000000",1,1,2
"46,538",228,97,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,627.000000000000000","4,592,580.000000000000000",1,1,2
"46,539",228,98,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,727.000000000000000","4,592,580.000000000000000",1,1,2
"46,540",228,99,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,827.000000000000000","4,592,580.000000000000000",1,1,2
"46,541",228,100,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,927.000000000000000","4,592,580.000000000000000",1,1,2
"46,542",228,101,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,027.000000000000000","4,592,580.000000000000000",1,1,2
"46,543",228,102,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,127.000000000000000","4,592,580.000000000000000",1,1,2
"46,544",228,103,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,227.000000000000000","4,592,580.000000000000000",1,1,2
"46,545",228,104,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,327.000000000000000","4,592,580.000000000000000",1,1,2
"46,546",228,105,100.000000000000000,100.000000000000000,"10,000.000000000000000","510,427.000000000000000","4,592,580.000000000000000",1,1,2
"46,547",229,90,100.000000000000000,100.000000000000000,"10,000.000000000000000","508,927.000000000000000","4,592,480.000000000000000",1,1,2
"46,548",229,91,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,027.000000000000000","4,592,480.000000000000000",1,1,2
"46,549",229,92,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,127.000000000000000","4,592,480.000000000000000",1,1,2
"46,550",229,93,100.000000000000000,100.000000000000000,"10,000.000000000000000","509,227.000000000000000","4,592,480.000000000000000",1,1,2
