SWBM_id	subws_ID	SWBM_LU	SWBM_IRR	MF_Area_m2	WATERSOURC	WHC	Initial_fill_fraction	max_infil_rate	runoff_ISEG	WL_2_CP_Yr	ILR_Flag
131	3	1	2	88293.64755	2	0.1099899001732	0.979196953	2.61293038	3	0	FALSE
132	1	1	2	102132.9549	3	0.1189379623034	0.980765636	2.229991203	3	0	FALSE
133	1	1	2	109130.0275	2	0.139623328779	0.983617592	0	3	0	FALSE
134	1	1	2	4501.760069	2	0.1531015058835	0.985059307	0.377994933	3	0	FALSE
135	1	1	2	1302.90301	2	0.082021	0.9721	1.1016	3	0	FALSE
136	3	1	1	131242.2955	3	0.1240114483581	1.000001634	2.09494516	3	0	FALSE
137	1	1	2	117732.6402	2	0.1394357	0.983588235	0.314496	3	0	TRUE
138	1	1	2	440832.321	2	0.1198746084948	0.925822545	0	3	1996	TRUE
139	1	1	999	2045.343716	2	0.1394357	0.983588235	0.314496	3	0	FALSE
140	1	1	999	7483.430252	999	0.0902231	0.974636364	0.379296	3	0	FALSE
141	6	1	2	1548.820703	2	0.0798196761107	0.971344467	1.790049599	3	2015	FALSE
142	1	1	2	85209.84977	2	0.1003730158432	0.911421477	0.94855448	3	2005	FALSE
143	1	1	2	1517.494106	2	0.082021	0.9721	1.1016	3	0	FALSE
144	1	1	2	47912.99853	3	0.1109261854722	0.979379797	0.8615122	3	0	FALSE
145	1	1	2	97330.16985	2	0.1630136543306	0.985968333	0.332696878	3	0	FALSE
146	1	1	2	231079.0058	2	0.082021	0.9721	1.1016	3	0	FALSE
147	6	1	999	27027.15289	2	0.0492126	0.9535	10.901088	3	0	FALSE
148	1	1	2	133658.1533	2	0.082021	0.9721	1.1016	3	0	TRUE
149	1	1	2	37668.23963	2	0.0641620205899	0.964349179	6.463814752	3	0	FALSE
150	6	1	2	59763.72577	2	0.0492126	0.9535	10.901088	3	0	FALSE
151	5	1	555	1994.171835	999	0.082021	0.02369675	0.616896	3	0	FALSE
152	1	1	2	17516.1636	2	0.1497951819588	0.984721701	0.430185852	3	0	FALSE
153	5	1	2	22762.1955	2	0.1148294	0.980071429	0.364608	3	0	FALSE
154	5	1	2	18734.23156	2	0.082021	0.9721	0.616896	3	0	FALSE
155	5	1	2	20330.83222	2	0.0791464379001	0.971083224	0	3	0	FALSE
156	1	1	999	7496.125079	5	0.082021	0.02369675	1.100879908	3	0	FALSE
157	1	1	2	187743.4237	2	0.1394357	0.983588235	0.314496	3	0	TRUE
158	1	1	2	284565.2543	2	0.1537796957018	0.9421793	0	3	2001	FALSE
159	1	1	2	320793.2646	3	0.1383262125957	0.983457709	0	3	2008	TRUE
160	6	1	2	72039.83444	2	0.0603722714529	0.962117546	10.04512043	3	0	FALSE
161	1	1	2	89755.53707	2	0.1394357	0.983588235	0.314496	3	0	FALSE
162	1	1	2	23377.07217	2	0.0898110822703	0.974518471	0.902363274	3	0	TRUE
163	1	1	2	17774.62955	3	0.082021	0.9721	1.1016	3	0	FALSE
164	1	1	3	358404.2785	2	0.1534420267277	0.94206107	0	3	-999	FALSE
165	1	1	555	3363.720713	999	0.082021	0.02369675	1.1016	3	0	FALSE
166	5	1	2	109400.3718	2	0.1246905469691	0.981646097	0.614462829	3	0	FALSE
167	1	1	2	141173.2413	2	0.1348274288552	0.983032796	0.378206963	3	0	TRUE
168	1	1	2	176982.3381	2	0.0882072731638	0.89920428	0	3	2001	FALSE
169	6	1	999	52835.29993	2	0.0492126	0.9535	10.901088	3	0	FALSE
170	1	1	2	41486.60759	2	0.082021	0.9721	1.1016	3	0	TRUE
171	5	1	1	133185.6881	3	0.154064586623	0.999997136	0.789976407	3	0	FALSE
172	1	1	999	267720.6658	2	0.1390693573046	0.983554705	0	3	0	FALSE
173	1	1	2	57494.66634	3	0.082021	0.9721	1.1016	3	2013	TRUE
174	1	1	999	180366.022	999	0.0902231	0.974636364	0	3	0	FALSE
175	1	1	2	192732.6515	2	0.1588454627602	0.985596825	0.383006641	3	0	FALSE
176	1	1	2	191761.9291	3	0.0886632935196	0.974206029	2.260842387	3	0	FALSE
177	1	1	555	10360.63736	5	0.0788929585613	0.024636307	1.954702196	3	0	FALSE
178	5	1	2	2807.512129	2	0.082021	0.9721	0.623503173	3	0	FALSE
179	1	1	2	158543.0553	2	0.1801392831595	0.747669421	0.268206443	3	0	FALSE
180	5	1	2	161724.0012	2	0.082021	0.311	0.616896	3	2005	FALSE
181	1	1	2	448099.1712	2	0.1292608448516	0.64833985	0	3	0	FALSE
182	3	1	2	181939.836	2	0.164042	0.7229	0.333504	3	0	FALSE
183	1	1	2	13.5042072	2	0.1394357	0.674	0.314496	3	0	FALSE
184	3	1	555	19621.08796	5	0.0492126	0	10.901088	3	0	FALSE
185	6	1	2	159497.143	2	0.0744906076987	0.241342814	3.677914699	3	2006	FALSE
186	1	1	2	96950.31561	2	0.1416784543369	0.601125314	0.31622113	3	2004	FALSE
187	1	1	2	135902.2727	2	0.082021	0.445825	1.1016	3	0	FALSE
188	1	1	555	202546.4486	5	0.0492126	0	10.901088	3	0	FALSE
189	1	1	2	163741.8411	2	0.1394357	0.674	0.314496	3	0	FALSE
190	1	1	2	331005.7515	3	0.0823032416429	0.447709392	1.076263202	3	0	FALSE
191	5	1	2	9050.106617	2	0.1788786039853	0.745888875	0	3	0	FALSE
192	1	1	2	163329.0371	2	0.1394357	0.674	0.314496	3	0	TRUE
193	7	1	999	2889.811744	3	0.082021	0.445825	1.1016	3	0	FALSE
194	1	1	999	14480.96193	2	0.1161426554554	0.608628656	0.898579672	3	0	TRUE
195	1	1	2	1300.048664	2	0.1291310498999	0.64799112	0	3	0	FALSE
196	1	1	2	1083.977803	2	0.1195801375208	0.619872412	0.517036754	3	0	FALSE
197	6	1	999	78644.87888	2	0.0492126	0.130525	10.901088	3	0	FALSE
198	1	1	2	91742.66242	2	0.1783647973743	0.745151963	0.269356388	3	0	FALSE
199	6	1	999	135258.5679	2	0.079925578345	0.431293417	1.684676917	3	0	FALSE
200	1	1	2	86839.61681	3	0.1394357	0.674	0.314496	3	0	FALSE
201	1	1	2	200272.0183	3	0.1394357	0.674	0.314496	3	0	FALSE
202	4	1	2	195935.2182	2	0.1435478564636	0.683347125	0.31765715	3	0	FALSE
203	5	1	2	31209.91286	2	0.082021	0.445825	1.022223073	3	0	FALSE
204	1	1	555	16350.22899	999	0.082021	0	1.101362571	3	0	FALSE
205	5	1	2	128514.5932	2	0.1571916922021	0.710821012	0.293801746	3	0	FALSE
206	1	1	2	226163.7272	2	0.1601657531568	0.716198484	0	3	0	FALSE
207	3	1	999	20672.3261	5	0.1558399	0	0.31104	3	0	FALSE
208	6	1	2	24448.13688	2	0.1063890478598	0.572741294	0.767221834	3	0	FALSE
209	8	1	999	40704.09378	3	0.1635478964737	0.722062392	0.33456117	3	0	FALSE
210	1	1	2	15302.53935	3	0.082021	0.445825	1.1016	3	0	FALSE
211	1	1	2	177236.3947	2	0.0808074008798	0.437498313	1.248943594	3	2008	FALSE
212	3	1	2	142466.9308	2	0.0582312822112	0.219404513	9.705160572	3	0	FALSE
213	1	1	999	42385.87614	5	0.0738632323505	0	2.581964974	3	0	FALSE
214	1	1	999	87155.5381	5	0.1178161586258	0	0	3	0	FALSE
215	1	1	2	53991.5038	5	0.0761793495506	0	3.542152376	3	0	FALSE
216	1	1	999	51577.76535	5	0.0750262433785	0	3.04710995	3	0	FALSE
217	5	1	2	330150.5855	2	0.0809769916005	0.438658486	1.4086678	3	0	FALSE
218	6	1	2	141693.3043	2	0.0713642747574	0.363044163	0	3	2015	FALSE
219	1	1	2	50705.42409	2	0.1394357	0.674	0.314496	3	2008	FALSE
220	1	1	2	28182.74498	2	0.082021	0.445825	1.1016	3	0	TRUE
221	7	1	2	55997.07025	3	0.1403668196164	0.676161221	0.515407537	3	0	FALSE
222	8	1	999	46481.90937	3	0.082021	0.445825	1.1016	3	0	FALSE
223	1	1	2	90453.72936	2	0.1605855292529	0.716943972	0	3	0	FALSE
224	1	1	2	1838.912752	3	0.082021	0.445825	2.4192	3	0	FALSE
225	5	1	2	75941.46732	2	0.1139269130945	0.503960815	0.50781722	3	2005	FALSE
226	1	1	2	136444.7892	2	0.0737693937648	0.233926326	3.5726577	3	1996	TRUE
227	1	1	2	240500.326	2	0.0920693164305	0.506298804	1.016953979	3	0	FALSE
228	6	1	2	14687.71669	2	0.0718705821883	0.367533729	0	3	0	FALSE
229	1	1	555	33138.14116	5	0.0785608079601	0	2.070062845	3	0	FALSE
230	3	1	2	190936.5061	2	0.164042	0.7229	0.333504	3	0	FALSE
231	1	1	999	27236.62321	2	0.082021	0.445825	1.1016	3	0	FALSE
232	5	1	1	300292.536	2	0.1580237821237	0.863660147	0.606626642	3	0	FALSE
233	1	1	2	64515.96384	3	0.0805987115687	0.436036101	1.102054806	3	0	FALSE
234	1	1	555	53828.39982	999	0.082021	0	1.070768628	3	0	FALSE
235	1	1	2	29954.56633	2	0.082021	0.311	1.1016	3	2006	FALSE
236	1	1	2	591644.261	2	0.1389334411257	0.59323984	0.321489822	3	1996	TRUE
237	1	1	2	177675.9366	2	0.1397764988954	0.674791898	0.314762889	3	0	TRUE
238	6	1	999	12363.53576	2	0.082021	0.445825	1.1016	3	0	FALSE
239	6	1	2	65532.32954	2	0.134409964931	0.661809748	0.38232523	3	0	FALSE
240	1	1	2	8658.023339	2	0.082021	0.445825	1.1016	3	0	FALSE
241	1	1	2	25492.06589	5	0.0817350665919	0	1.089226974	3	0	FALSE
242	6	1	2	180149.5441	2	0.1299303363428	0.650159776	0	3	2015	FALSE
243	5	1	2	95312.63601	2	0.1014112261782	0.551780891	0.550044114	3	0	FALSE
244	1	1	555	40839.75697	5	0.0773318684523	0	2.328729329	3	0	FALSE
245	1	1	2	338223.2714	2	0.1394357	0.674	0.314496	3	2008	FALSE
246	3	1	2	10411.92461	2	0.1489411399367	0.694810687	0.32186929	3	0	FALSE
247	1	1	2	147864.006	2	0.1394357	0.674	0.314496	3	0	TRUE
248	3	1	2	22384.72919	2	0.164042	0.7229	0.333504	3	0	TRUE
249	3	1	999	2256.106627	2	0.0492126	0.130525	10.901088	3	0	FALSE
250	1	1	2	3502.586152	2	0.0528255815789	0.163151287	9.751912521	3	2008	FALSE
251	6	1	2	100318.773	2	0.082021	0.445825	1.1016	3	2015	FALSE
252	1	1	2	146213.1297	2	0.0827578126876	0.450750806	1.095276939	3	2008	FALSE
253	1	1	2	24574.31572	2	0.162769654979	0.720740216	0.332632681	3	0	FALSE
254	1	1	2	28041.95741	2	0.1588094973719	0.713767274	0	29	0	TRUE
255	5	1	555	24033.91471	999	0.082021	0	0.616896	29	0	FALSE
256	1	1	2	133804.0103	2	0.1394357	0.674	0.314496	3	0	FALSE
257	1	1	2	474.2095063	2	0.164042	0.7229	0.333504	29	0	FALSE
258	5	1	2	161402.3809	2	0.079983367881	0.293439871	0	29	2005	FALSE
259	1	1	2	240592.1886	2	0.0819569014087	0.445373055	1.101635267	29	0	FALSE
260	3	1	2	107512.1981	2	0.1580905037466	0.712473777	0.328814769	29	0	FALSE
261	7	1	2	104779.9191	3	0.1280376000618	0.644989002	0.666581592	29	0	FALSE
262	1	1	2	67735.84965	3	0.082021	0.445825	1.1016	29	2015	TRUE
263	1	1	2	22832.43548	5	0.082021	0	1.1016	3	0	FALSE
264	1	1	2	1922.973587	2	0.1184453097286	0.616237891	0.646872764	29	0	FALSE
265	1	1	555	6332.26336	2	0.071091557393	0	1.091705217	29	0	FALSE
266	1	1	2	144898.6194	2	0.082021	0.445825	1.1016	29	2015	FALSE
267	3	1	2	189.6625144	3	0.164042	0.7229	0.364608	29	0	FALSE
268	5	1	2	287312.1701	3	0.1117764438656	0.593346669	2.39205002	3	2008	FALSE
269	6	1	2	67730.4009	2	0.1389986404388	0.672977086	0.321082023	3	0	FALSE
270	6	1	2	85302.89093	2	0.1493358323706	0.695610657	0.285565106	3	0	FALSE
271	5	1	2	521628.3609	2	0.1388232385303	0.592913153	0.449263953	3	2001	FALSE
272	5	1	2	5142.087669	2	0.0844327422032	0.461650643	0.616896	3	2008	FALSE
273	1	1	2	12530.33249	2	0.082021	0.445825	1.1016	3	0	TRUE
274	6	1	555	14763.73541	2	0.0492126	0	10.901088	3	0	FALSE
275	1	1	2	8502.333619	2	0.082021	0.445825	1.1016	3	0	FALSE
276	3	1	2	5383.780944	2	0.164042	0.7229	0.333504	3	0	FALSE
277	1	1	999	4997.632596	5	0.082021	0	0.951431052	3	0	FALSE
278	1	1	2	73512.58053	2	0.1394357	0.674	0.314496	3	0	FALSE
279	1	1	2	316878.3943	2	0.1394357	0.674	0.314496	29	0	FALSE
280	1	1	2	282408.6332	2	0.082021	0.445825	1.1016	3	0	FALSE
281	1	5	999	65801.80293	5	0.082021	0	1.094862191	3	0	TRUE
282	1	1	999	20248.38464	5	0.0798477543596	0	1.647883789	3	0	FALSE
283	1	1	2	160.4900814	2	0.082021	0.311	1.1016	3	1996	FALSE
284	1	1	2	51323.32507	2	0.0906816023113	0.498738203	0.988551246	29	0	FALSE
285	1	1	2	55792.94462	2	0.137262877588	0.668849127	0.319045773	3	0	FALSE
286	1	1	2	63576.05198	3	0.082021	0.311	1.1016	29	2005	TRUE
287	5	1	2	249216.0415	2	0.0858925691856	0.470802118	0.983652893	3	0	FALSE
288	6	1	2	143240.6768	2	0.1638490718442	0.655095451	0.364204003	3	2005	FALSE
289	1	1	2	260239.6222	2	0.0785971736109	0.421677193	2.136719554	3	0	FALSE
290	1	1	999	46031.33035	5	0.0690346126094	0	5.031073183	3	0	FALSE
291	1	1	2	33136.05932	2	0.082021	0.445825	1.1016	3	0	FALSE
292	4	1	999	27970.07071	3	0.164042	0.7229	0.333504	3	0	FALSE
293	1	1	2	16915.09632	2	0.164042	0.7229	0.333504	3	0	FALSE
294	1	1	2	146311.3613	2	0.1394357	0.674	0.314496	3	0	TRUE
295	1	1	2	88558.25835	2	0.1394357	0.674	0.314496	3	0	FALSE
296	3	1	2	51706.96154	2	0.164042	0.7229	0.333504	3	0	FALSE
297	5	1	2	36699.44329	2	0.1326159893159	0.657233084	0.439361624	3	0	FALSE
298	1	1	2	5212.478537	2	0.082021	0.445825	1.040858117	3	0	FALSE
299	1	1	2	96.5423666	2	0.082021	0.445825	1.1016	3	0	FALSE
300	1	1	2	30929.32056	2	0.082021	0.445825	1.1016	3	0	TRUE
301	1	1	2	992.1508315	2	0.160930119159	0.717549431	0	3	0	FALSE
302	6	1	2	115.9352786	2	0.082021	0.445825	1.1016	3	0	FALSE
303	3	1	1	18463.7476	3	0.164042	0.8686625	0.364608	3	0	FALSE
304	5	1	2	142053.6686	2	0.1033146620987	0.452996522	0.913704081	3	2001	FALSE
305	1	1	999	11146.27925	999	0.0902231	0.496204545	0.379296	3	0	FALSE
306	5	1	2	292805.4796	2	0.0688174251024	0.339472616	0	3	0	FALSE
307	1	1	555	810800.9417	5	0.0920706090814	0	1.63417694	3	0	FALSE
308	1	1	2	244838.2634	2	0.164042	0.6555	0.333504	29	2006	TRUE
309	1	1	2	634255.3437	2	0.1593753430265	0.714784136	0	3	2015	TRUE
310	3	1	2	2611.450439	2	0.164042	0.7229	0.333504	3	0	FALSE
311	1	1	2	20564.76751	2	0.082021	0.445825	1.1016	3	0	TRUE
312	1	1	2	107300.6697	2	0.0827546565195	0.450718441	1.092775289	3	0	FALSE
313	1	1	555	13304.46305	2	0.0717165311663	0	1.011421842	3	0	FALSE
314	4	1	2	142890.7463	2	0.161216013197	0.649463446	0.331348538	3	2004	FALSE
315	1	1	2	243394.6152	2	0.082021	0.445825	1.043599514	29	2008	FALSE
316	1	1	2	123266.9162	2	0.1394357	0.674	0.314496	3	0	FALSE
317	1	1	2	483357.7763	2	0.1032339706591	0.452575948	0	3	2001	TRUE
318	1	1	2	24942.9523	2	0.1234047915146	0.631666785	0.505391719	3	0	FALSE
319	5	1	2	11361.64392	2	0.082021	0.445825	0.616896	3	0	FALSE
320	1	1	2	1147.468865	2	0.082021	0.445825	1.1016	3	0	FALSE
321	1	1	2	1011.351082	2	0.0777807423184	0.41561093	0	3	0	FALSE
