Day Scott_River_Avg_Flow_m3day South_Fork_Avg_Flow_m3day Wildcat_Avg_Flow_m3day Sugar_Avg_Flow_m3day McConaughy_Main_Avg_Flow_m3day McConaughy_Branch_Avg_Flow_m3day Miners_Avg_Flow_m3day French_Avg_Flow_m3day Clark_Avg_Flow_m3day Etna_Avg_Flow_m3day Heartstrand_Avg_Flow_m3day Shell_Avg_Flow_m3day Hamlin_Avg_Flow_m3day Johnson_Avg_Flow_m3day Crystal_Avg_Flow_m3day Patterson_Avg_Flow_m3day Kidder_Avg_Flow_m3day Moffett_Avg_Flow_m3day McAdams_Avg_Flow_m3day Indian_Avg_Flow_m3day Rattlesnake_Avg_Flow_m3day Mill_Avg_Flow_m3day Shackleford_Avg_Flow_m3day Sniktaw_Avg_Flow_m3day Patterson_North_Avg_Flow_m3day
2000-06-02 258367.364989959 242266.11923358 12907.8536362567 40284.553057426 15015.0916595611 2538.46539413639 5874.37767928146 114374.720856565 8884.67183934577 70713.1126388894 35264.495298437 5683.23118277885 24338.9685331179 33444.6281028503 4462.7524118317 33791.0541306492 75128.7472839832 90919.3984990332 17139.3057440126 12514.5318774725 4627.02026414419 55170.5351204843 176238.064978322 11228.3791765091 2690.38360796266
2000-06-03 303865.598846468 228711.283132615 12333.3561180546 55065.864139424 14311.188387581 2420.18296700133 5529.35899857668 26500.0854908492 8662.90119331228 67305.7905634105 34623.4400929111 5494.45252460962 23690.462566838 33004.6493929263 4303.85506587063 32155.5994172783 71942.0865772944 87472.0052015034 16441.8118288215 12006.7524657974 4430.36108425902 54326.37147097 112639.939269175 10810.6755512341 2561.91738560878
2000-06-04 291186.88620592 237310.308897296 11792.1815224463 71811.5413939153 13657.9640173348 2309.62002458455 5211.76550753758 67121.5371546462 8370.0231337887 64280.5584993467 33999.3397479848 5317.34833609033 23068.6966311143 32575.4140586565 4152.01441674397 30901.2691298539 69359.1173391272 83935.0163309724 15688.6367564981 11499.2236856188 4223.60448926973 53437.5346028117 127512.204602892 10270.3564699961 2427.8958671531
2000-06-05 250185.727279864 224332.867760471 11277.3552842373 55380.740121987 13054.3516245758 2207.27459815823 4912.78196662876 62362.147207999 8058.60551761258 61772.36513494 33392.4633884294 5147.94432968058 22465.4800859565 32149.9264135683 4003.8237832213 29718.4157997669 66713.2921290511 80538.020543256 14942.9934348978 10978.6620676281 4024.30074828586 52538.0188776071 114516.299671808 9829.75190352953 2298.04082077375
2000-06-06 211103.183315159 227045.400797516 10818.067250351 62780.203382778 12519.5558457503 2117.87798480772 4645.87610291818 26572.3746390225 7771.12505053212 59363.663352453 32806.0405115021 4996.17622423138 21903.4576419257 31738.1802954794 3864.63652152186 28630.0049476055 64263.867354566 77342.8693276705 14220.4833476618 10458.8523441266 3833.41151988876 51647.5801808919 118906.184766134 9433.51791062168 2171.19489311622
2000-06-07 192113.984102546 227743.901908796 10437.8242886634 64397.1539412546 12031.4380027326 2035.45380926729 4428.18865994689 59609.046892089 7535.0390506277 57343.6667131577 32243.8388640027 4852.85347980552 21378.5339790268 31349.1701584257 3740.53599098565 27725.5762997095 62192.1658505246 74533.5899548977 13546.3916579322 9951.82482694067 3656.22592627584 50796.4752742974 107100.00370262 9110.51921923259 2052.45043894046
2000-06-08 253438.956448583 316546.024099196 11129.0811945576 146327.786740616 13105.8307194951 2244.87595920537 5399.3342154296 204270.528912936 7749.06532489494 56420.9881329609 32059.7575203505 5230.65918911525 22166.2808251394 31621.7520849033 3657.07230084071 27366.6432756801 63975.0431845791 75830.6895003947 12994.9599085525 9631.26714306485 3591.07355738968 50742.013103361 136256.603330636 8929.93575587841 2026.06278245695
2000-06-09 334755.984769103 241503.028177159 10980.8071048777 41123.2437087285 13404.0360465409 2239.64663084782 5692.68579774637 137979.785424429 7792.24606444008 56227.8262850849 31818.3526003855 5280.83456931286 22050.4073593962 31149.7930939628 3588.69534185899 27205.110512889 65242.1490855859 78119.9582037306 13012.7133209716 11077.6615087 4554.65545589794 50425.2070109858 217822.475195675 9241.48397667174 2880.42102877806
2000-06-10 243835.116650967 222557.133586856 10424.3917927342 37529.4493747198 12093.3196090605 1998.10146385622 5173.07640068779 32751.2364253526 7517.4382057044 55283.4500726609 31182.1416407452 4857.32455328848 20844.6969726092 30490.4496439406 3498.17495487963 26632.7787750763 62330.018200132 75679.7515038327 12500.5542717917 11512.0058919344 4817.66907789595 49686.7640462303 116603.215865386 9192.10382222747 3138.51082684038
2000-06-11 176873.692955833 218436.833336394 10017.800473647 51257.7486238106 11325.4008822583 1891.52277161664 4597.3922854735 24366.4925440276 7245.44648215646 53477.2544923845 30572.3049087041 4632.52891428433 20307.9691520774 30065.7115366887 3388.67448675945 25854.0153915242 59478.9809696176 72448.711152471 11891.827418696 11153.3522206081 4473.39530577423 48762.6869498192 74858.9170848741 9001.26264563125 2867.2272005363
2000-06-12 169740.418559866 215338.96255845 9727.19359056375 57026.3157697876 11081.875422873 1864.38006728458 4156.87517646861 28731.7471717737 7132.56639671508 51857.3410229365 30096.492312831 4533.66851171676 19838.211858524 29809.3695966649 3331.73424333695 25106.4747943902 57624.6318918038 69710.1919197391 11516.8538291178 10459.102975623 4016.12665034442 47920.4810907633 71102.6113342469 8736.23196163326 2492.01324299459
2000-06-13 164811.031382957 203965.01574153 9392.4144612518 51464.2407211558 10601.4927806462 1778.46967283913 3805.48993387717 33548.5432066761 6881.93036500739 50201.1766313528 29568.4695113022 4394.5684478026 19316.4199109155 29439.0979055194 3221.74710646956 24271.458787374 55740.7150515031 66915.6754538812 11132.1965600383 9601.19136349871 3562.22379994932 47119.9227741882 106275.227272932 8616.24057184839 2117.72516813649
2000-06-14 159740.231371611 192930.900113251 9022.24587151105 50258.0724274215 10095.7706875525 1700.7767943841 3536.38026028274 48270.8129238146 6633.4064346905 48421.7061834539 29037.4863372877 4251.24570337675 18813.9000574014 29070.8249819375 3112.97664147017 23404.4458752683 53667.8386694822 63931.2774611512 10692.1271249235 8763.33027108522 3197.03395368333 46349.2652573429 88209.2536141124 8303.26104223059 1810.33211717078
2000-06-15 216664.279728259 180821.753352585 8629.60368281186 47074.3263815058 9673.00195466552 1634.78765082454 3309.63271001118 50152.4569277381 6379.25023399815 46500.9365208072 28506.2340385018 4107.67456597962 18308.4893897732 28679.5662313749 3016.37289515081 22488.4054472995 51410.3106316664 61068.8007169088 10221.6616958186 8031.48630164238 2928.49079484258 45580.5655309562 102248.616641987 7954.9758949425 1598.76792396095
2000-06-16 202471.862577908 171490.708209638 8250.13567281244 45659.2194015953 9213.15760419418 1558.58886618595 3107.86167175658 44474.5695690063 6136.82792992134 44554.2355415963 27979.8259856014 3970.06485989311 17814.1601762494 28286.5585591941 2903.46574580021 21593.5242630189 49224.4501506065 58354.9711733277 9727.52505015498 7433.22891977249 2725.34041953333 44795.3135761475 80044.6600496327 7569.95382115963 1452.47845994715
2000-06-17 154369.724228455 164774.087891608 7914.32327458287 44450.3598601468 8791.98925767779 1491.35464444603 2936.45423634612 44405.4696479583 5917.63874114327 42813.9266738147 27474.6787896434 3844.37801642781 17355.7252379765 27905.5434923947 2800.04863702003 20797.4722291361 47318.6022546865 55922.9095255209 9234.19537778309 6951.76581521781 2566.18592432064 44015.4010498621 70607.8888742483 7206.63993121459 1343.91871529134
2000-06-18 134249.222340339 157991.409675138 7605.63418544106 42432.4133922522 8400.69479007833 1428.85171979151 2783.9016188308 42188.4252580247 5719.80524420546 41274.1886014987 26982.718707485 3725.39778318694 16925.2348361407 27528.7758066677 2703.93155944786 20076.2516668339 45570.1880080339 53762.1799254966 8777.1795035411 6555.51741943386 2437.32367442034 43254.3545043586 80597.9366172156 6905.82652660481 1259.66339108086
2000-06-19 126511.151185323 150011.370884726 7301.853123658 39916.586097228 8017.93571645513 1367.34485768128 2632.32847237498 39021.2569536807 5523.84917072613 39784.1963201427 26496.9484950692 3608.156300745 16499.5624578284 27147.7607398682 2608.3011506229 19359.933856118 43831.760224208 51713.1902588461 8357.55339181802 6218.66868829305 2328.89666937363 42507.7244158676 68629.7160233262 6646.28252643395 1186.75012974487
2000-06-20 121031.036862533 143549.195805131 7023.12883312745 38508.5742249276 7666.91763918119 1312.06338647289 2494.95765628174 37855.0629015314 5344.32055250855 38355.3278564022 26027.3257689389 3498.86339338386 16097.9801971343 26776.489664941 2518.75410113794 18693.1596403795 42260.1651134863 49778.2313214701 7955.94968361125 5918.91341861715 2229.12459155902 41774.6208796353 67515.9929974356 6388.8854894998 1118.46628182703
2000-06-21 117247.387235231 137497.069013629 6759.12862467313 36889.9110542692 7331.63669455097 1259.27207162524 2367.1366830185 36866.9340305446 5175.58711917725 37041.2980803032 25565.5076611796 3391.80602276421 15707.2384893684 26409.4659710862 2433.5870703778 18069.219991132 40801.5541018036 47983.7745326644 7582.85903171388 5640.46182613392 2134.64163594182 41064.1209241512 80108.2330807243 6155.82070258168 1055.96920068189
2000-06-22 137959.474302708 130406.120604441 6484.7957270425 34734.2216351835 6986.75343169747 1204.73764732508 2236.13242881193 34341.5976851658 4999.10931407971 35719.0655408011 25098.3070579921 3281.2711505467 15309.9924498455 26033.1979772502 2346.47336462885 17427.2175728823 39271.2755333648 46191.0994740035 7234.24656966701 5377.04812343378 2045.92863181269 40358.9603971902 63144.7496189937 5936.59190096677 995.55535557493
2000-06-23 125840.051868951 123780.513390928 6219.76224967054 32997.877541749 6650.13883175846 1151.94633247743 2110.02552990281 32237.7708581803 4825.91700003451 34382.0151061194 24636.7580750044 3173.46860101322 14922.1415561937 25657.6795212504 2261.3063338687 16795.7947764767 37769.9772884229 44393.3337577859 6889.93796517628 5123.65968058902 1958.89853020092 39646.5026512476 57037.6756961217 5702.33435669492 935.141510467966
2000-06-24 107261.145603314 118050.113030716 5971.77770943948 31563.1978511896 6336.99656525419 1103.13926780696 1993.95820935344 30930.1877368098 4666.57068399563 33126.7277001964 24189.4727049019 3072.1242687329 14553.5627566365 25291.1555192866 2181.24932495417 16206.4324278906 36386.5584674351 42705.2717119193 6556.12001347862 4874.78260467918 1874.99381897852 38944.7237623513 59491.4512984434 5469.26956977679 877.04237207008
2000-06-25 105853.867707663 112573.42393229 5735.41744453173 30116.0405575916 6036.65738971432 1056.32432822509 1885.23692175023 29584.0681210086 4514.26470592607 31945.0005596288 23750.7993274849 2973.26386616533 14197.9926205929 24927.629668668 2104.11232852283 15644.4222723649 35074.4155772101 41121.8226788469 6244.35933175615 4633.42447366087 1796.85905924419 38260.0310447292 57013.0590713005 5252.90338581084 823.572647090352
2000-06-26 107953.530242516 107270.442640872 5504.74015867095 28707.0500497588 5745.92053239776 1011.25249809573 1781.65785720933 28144.6636117926 4366.65228650273 30805.6102624313 23321.2761922963 2876.88739331051 13851.5767292444 24567.3518153402 2029.4086758275 15101.7650836273 33811.8133751251 39597.9343391902 5951.42802684177 4404.59791746179 1722.81134848058 37587.9749746119 53690.7707058702 5046.79491508692 773.574982174243
2000-06-27 109885.846101322 102061.165701685 5277.93763125129 27305.1546495362 5462.91887587217 967.176730510665 1684.20048679024 26706.0564093579 4221.15196847017 29696.120360864 22895.2516791362 2781.5044923408 13509.7379602432 24207.3238079579 1956.16502937378 14571.7518331912 32580.1496265033 38118.0801874007 5672.75325008208 4188.05230458555 1652.36985739702 36923.5720853779 51615.0873410933 4847.12733407313 726.354965309028
2000-06-28 109102.448357602 97024.3732750913 5057.3347173374 25961.732722377 5187.91915119935 923.848009833822 1593.59941378756 25296.1522510508 4078.46778562535 28610.7095389633 22473.5331623188 2687.86034217001 13176.8125347608 23848.5450303028 1884.62472353525 14054.6405606139 31380.2075833308 36674.1151713873 5404.56912611547 3982.28384605386 1584.33251276682 36263.6187199132 49061.4112613419 4650.08381923754 680.986713811078
2000-06-29 106000.907696412 92286.0646858922 4846.547858141 24707.1219697869 4924.12213112036 882.262398609496 1505.93675396336 23985.1141336278 3941.41587315598 27562.6080602825 22061.772262044 2597.4453006258 12854.0049586779 23493.7637877747 1815.76109580633 13557.1402943818 30230.1978542916 35285.8928556219 5145.7996905529 3785.53812139199 1518.93972923532 35610.6066115285 46630.1013166241 4456.38002499238 637.701698351298
2000-06-30 102193.526157448 87806.849853907 4646.09368812088 23523.951611065 4672.59473988227 842.668912473761 1419.25356519864 22759.6536107336 3809.52687519744 26556.8434249719 21659.1616039975 2510.0109747369 12538.9062202328 23142.9800803737 1749.08747743982 13078.9929949377 29127.1832444367 33963.0854894625 4898.8658632697 3597.31386760721 1456.43192144786 34967.9173982888 44530.5183160985 4269.35567192809 597.194330942414
2000-07-01 98104.7869029069 83520.915539579 4455.97220727705 22398.5207487571 4435.47082597912 805.067551426616 1338.93693832059 21603.2930088874 3684.44353727591 25592.8864224892 21265.9703129508 2428.78647312988 12237.297947654 22798.4425216088 1685.33387155651 12621.7468996249 28075.8632656846 32712.0563948554 4664.3056264604 3418.11234769226 1397.28991869511 34338.2207944554 42481.3635470028 4089.48786298616 560.159023597148
2000-07-02 94455.6996613153 80161.0150978239 4371.50247326085 21533.4069380787 4224.21982506654 771.450440556652 1300.98243476542 20920.5326351474 3582.59331465313 24716.7783699995 20890.2721320465 2357.99447631642 11957.3707809314 22469.6452574068 1627.4202906396 12213.0122410607 27132.8278740529 31584.7302788809 4444.5399000003 3249.1867191291 1341.7541356224 33732.5516189763 40556.7258801578 3919.40066434478 526.827246986408
2000-07-03 93521.8367044828 82016.0187495669 4401.72558910151 21724.9748435542 4125.79606327771 752.027220942895 1359.99556609959 20786.585095885 3512.42461289227 24094.6913777302 20584.0081421688 2329.42928461976 11805.1212375848 22397.6896251194 1578.75341591953 11971.4872155456 26604.9160352159 31804.6466853388 4263.5088915454 3158.45811743789 1329.49298871024 33316.2541751193 39247.2648374852 3771.26020101196 530.762248391843
2000-07-04 94830.0277524742 78387.7275130397 4109.82711987118 20730.1918248273 3914.54506236512 718.659125709005 1201.32125446247 20218.9026675827 3414.09455925414 23539.0203084979 20212.8850823787 2245.47246032871 11491.2270050207 21902.7448071982 1528.62653495783 11698.223324498 25922.5077420606 31635.8913873277 4286.37313481236 3730.90045518016 1666.07349218119 32761.4875515611 39671.2443756676 3681.56484801174 832.137061913945
2000-07-05 90053.0630597436 75552.3757166733 4035.17344057246 20226.1945256199 3829.45785366421 709.694562810349 1162.38727984782 19757.7935790506 3396.72839226315 22933.8680535767 19948.6045568428 2215.91369674695 11337.7729557933 21648.401634738 1506.4831069602 11397.6072403899 25265.5551384634 30124.9842244411 4021.1479129156 3439.66665638134 1452.10445783181 32270.7940702811 37802.0538637597 3568.73000234923 663.394942822077
2000-07-06 89845.8369857491 85378.8550979194 4377.96040399603 22238.0245214367 3851.06306966665 701.975078092061 1631.06418181299 21045.1782619609 3459.62207812239 23981.9695322574 19721.1941249917 2236.77870633407 11322.83708287 21789.5645939129 1473.63296652414 11700.5456805126 27287.3243283713 31726.2505589626 3888.26631086995 3216.85525609548 1344.3986967211 32264.7427179548 36909.1634721873 3490.24656847404 580.296971966136
2000-07-07 100351.978744276 82907.8003785044 3949.41212040922 21149.5371504785 3639.54533769229 669.603045402466 1194.9546925758 20923.1903244185 3292.53139031726 23765.2578152568 19351.1475642872 2132.45365839844 10966.3033421218 21182.6887924335 1433.72612925368 11276.328648518 25644.6490998834 33075.7838772957 4091.08559820277 4444.19769389055 2140.17117278456 31865.7094263227 37971.9802739332 3495.73325230118 1280.49575146257
2000-07-08 90644.1589213383 78046.1837122176 3767.04015644761 20190.7189875689 3503.24576513379 663.128638864546 1071.54133908027 19787.5596988867 3198.89489532534 21902.965917515 19111.8956424936 2103.64007373051 10824.1716481749 20906.3591767744 1388.95260451119 10857.530447224 24070.9000461991 31067.0104053446 3782.28381855015 4371.76519143542 2016.83845972699 31352.056402393 36216.0740354743 3405.32224488872 1192.76836718847
2000-07-09 80180.5878084727 72970.9798409755 3621.09092183245 19150.1847577003 3332.80461667023 633.495778171764 1001.9988938566 18745.2139667697 3103.85033273956 21191.4423436265 18774.1440543597 2037.07075742873 10566.407389661 20596.0505125351 1343.93574539512 10568.0100640744 23352.4621616691 29151.6504995626 3550.14450161617 4004.59004923208 1698.04864001094 30756.8881030095 34673.8305406089 3300.59814923154 932.132391746163
2000-07-10 78172.1830370195 68509.8697663404 3551.60358712187 18221.7042962964 3243.44971098118 609.839292744752 975.308307485537 17937.542197289 3069.35267668991 20584.1732465367 18459.2680717965 1980.93394592051 10335.6240628794 20318.4716671487 1324.95566425429 10254.4920021076 22697.0760620447 27418.7906671954 3386.32892338581 3443.92739181988 1362.42979512133 30224.1911173472 33345.7277820523 3195.87405357438 643.488465123996
2000-07-11 77202.1105654867 64525.8445137707 3414.95377276537 17313.5305221906 3081.01049437037 583.692650957003 926.824490040863 16931.3410392588 2973.13472444258 19891.7012521647 18137.1257204051 1922.8099906421 10094.9637878743 20025.9020650358 1276.2887895342 9917.49234043795 21932.2304973202 26019.3689048047 3288.95414617827 2921.11009036174 1152.54780974266 29708.4023220083 31807.7862216218 3106.17870057416 465.950460537627
2000-07-12 74788.0613658364 61193.3458669239 3272.87929659132 16471.1699876415 2915.10377395669 558.293056077474 877.361201536701 15953.8429253562 2872.69256941366 19200.287678877 17819.020240585 1866.67317913388 9860.08514109764 19735.5810764318 1230.29859292372 9592.3624983983 21178.7420863985 24880.5888093272 3159.83841949425 2540.15021585724 1039.79334107989 29210.4116217466 30286.8134025728 2986.42586226003 381.695136327148
2000-07-13 71849.9528385636 58285.3303822737 3140.36255790534 15688.5062205713 2763.3337998162 533.391492470094 832.060665035364 15073.3504698479 2777.88268476018 18530.3071325454 17506.2972561932 1811.77833248204 9630.26541902072 19447.5087013369 1186.49840567565 9275.23188263106 20450.7093650351 23940.3443585686 3023.72892428151 2291.77440294018 975.602630775076 28716.6924643035 28832.5205672629 2863.81040629696 343.271004956434
2000-07-14 68931.9063397059 55690.967585771 3015.85365333099 14992.9410158884 2622.49979920781 509.984022679155 790.433145007109 14288.8005970255 2687.76635875293 17886.2579027779 17201.9171397156 1759.11902257167 9410.08174399108 19165.1827829871 1144.88822778997 8973.06756117993 19759.4894870327 23115.1487685959 2895.151179792 2130.61835076492 933.770482486545 28225.2870592204 27429.6119488127 2744.29611945358 322.207173903814
2000-07-15 66245.5518031537 53391.6634022995 2902.71070685057 14391.8141400862 2493.9354274403 488.568677976808 753.213244746551 13613.2159843175 2604.69037071499 17287.9853849044 16906.1490159234 1710.18560723043 9202.18402894669 18892.6008565095 1106.44139676111 8693.09464164579 19122.7056220853 22391.0027311275 2775.45014151202 2016.83165140634 900.352846784786 27746.8742635436 26167.4721849225 2631.93837673255 307.855992307523
2000-07-16 63825.6307903087 51199.0304918641 2793.70083604066 13818.3337180754 2370.70567690796 467.651364546608 717.95228660497 12982.0147824364 2523.72648406784 16720.4070784741 16614.4177637025 1661.99737080303 8998.14073272119 18622.267543541 1068.96790322665 8422.92722528427 18507.6569997609 21721.07219664 2666.50874712236 1926.60431270791 869.820186827064 27284.3017724857 25081.7117328578 2528.8841413706 296.282458762128
2000-07-17 61475.6822180333 49023.2790443633 2685.20759968957 13246.0765904802 2251.74362336375 446.734051116409 683.181063993133 12346.0297398673 2441.35452982683 16157.3270616519 16324.0321353388 1613.80913437562 8796.02464590514 18351.684384627 1031.49440969218 8154.56608582297 17894.5665074023 21075.5768184256 2564.8301123587 1847.90602284317 840.970429386697 26827.068709951 24032.2787271313 2429.88528101131 286.560690583995
2000-07-18 59139.9238609783 46995.0569033781 2582.65565961484 12720.7939684421 2142.11715698107 427.061815866578 651.10338679489 11743.797351041 2363.20677836742 15611.7109927199 16041.1820005749 1567.60804171841 8601.61739672688 18086.5978365128 995.967591146521 7898.33280554887 17309.6730865544 20464.952444476 2469.33827283197 1775.47352038803 813.322745173012 26374.4631521363 22965.3989873081 2331.84062653501 277.764805089495
2000-07-19 56941.9084551145 45103.8437369347 2486.5616502753 12228.0509778578 2040.75935351291 408.634658797116 621.719255010239 11192.3268272922 2289.7525855542 15097.3183457734 15767.4821080393 1524.13927174523 8415.64168871498 17828.7568208163 962.38744758966 7656.03366136218 16758.0678751287 19898.8713241492 2381.37818402848 1707.55238486783 787.117548831346 25935.0281846788 21974.042096451 2238.56700147361 269.894802278625
2000-07-20 54882.6146359743 43275.5079034507 2392.53417877102 11747.0516136627 1945.00290234168 390.705532999803 593.559462049948 10663.1808934205 2217.70646033486 14602.5064888854 15497.8190870751 1481.41568068589 8233.03859716961 17572.9145726834 929.537307153603 7421.21766433354 16223.106768414 19363.8432149195 2300.68085485097 1644.39324777892 762.595255007034 25505.9161123661 21073.2648250815 2150.78006023935 262.950682151388
2000-07-21 52865.402144729 41433.7158313956 2298.24839003733 11263.6056606366 1853.78087922033 372.776407202488 566.134272384274 10130.5799634964 2144.72162338628 14110.8698952503 15230.847313825 1439.18887556909 8051.15820915278 17317.0723245504 896.930501091147 7187.17578597643 15687.362409713 18846.6324071389 2225.63233871588 1586.24674061771 739.755863700077 25080.8976019212 20200.4501275381 2065.85573665403 256.469503365967
2000-07-22 50828.861601718 39603.6673857298 2205.25418745067 10790.6800395842 1766.82655308712 355.096297041248 539.443686013216 9596.91595786389 2071.73678643769 13618.439485802 14965.221164432 1397.70724936611 7871.68683289777 17061.479922363 865.053698149492 6954.68214496237 15154.3594329644 18345.7117035404 2154.61868903966 1532.11033739865 718.599374910474 24654.6332248208 19308.5157213956 1980.69286159797 250.682736593269
2000-07-23 48844.4334008096 37941.9442516439 2119.49286728743 10368.1541484525 1688.14088986841 339.159296332525 515.446645055751 9110.02728340233 2004.14954193225 13150.6173665625 14710.0908811245 1359.70312476099 7702.81510839473 16815.3816661024 835.366904570241 6737.67087737877 14658.9525515632 17876.8621425502 2087.63990582232 1481.73340662536 699.125788638226 24235.844047653 18417.7762970407 1896.72274389564 245.358911162387
2000-07-24 47042.2760678184 36444.8765458914 2041.99769846522 9978.90186542389 1616.12350319366 324.46737380417 494.388017276752 8679.74739041475 1941.95988986995 12721.4276168982 14463.5725905024 1324.43132283989 7542.13402388185 16576.778788205 807.870120353394 6537.17414145431 14202.316643489 17445.4289146034 2026.57892674467 1435.11594829784 681.094690237997 23833.7850798577 17625.9813646853 1818.23931002044 240.266556402413
2000-07-25 45375.1704383041 34953.4359944504 1964.50252964301 9583.04379255126 1547.30688926002 309.526435639741 473.329389497751 8250.2648042085 1878.8315260784 12304.4097097029 14217.5925494232 1289.40791389008 7381.45293936898 16337.4263724713 780.616670510146 6337.70956375856 13747.0514263911 17034.6128497619 1971.16676070944 1392.75922540885 664.746494355122 23442.9389119611 16923.5710700302 1745.71966291388 235.637142984254
2000-07-26 43713.2026453352 33481.8128125414 1887.78231250902 9196.72741611993 1482.49124125275 294.834513111387 453.25023277824 7814.66953267875 1815.46848435455 11885.8041708812 13973.2272569726 1254.88129088281 7222.21726191318 16098.5736486284 754.093223787701 6139.53518384868 13292.373648283 16637.0324945684 1919.52047003583 1354.41260646202 649.119542408257 23052.6266869168 16215.9028555105 1673.91567021956 231.470670907912
2000-07-27 42096.9860635079 32166.0373391736 1817.52002611022 8855.67293306404 1424.34386978944 281.885700035549 435.130018177705 7418.93960021519 1757.50303507384 11491.013106455 13739.8960801502 1224.08056244467 7072.85853268082 15869.4649166579 729.759786427659 5956.06905869773 12873.3338355563 16265.1599600371 1871.10207252932 1319.82545996096 634.2138343974 22670.3236046574 15507.7566482757 1602.58878046672 227.535669502478
2000-07-28 40625.1182227157 30965.9855175171 1751.90744984075 8540.55229161784 1369.93073319073 269.434918231859 419.21361346102 7063.0750068178 1703.52711064241 11126.9162534723 13513.0238978419 1195.01858480546 6928.31782697208 15646.1026414325 706.886355309219 5784.21471361964 12482.2952813436 15917.2135160233 1826.7185414817 1288.24589141651 620.510199613226 22303.6828460659 14880.3912098717 1536.98712601177 223.832138767951
2000-07-29 39238.1470143628 29754.1900694713 1685.26160465365 8217.35790702901 1316.85125190083 256.984136428168 403.297208744334 6707.74195127463 1648.37779654943 10768.905321724 13285.3443412194 1165.70821419498 6783.0544177348 15420.9914445889 684.012924190779 5612.36036854154 12087.7320931921 15580.2119857568 1785.56290360116 1259.42326933228 607.527808765061 21944.8732493083 14307.5169409747 1475.44084655949 220.59154937524
2000-07-30 37841.6341095687 28547.2877990877 1618.35744223715 7898.07806456993 1265.90561910499 244.533354624478 387.870539557392 6348.68813075195 1592.75912659182 10407.1899161808 13058.4721589111 1136.89462952704 6638.27281084988 15196.1300936909 661.626161819542 5441.28014213496 11691.4065880712 15251.1009747035 1746.82818559595 1232.85633071552 595.026247207569 21584.8177858954 13722.2148614884 1413.65601563647 217.35095998253
2000-07-31 36441.4513215279 27372.6805012747 1552.22823150886 7588.09525966906 1218.16075905026 232.580604092936 375.137415784043 6042.2565577966 1537.84449043115 10050.5020107878 12833.7529747742 1108.32943783038 6495.17751219824 14972.51797252 639.969402569104 5273.81246952883 11301.542911838 14931.6622130083 1710.51438746607 1208.29444406984 583.005514940749 21224.5843415317 13127.1139313451 1352.10973618419 214.341841260726
2000-08-01 35069.6489639278 26257.2806531744 1488.68219307465 7295.97255323524 1172.54974748958 221.12588483354 364.363234129671 5794.5599177321 1484.57259979665 9704.92752677947 12613.0706622086 1081.0062109901 6355.21392883694 14752.4036945854 619.042646439468 5112.79578585205 10925.9735843568 14625.4591609611 1677.42848250328 1185.48697789884 571.465611964603 20868.4444590358 12540.1388773565 1291.51766261489 211.332722538924
2000-08-02 33737.9706631579 25137.9662629443 1424.61952018162 7000.66928132099 1128.2723912377 211.165259390588 354.81339129966 5564.40402685673 1429.42328570367 9361.46988493963 12389.6971019289 1053.9313771211 6213.56403724239 14526.792805851 597.629221562631 4949.71478571787 10540.6136070455 14325.364897982 1647.03248851309 1164.18330070616 560.166123633792 20513.9064050968 11978.0194445464 1232.59544934081 208.786545158937
2000-08-03 32573.6390384355 24069.5409204012 1362.88170235326 6722.00281345824 1086.12888347988 202.200696491931 346.487887294008 5346.73927555541 1376.15139506917 9021.45211162362 12171.7060370775 1028.34690107974 6078.65937858089 14305.92899008 577.189134180196 4791.27849761284 10166.2191575439 14036.9791473839 1618.78842330096 1144.1327809954 549.347464593655 20160.4362368624 11429.2838077556 1173.19613312524 206.240367778949
2000-08-04 31368.9386979999 23055.1851910254 1303.21042236016 6456.79258416657 1046.65268633965 193.983180501496 339.141854347846 5133.85836494203 1325.22628375778 8695.19381240287 11957.7518437974 1004.00438989476 5948.81364461922 14087.8134797089 557.479049918561 4639.29319843716 9806.11905679424 13760.8109749224 1592.6962868669 1125.58605026294 538.769220198853 19812.8394400036 10904.6868030711 1115.94378014637 203.694190398963
2000-08-05 30150.292801227 22125.9707529721 1247.67221803757 6215.3142665366 1010.91072406404 186.761727055355 332.530424696299 4925.76129501659 1277.58666349873 8386.13485580124 11750.7948945743 981.152236537432 5824.99044006206 13876.6936558101 539.22897189853 4495.82320464824 9468.14582466052 13498.6421107422 1568.21809701638 1107.79121401964 528.912219740061 19474.1416906834 10404.4674268504 1060.83839040421 201.610954360791
2000-08-06 29023.3939856205 21266.2394377222 1194.97550323847 5990.96207072437 978.369534529522 180.287320517436 326.408730574497 4722.44806577911 1232.5285004951 8096.39208398719 11549.7586903225 959.293655065206 5705.98525902853 13670.8205967658 521.7088969993 4360.61047668889 9150.14551818007 13249.4544233322 1545.35385374942 1091.24953525826 519.295633926606 19147.3686650649 9945.83341683227 1009.31127272323 199.296247651712
2000-08-07 27979.9238491547 20457.1525112761 1144.86196073344 5777.13020688587 948.762386674349 174.310945251665 321.756243041928 4515.67984048921 1188.87840508534 7821.20260208162 11352.4902328706 938.677038449356 5590.35269446155 13467.6958431211 504.918825220871 4231.07461898738 8845.4604954685 13011.7207154251 1523.83456596875 1075.45975098604 510.159877403823 18830.5625726897 9524.00484586726 961.123875632691 197.444482284449
