STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SFJ,D,41,M FLOW,20110401 0000,20110401 0000,1608, ,CFS
SFJ,D,41,M FLOW,20110402 0000,20110402 0000,1819, ,CFS
SFJ,D,41,M FLOW,20110403 0000,20110403 0000,1771, ,CFS
SFJ,D,41,M FLOW,20110404 0000,20110404 0000,1573, ,CFS
SFJ,D,41,M FLOW,20110405 0000,20110405 0000,1513, ,CFS
SFJ,D,41,M FLOW,20110406 0000,20110406 0000,1585, ,CFS
SFJ,D,41,M FLOW,20110407 0000,20110407 0000,1500, ,CFS
SFJ,D,41,M FLOW,20110408 0000,20110408 0000,1354, ,CFS
SFJ,D,41,M FLOW,20110409 0000,20110409 0000,1233, ,CFS
SFJ,D,41,M FLOW,20110410 0000,20110410 0000,1130, ,CFS
SFJ,D,41,M FLOW,20110411 0000,20110411 0000,1069, ,CFS
SFJ,D,41,M FLOW,20110412 0000,20110412 0000,1036, ,CFS
SFJ,D,41,M FLOW,20110413 0000,20110413 0000,1010, ,CFS
SFJ,D,41,M FLOW,20110414 0000,20110414 0000,958, ,CFS
SFJ,D,41,M FLOW,20110415 0000,20110415 0000,975, ,CFS
SFJ,D,41,M FLOW,20110416 0000,20110416 0000,1363, ,CFS
SFJ,D,41,M FLOW,20110417 0000,20110417 0000,2030, ,CFS
SFJ,D,41,M FLOW,20110418 0000,20110418 0000,2571, ,CFS
SFJ,D,41,M FLOW,20110419 0000,20110419 0000,2236, ,CFS
SFJ,D,41,M FLOW,20110420 0000,20110420 0000,1903, ,CFS
SFJ,D,41,M FLOW,20110421 0000,20110421 0000,1679, ,CFS
SFJ,D,41,M FLOW,20110422 0000,20110422 0000,1491, ,CFS
SFJ,D,41,M FLOW,20110423 0000,20110423 0000,1384, ,CFS
SFJ,D,41,M FLOW,20110424 0000,20110424 0000,1375, ,CFS
SFJ,D,41,M FLOW,20110425 0000,20110425 0000,1398, ,CFS
SFJ,D,41,M FLOW,20110426 0000,20110426 0000,1337, ,CFS
SFJ,D,41,M FLOW,20110427 0000,20110427 0000,1241, ,CFS
SFJ,D,41,M FLOW,20110428 0000,20110428 0000,1215, ,CFS
SFJ,D,41,M FLOW,20110429 0000,20110429 0000,1151, ,CFS
SFJ,D,41,M FLOW,20110430 0000,20110430 0000,1063, ,CFS
SFJ,D,41,M FLOW,20110501 0000,20110501 0000,1007, ,CFS
SFJ,D,41,M FLOW,20110502 0000,20110502 0000,986, ,CFS
SFJ,D,41,M FLOW,20110503 0000,20110503 0000,1010, ,CFS
SFJ,D,41,M FLOW,20110504 0000,20110504 0000,1031, ,CFS
SFJ,D,41,M FLOW,20110505 0000,20110505 0000,1134, ,CFS
SFJ,D,41,M FLOW,20110506 0000,20110506 0000,1372, ,CFS
SFJ,D,41,M FLOW,20110507 0000,20110507 0000,1555, ,CFS
SFJ,D,41,M FLOW,20110508 0000,20110508 0000,1530, ,CFS
SFJ,D,41,M FLOW,20110509 0000,20110509 0000,1343, ,CFS
SFJ,D,41,M FLOW,20110510 0000,20110510 0000,1191, ,CFS
SFJ,D,41,M FLOW,20110511 0000,20110511 0000,1190, ,CFS
SFJ,D,41,M FLOW,20110512 0000,20110512 0000,1325, ,CFS
SFJ,D,41,M FLOW,20110513 0000,20110513 0000,1409, ,CFS
SFJ,D,41,M FLOW,20110514 0000,20110514 0000,1469, ,CFS
SFJ,D,41,M FLOW,20110515 0000,20110515 0000,1341, ,CFS
SFJ,D,41,M FLOW,20110516 0000,20110516 0000,1178, ,CFS
SFJ,D,41,M FLOW,20110517 0000,20110517 0000,1048, ,CFS
SFJ,D,41,M FLOW,20110518 0000,20110518 0000,964, ,CFS
SFJ,D,41,M FLOW,20110519 0000,20110519 0000,876, ,CFS
SFJ,D,41,M FLOW,20110520 0000,20110520 0000,895, ,CFS
SFJ,D,41,M FLOW,20110521 0000,20110521 0000,1026, ,CFS
SFJ,D,41,M FLOW,20110522 0000,20110522 0000,1182, ,CFS
SFJ,D,41,M FLOW,20110523 0000,20110523 0000,1223, ,CFS
SFJ,D,41,M FLOW,20110524 0000,20110524 0000,1175, ,CFS
SFJ,D,41,M FLOW,20110525 0000,20110525 0000,1434, ,CFS
SFJ,D,41,M FLOW,20110526 0000,20110526 0000,1595, ,CFS
SFJ,D,41,M FLOW,20110527 0000,20110527 0000,1360, ,CFS
SFJ,D,41,M FLOW,20110528 0000,20110528 0000,1260, ,CFS
SFJ,D,41,M FLOW,20110529 0000,20110529 0000,1140, ,CFS
SFJ,D,41,M FLOW,20110530 0000,20110530 0000,1042, ,CFS
SFJ,D,41,M FLOW,20110531 0000,20110531 0000,1056, ,CFS
SFJ,D,41,M FLOW,20110601 0000,20110601 0000,1170, ,CFS
SFJ,D,41,M FLOW,20110602 0000,20110602 0000,1117, ,CFS
SFJ,D,41,M FLOW,20110603 0000,20110603 0000,1039, ,CFS
SFJ,D,41,M FLOW,20110604 0000,20110604 0000,984, ,CFS
SFJ,D,41,M FLOW,20110605 0000,20110605 0000,1019, ,CFS
SFJ,D,41,M FLOW,20110606 0000,20110606 0000,1217, ,CFS
SFJ,D,41,M FLOW,20110607 0000,20110607 0000,1459, ,CFS
SFJ,D,41,M FLOW,20110608 0000,20110608 0000,1572, ,CFS
SFJ,D,41,M FLOW,20110609 0000,20110609 0000,1623, ,CFS
SFJ,D,41,M FLOW,20110610 0000,20110610 0000,1707, ,CFS
SFJ,D,41,M FLOW,20110611 0000,20110611 0000,1822, ,CFS
SFJ,D,41,M FLOW,20110612 0000,20110612 0000,1773, ,CFS
SFJ,D,41,M FLOW,20110613 0000,20110613 0000,1945, ,CFS
SFJ,D,41,M FLOW,20110614 0000,20110614 0000,2110, ,CFS
SFJ,D,41,M FLOW,20110615 0000,20110615 0000,2011, ,CFS
SFJ,D,41,M FLOW,20110616 0000,20110616 0000,1900, ,CFS
SFJ,D,41,M FLOW,20110617 0000,20110617 0000,1643, ,CFS
SFJ,D,41,M FLOW,20110618 0000,20110618 0000,1584, ,CFS
SFJ,D,41,M FLOW,20110619 0000,20110619 0000,1670, ,CFS
SFJ,D,41,M FLOW,20110620 0000,20110620 0000,1695, ,CFS
SFJ,D,41,M FLOW,20110621 0000,20110621 0000,1790, ,CFS
SFJ,D,41,M FLOW,20110622 0000,20110622 0000,1817, ,CFS
SFJ,D,41,M FLOW,20110623 0000,20110623 0000,1777, ,CFS
SFJ,D,41,M FLOW,20110624 0000,20110624 0000,1532, ,CFS
SFJ,D,41,M FLOW,20110625 0000,20110625 0000,1368, ,CFS
SFJ,D,41,M FLOW,20110626 0000,20110626 0000,1284, ,CFS
SFJ,D,41,M FLOW,20110627 0000,20110627 0000,1259, ,CFS
SFJ,D,41,M FLOW,20110628 0000,20110628 0000,1823, ,CFS
SFJ,D,41,M FLOW,20110629 0000,20110629 0000,2353, ,CFS
SFJ,D,41,M FLOW,20110630 0000,20110630 0000,1698, ,CFS
SFJ,D,41,M FLOW,20110701 0000,20110701 0000,1376, ,CFS
SFJ,D,41,M FLOW,20110702 0000,20110702 0000,1244, ,CFS
SFJ,D,41,M FLOW,20110703 0000,20110703 0000,1225, ,CFS
SFJ,D,41,M FLOW,20110704 0000,20110704 0000,1151, ,CFS
SFJ,D,41,M FLOW,20110705 0000,20110705 0000,1084, ,CFS
SFJ,D,41,M FLOW,20110706 0000,20110706 0000,1047, ,CFS
SFJ,D,41,M FLOW,20110707 0000,20110707 0000,1000, ,CFS
SFJ,D,41,M FLOW,20110708 0000,20110708 0000,925, ,CFS
SFJ,D,41,M FLOW,20110709 0000,20110709 0000,815, ,CFS
SFJ,D,41,M FLOW,20110710 0000,20110710 0000,743, ,CFS
SFJ,D,41,M FLOW,20110711 0000,20110711 0000,675, ,CFS
SFJ,D,41,M FLOW,20110712 0000,20110712 0000,624, ,CFS
SFJ,D,41,M FLOW,20110713 0000,20110713 0000,576, ,CFS
SFJ,D,41,M FLOW,20110714 0000,20110714 0000,535, ,CFS
SFJ,D,41,M FLOW,20110715 0000,20110715 0000,481, ,CFS
SFJ,D,41,M FLOW,20110716 0000,20110716 0000,464, ,CFS
SFJ,D,41,M FLOW,20110717 0000,20110717 0000,446, ,CFS
SFJ,D,41,M FLOW,20110718 0000,20110718 0000,437, ,CFS
SFJ,D,41,M FLOW,20110719 0000,20110719 0000,487, ,CFS
SFJ,D,41,M FLOW,20110720 0000,20110720 0000,423, ,CFS
SFJ,D,41,M FLOW,20110721 0000,20110721 0000,392, ,CFS
SFJ,D,41,M FLOW,20110722 0000,20110722 0000,373, ,CFS
SFJ,D,41,M FLOW,20110723 0000,20110723 0000,361, ,CFS
SFJ,D,41,M FLOW,20110724 0000,20110724 0000,343, ,CFS
SFJ,D,41,M FLOW,20110725 0000,20110725 0000,317, ,CFS
SFJ,D,41,M FLOW,20110726 0000,20110726 0000,304, ,CFS
SFJ,D,41,M FLOW,20110727 0000,20110727 0000,289, ,CFS
SFJ,D,41,M FLOW,20110728 0000,20110728 0000,275, ,CFS
SFJ,D,41,M FLOW,20110729 0000,20110729 0000,264, ,CFS
SFJ,D,41,M FLOW,20110730 0000,20110730 0000,256, ,CFS
SFJ,D,41,M FLOW,20110731 0000,20110731 0000,244, ,CFS
SFJ,D,41,M FLOW,20110801 0000,20110801 0000,244, ,CFS
SFJ,D,41,M FLOW,20110802 0000,20110802 0000,239, ,CFS
SFJ,D,41,M FLOW,20110803 0000,20110803 0000,223, ,CFS
SFJ,D,41,M FLOW,20110804 0000,20110804 0000,213, ,CFS
SFJ,D,41,M FLOW,20110805 0000,20110805 0000,204, ,CFS
SFJ,D,41,M FLOW,20110806 0000,20110806 0000,195, ,CFS
SFJ,D,41,M FLOW,20110807 0000,20110807 0000,187, ,CFS
SFJ,D,41,M FLOW,20110808 0000,20110808 0000,181, ,CFS
SFJ,D,41,M FLOW,20110809 0000,20110809 0000,168, ,CFS
SFJ,D,41,M FLOW,20110810 0000,20110810 0000,153, ,CFS
SFJ,D,41,M FLOW,20110811 0000,20110811 0000,147, ,CFS
SFJ,D,41,M FLOW,20110812 0000,20110812 0000,142, ,CFS
SFJ,D,41,M FLOW,20110813 0000,20110813 0000,138, ,CFS
SFJ,D,41,M FLOW,20110814 0000,20110814 0000,127, ,CFS
SFJ,D,41,M FLOW,20110815 0000,20110815 0000,91, ,CFS
SFJ,D,41,M FLOW,20110816 0000,20110816 0000,89, ,CFS
SFJ,D,41,M FLOW,20110817 0000,20110817 0000,86, ,CFS
SFJ,D,41,M FLOW,20110818 0000,20110818 0000,82, ,CFS
SFJ,D,41,M FLOW,20110819 0000,20110819 0000,80, ,CFS
SFJ,D,41,M FLOW,20110820 0000,20110820 0000,78, ,CFS
SFJ,D,41,M FLOW,20110821 0000,20110821 0000,76, ,CFS
SFJ,D,41,M FLOW,20110822 0000,20110822 0000,75, ,CFS
SFJ,D,41,M FLOW,20110823 0000,20110823 0000,74, ,CFS
SFJ,D,41,M FLOW,20110824 0000,20110824 0000,72, ,CFS
SFJ,D,41,M FLOW,20110825 0000,20110825 0000,70, ,CFS
SFJ,D,41,M FLOW,20110826 0000,20110826 0000,70, ,CFS
SFJ,D,41,M FLOW,20110827 0000,20110827 0000,70, ,CFS
SFJ,D,41,M FLOW,20110828 0000,20110828 0000,70, ,CFS
SFJ,D,41,M FLOW,20110829 0000,20110829 0000,71, ,CFS
SFJ,D,41,M FLOW,20110830 0000,20110830 0000,72, ,CFS
SFJ,D,41,M FLOW,20110831 0000,20110831 0000,70, ,CFS
SFJ,D,41,M FLOW,20110901 0000,20110901 0000,70, ,CFS
SFJ,D,41,M FLOW,20110902 0000,20110902 0000,71, ,CFS
SFJ,D,41,M FLOW,20110903 0000,20110903 0000,71, ,CFS
SFJ,D,41,M FLOW,20110904 0000,20110904 0000,73, ,CFS
SFJ,D,41,M FLOW,20110905 0000,20110905 0000,73, ,CFS
SFJ,D,41,M FLOW,20110906 0000,20110906 0000,73, ,CFS
SFJ,D,41,M FLOW,20110907 0000,20110907 0000,74, ,CFS
SFJ,D,41,M FLOW,20110908 0000,20110908 0000,73, ,CFS
SFJ,D,41,M FLOW,20110909 0000,20110909 0000,73, ,CFS
SFJ,D,41,M FLOW,20110910 0000,20110910 0000,75, ,CFS
SFJ,D,41,M FLOW,20110911 0000,20110911 0000,76, ,CFS
SFJ,D,41,M FLOW,20110912 0000,20110912 0000,76, ,CFS
SFJ,D,41,M FLOW,20110913 0000,20110913 0000,77, ,CFS
SFJ,D,41,M FLOW,20110914 0000,20110914 0000,74, ,CFS
SFJ,D,41,M FLOW,20110915 0000,20110915 0000,59, ,CFS
SFJ,D,41,M FLOW,20110916 0000,20110916 0000,60, ,CFS
SFJ,D,41,M FLOW,20110917 0000,20110917 0000,60, ,CFS
SFJ,D,41,M FLOW,20110918 0000,20110918 0000,59, ,CFS
SFJ,D,41,M FLOW,20110919 0000,20110919 0000,59, ,CFS
SFJ,D,41,M FLOW,20110920 0000,20110920 0000,59, ,CFS
SFJ,D,41,M FLOW,20110921 0000,20110921 0000,59, ,CFS
SFJ,D,41,M FLOW,20110922 0000,20110922 0000,59, ,CFS
SFJ,D,41,M FLOW,20110923 0000,20110923 0000,59, ,CFS
SFJ,D,41,M FLOW,20110924 0000,20110924 0000,59, ,CFS
SFJ,D,41,M FLOW,20110925 0000,20110925 0000,59, ,CFS
SFJ,D,41,M FLOW,20110926 0000,20110926 0000,60, ,CFS
SFJ,D,41,M FLOW,20110927 0000,20110927 0000,59, ,CFS
SFJ,D,41,M FLOW,20110928 0000,20110928 0000,59, ,CFS
SFJ,D,41,M FLOW,20110929 0000,20110929 0000,59, ,CFS
SFJ,D,41,M FLOW,20110930 0000,20110930 0000,60, ,CFS
SFJ,D,41,M FLOW,20111001 0000,20111001 0000,59, ,CFS
SFJ,D,41,M FLOW,20111002 0000,20111002 0000,59, ,CFS
SFJ,D,41,M FLOW,20111003 0000,20111003 0000,61, ,CFS
SFJ,D,41,M FLOW,20111004 0000,20111004 0000,62, ,CFS
SFJ,D,41,M FLOW,20111005 0000,20111005 0000,66, ,CFS
SFJ,D,41,M FLOW,20111006 0000,20111006 0000,67, ,CFS
SFJ,D,41,M FLOW,20111007 0000,20111007 0000,70, ,CFS
SFJ,D,41,M FLOW,20111008 0000,20111008 0000,72, ,CFS
SFJ,D,41,M FLOW,20111009 0000,20111009 0000,75, ,CFS
SFJ,D,41,M FLOW,20111010 0000,20111010 0000,78, ,CFS
SFJ,D,41,M FLOW,20111011 0000,20111011 0000,89, ,CFS
SFJ,D,41,M FLOW,20111012 0000,20111012 0000,96, ,CFS
SFJ,D,41,M FLOW,20111013 0000,20111013 0000,95, ,CFS
SFJ,D,41,M FLOW,20111014 0000,20111014 0000,102, ,CFS
SFJ,D,41,M FLOW,20111015 0000,20111015 0000,98, ,CFS
SFJ,D,41,M FLOW,20111016 0000,20111016 0000,95, ,CFS
SFJ,D,41,M FLOW,20111017 0000,20111017 0000,94, ,CFS
SFJ,D,41,M FLOW,20111018 0000,20111018 0000,94, ,CFS
SFJ,D,41,M FLOW,20111019 0000,20111019 0000,94, ,CFS
SFJ,D,41,M FLOW,20111020 0000,20111020 0000,93, ,CFS
SFJ,D,41,M FLOW,20111021 0000,20111021 0000,92, ,CFS
SFJ,D,41,M FLOW,20111022 0000,20111022 0000,91, ,CFS
SFJ,D,41,M FLOW,20111023 0000,20111023 0000,91, ,CFS
SFJ,D,41,M FLOW,20111024 0000,20111024 0000,90, ,CFS
SFJ,D,41,M FLOW,20111025 0000,20111025 0000,89, ,CFS
SFJ,D,41,M FLOW,20111026 0000,20111026 0000,89, ,CFS
SFJ,D,41,M FLOW,20111027 0000,20111027 0000,88, ,CFS
SFJ,D,41,M FLOW,20111028 0000,20111028 0000,88, ,CFS
SFJ,D,41,M FLOW,20111029 0000,20111029 0000,89, ,CFS
SFJ,D,41,M FLOW,20111030 0000,20111030 0000,89, ,CFS
SFJ,D,41,M FLOW,20111031 0000,20111031 0000,89, ,CFS
SFJ,D,41,M FLOW,20111101 0000,20111101 0000,89, ,CFS
SFJ,D,41,M FLOW,20111102 0000,20111102 0000,90, ,CFS
SFJ,D,41,M FLOW,20111103 0000,20111103 0000,91, ,CFS
SFJ,D,41,M FLOW,20111104 0000,20111104 0000,90, ,CFS
SFJ,D,41,M FLOW,20111105 0000,20111105 0000,91, ,CFS
SFJ,D,41,M FLOW,20111106 0000,20111106 0000,91, ,CFS
SFJ,D,41,M FLOW,20111107 0000,20111107 0000,91, ,CFS
SFJ,D,41,M FLOW,20111108 0000,20111108 0000,91, ,CFS
SFJ,D,41,M FLOW,20111109 0000,20111109 0000,91, ,CFS
SFJ,D,41,M FLOW,20111110 0000,20111110 0000,92, ,CFS
SFJ,D,41,M FLOW,20111111 0000,20111111 0000,95, ,CFS
SFJ,D,41,M FLOW,20111112 0000,20111112 0000,94, ,CFS
SFJ,D,41,M FLOW,20111113 0000,20111113 0000,94, ,CFS
SFJ,D,41,M FLOW,20111114 0000,20111114 0000,94, ,CFS
SFJ,D,41,M FLOW,20111115 0000,20111115 0000,94, ,CFS
SFJ,D,41,M FLOW,20111116 0000,20111116 0000,94, ,CFS
SFJ,D,41,M FLOW,20111117 0000,20111117 0000,94, ,CFS
SFJ,D,41,M FLOW,20111118 0000,20111118 0000,97, ,CFS
SFJ,D,41,M FLOW,20111119 0000,20111119 0000,98, ,CFS
SFJ,D,41,M FLOW,20111120 0000,20111120 0000,100, ,CFS
SFJ,D,41,M FLOW,20111121 0000,20111121 0000,99, ,CFS
SFJ,D,41,M FLOW,20111122 0000,20111122 0000,107, ,CFS
SFJ,D,41,M FLOW,20111123 0000,20111123 0000,120, ,CFS
SFJ,D,41,M FLOW,20111124 0000,20111124 0000,125, ,CFS
SFJ,D,41,M FLOW,20111125 0000,20111125 0000,121, ,CFS
SFJ,D,41,M FLOW,20111126 0000,20111126 0000,118, ,CFS
SFJ,D,41,M FLOW,20111127 0000,20111127 0000,115, ,CFS
SFJ,D,41,M FLOW,20111128 0000,20111128 0000,114, ,CFS
SFJ,D,41,M FLOW,20111129 0000,20111129 0000,114, ,CFS
SFJ,D,41,M FLOW,20111130 0000,20111130 0000,113, ,CFS
SFJ,D,41,M FLOW,20111201 0000,20111201 0000,111, ,CFS
SFJ,D,41,M FLOW,20111202 0000,20111202 0000,110, ,CFS
SFJ,D,41,M FLOW,20111203 0000,20111203 0000,108, ,CFS
SFJ,D,41,M FLOW,20111204 0000,20111204 0000,106, ,CFS
SFJ,D,41,M FLOW,20111205 0000,20111205 0000,105, ,CFS
SFJ,D,41,M FLOW,20111206 0000,20111206 0000,104, ,CFS
SFJ,D,41,M FLOW,20111207 0000,20111207 0000,103, ,CFS
SFJ,D,41,M FLOW,20111208 0000,20111208 0000,103, ,CFS
SFJ,D,41,M FLOW,20111209 0000,20111209 0000,103, ,CFS
SFJ,D,41,M FLOW,20111210 0000,20111210 0000,103, ,CFS
SFJ,D,41,M FLOW,20111211 0000,20111211 0000,103, ,CFS
SFJ,D,41,M FLOW,20111212 0000,20111212 0000,102, ,CFS
SFJ,D,41,M FLOW,20111213 0000,20111213 0000,101, ,CFS
SFJ,D,41,M FLOW,20111214 0000,20111214 0000,100, ,CFS
SFJ,D,41,M FLOW,20111215 0000,20111215 0000,100, ,CFS
SFJ,D,41,M FLOW,20111216 0000,20111216 0000,100, ,CFS
SFJ,D,41,M FLOW,20111217 0000,20111217 0000,100, ,CFS
SFJ,D,41,M FLOW,20111218 0000,20111218 0000,101, ,CFS
SFJ,D,41,M FLOW,20111219 0000,20111219 0000,101, ,CFS
SFJ,D,41,M FLOW,20111220 0000,20111220 0000,100, ,CFS
SFJ,D,41,M FLOW,20111221 0000,20111221 0000,100, ,CFS
SFJ,D,41,M FLOW,20111222 0000,20111222 0000,99, ,CFS
SFJ,D,41,M FLOW,20111223 0000,20111223 0000,97, ,CFS
SFJ,D,41,M FLOW,20111224 0000,20111224 0000,97, ,CFS
SFJ,D,41,M FLOW,20111225 0000,20111225 0000,97, ,CFS
SFJ,D,41,M FLOW,20111226 0000,20111226 0000,97, ,CFS
SFJ,D,41,M FLOW,20111227 0000,20111227 0000,97, ,CFS
SFJ,D,41,M FLOW,20111228 0000,20111228 0000,97, ,CFS
SFJ,D,41,M FLOW,20111229 0000,20111229 0000,129, ,CFS
SFJ,D,41,M FLOW,20111230 0000,20111230 0000,629, ,CFS
SFJ,D,41,M FLOW,20111231 0000,20111231 0000,581, ,CFS
SFJ,D,41,M FLOW,20120101 0000,20120101 0000,323, ,CFS
SFJ,D,41,M FLOW,20120102 0000,20120102 0000,249, ,CFS
SFJ,D,41,M FLOW,20120103 0000,20120103 0000,210, ,CFS
SFJ,D,41,M FLOW,20120104 0000,20120104 0000,187, ,CFS
SFJ,D,41,M FLOW,20120105 0000,20120105 0000,173, ,CFS
SFJ,D,41,M FLOW,20120106 0000,20120106 0000,163, ,CFS
SFJ,D,41,M FLOW,20120107 0000,20120107 0000,150, ,CFS
SFJ,D,41,M FLOW,20120108 0000,20120108 0000,141, ,CFS
SFJ,D,41,M FLOW,20120109 0000,20120109 0000,134, ,CFS
SFJ,D,41,M FLOW,20120110 0000,20120110 0000,129, ,CFS
SFJ,D,41,M FLOW,20120111 0000,20120111 0000,125, ,CFS
SFJ,D,41,M FLOW,20120112 0000,20120112 0000,121, ,CFS
SFJ,D,41,M FLOW,20120113 0000,20120113 0000,118, ,CFS
SFJ,D,41,M FLOW,20120114 0000,20120114 0000,116, ,CFS
SFJ,D,41,M FLOW,20120115 0000,20120115 0000,115, ,CFS
SFJ,D,41,M FLOW,20120116 0000,20120116 0000,111, ,CFS
SFJ,D,41,M FLOW,20120117 0000,20120117 0000,106, ,CFS
SFJ,D,41,M FLOW,20120118 0000,20120118 0000,116, ,CFS
SFJ,D,41,M FLOW,20120119 0000,20120119 0000,250, ,CFS
SFJ,D,41,M FLOW,20120120 0000,20120120 0000,601, ,CFS
SFJ,D,41,M FLOW,20120121 0000,20120121 0000,1779, ,CFS
SFJ,D,41,M FLOW,20120122 0000,20120122 0000,1011, ,CFS
SFJ,D,41,M FLOW,20120123 0000,20120123 0000,613, ,CFS
SFJ,D,41,M FLOW,20120124 0000,20120124 0000,470, ,CFS
SFJ,D,41,M FLOW,20120125 0000,20120125 0000,840, ,CFS
SFJ,D,41,M FLOW,20120126 0000,20120126 0000,1458, ,CFS
SFJ,D,41,M FLOW,20120127 0000,20120127 0000,1355, ,CFS
SFJ,D,41,M FLOW,20120128 0000,20120128 0000,938, ,CFS
SFJ,D,41,M FLOW,20120129 0000,20120129 0000,737, ,CFS
SFJ,D,41,M FLOW,20120130 0000,20120130 0000,634, ,CFS
SFJ,D,41,M FLOW,20120131 0000,20120131 0000,557, ,CFS
SFJ,D,41,M FLOW,20120201 0000,20120201 0000,527, ,CFS
SFJ,D,41,M FLOW,20120202 0000,20120202 0000,484, ,CFS
SFJ,D,41,M FLOW,20120203 0000,20120203 0000,432, ,CFS
SFJ,D,41,M FLOW,20120204 0000,20120204 0000,394, ,CFS
SFJ,D,41,M FLOW,20120205 0000,20120205 0000,365, ,CFS
SFJ,D,41,M FLOW,20120206 0000,20120206 0000,344, ,CFS
SFJ,D,41,M FLOW,20120207 0000,20120207 0000,327, ,CFS
SFJ,D,41,M FLOW,20120208 0000,20120208 0000,312, ,CFS
SFJ,D,41,M FLOW,20120209 0000,20120209 0000,302, ,CFS
SFJ,D,41,M FLOW,20120210 0000,20120210 0000,303, ,CFS
SFJ,D,41,M FLOW,20120211 0000,20120211 0000,318, ,CFS
SFJ,D,41,M FLOW,20120212 0000,20120212 0000,314, ,CFS
SFJ,D,41,M FLOW,20120213 0000,20120213 0000,308, ,CFS
SFJ,D,41,M FLOW,20120214 0000,20120214 0000,295, ,CFS
SFJ,D,41,M FLOW,20120215 0000,20120215 0000,284, ,CFS
SFJ,D,41,M FLOW,20120216 0000,20120216 0000,290, ,CFS
SFJ,D,41,M FLOW,20120217 0000,20120217 0000,283, ,CFS
SFJ,D,41,M FLOW,20120218 0000,20120218 0000,282, ,CFS
SFJ,D,41,M FLOW,20120219 0000,20120219 0000,275, ,CFS
SFJ,D,41,M FLOW,20120220 0000,20120220 0000,271, ,CFS
SFJ,D,41,M FLOW,20120221 0000,20120221 0000,268, ,CFS
SFJ,D,41,M FLOW,20120222 0000,20120222 0000,278, ,CFS
SFJ,D,41,M FLOW,20120223 0000,20120223 0000,291, ,CFS
SFJ,D,41,M FLOW,20120224 0000,20120224 0000,288, ,CFS
SFJ,D,41,M FLOW,20120225 0000,20120225 0000,285, ,CFS
SFJ,D,41,M FLOW,20120226 0000,20120226 0000,275, ,CFS
SFJ,D,41,M FLOW,20120227 0000,20120227 0000,272, ,CFS
SFJ,D,41,M FLOW,20120228 0000,20120228 0000,267, ,CFS
SFJ,D,41,M FLOW,20120229 0000,20120229 0000,278, ,CFS
SFJ,D,41,M FLOW,20120301 0000,20120301 0000,289, ,CFS
SFJ,D,41,M FLOW,20120302 0000,20120302 0000,278, ,CFS
SFJ,D,41,M FLOW,20120303 0000,20120303 0000,269, ,CFS
SFJ,D,41,M FLOW,20120304 0000,20120304 0000,266, ,CFS
SFJ,D,41,M FLOW,20120305 0000,20120305 0000,270, ,CFS
SFJ,D,41,M FLOW,20120306 0000,20120306 0000,272, ,CFS
SFJ,D,41,M FLOW,20120307 0000,20120307 0000,265, ,CFS
SFJ,D,41,M FLOW,20120308 0000,20120308 0000,261, ,CFS
SFJ,D,41,M FLOW,20120309 0000,20120309 0000,260, ,CFS
SFJ,D,41,M FLOW,20120310 0000,20120310 0000,268, ,CFS
SFJ,D,41,M FLOW,20120311 0000,20120311 0000,282, ,CFS
SFJ,D,41,M FLOW,20120312 0000,20120312 0000,292, ,CFS
SFJ,D,41,M FLOW,20120313 0000,20120313 0000,325, ,CFS
SFJ,D,41,M FLOW,20120314 0000,20120314 0000,364, ,CFS
SFJ,D,41,M FLOW,20120315 0000,20120315 0000,404, ,CFS
SFJ,D,41,M FLOW,20120316 0000,20120316 0000,1045, ,CFS
SFJ,D,41,M FLOW,20120317 0000,20120317 0000,1259, ,CFS
SFJ,D,41,M FLOW,20120318 0000,20120318 0000,963, ,CFS
SFJ,D,41,M FLOW,20120319 0000,20120319 0000,756, ,CFS
SFJ,D,41,M FLOW,20120320 0000,20120320 0000,674, ,CFS
SFJ,D,41,M FLOW,20120321 0000,20120321 0000,792, ,CFS
SFJ,D,41,M FLOW,20120322 0000,20120322 0000,975, ,CFS
SFJ,D,41,M FLOW,20120323 0000,20120323 0000,905, ,CFS
SFJ,D,41,M FLOW,20120324 0000,20120324 0000,805, ,CFS
SFJ,D,41,M FLOW,20120325 0000,20120325 0000,780, ,CFS
SFJ,D,41,M FLOW,20120326 0000,20120326 0000,745, ,CFS
SFJ,D,41,M FLOW,20120327 0000,20120327 0000,707, ,CFS
SFJ,D,41,M FLOW,20120328 0000,20120328 0000,946, ,CFS
SFJ,D,41,M FLOW,20120329 0000,20120329 0000,1002, ,CFS
SFJ,D,41,M FLOW,20120330 0000,20120330 0000,2877, ,CFS
SFJ,D,41,M FLOW,20120331 0000,20120331 0000,4651, ,CFS
SFJ,D,41,M FLOW,20120401 0000,20120401 0000,3193, ,CFS
SFJ,D,41,M FLOW,20120402 0000,20120402 0000,2098, ,CFS
SFJ,D,41,M FLOW,20120403 0000,20120403 0000,1715, ,CFS
SFJ,D,41,M FLOW,20120404 0000,20120404 0000,1528, ,CFS
SFJ,D,41,M FLOW,20120405 0000,20120405 0000,1346, ,CFS
SFJ,D,41,M FLOW,20120406 0000,20120406 0000,1191, ,CFS
SFJ,D,41,M FLOW,20120407 0000,20120407 0000,1066, ,CFS
