Month	East_Fork_Avg_Flow_m3day	South_Fork_Avg_Flow_m3day	Sugar_Avg_Flow_m3day	French_Avg_Flow_m3day	Etna_Avg_Flow_m3day	Johnson_Avg_Flow_m3day	Crystal_Avg_Flow_m3day	Patterson_Avg_Flow_m3day	Kidder_Avg_Flow_m3day	Moffett_Avg_Flow_m3day	Mill_Avg_Flow_m3day	Shackleford_Avg_Flow_m3day
1999-08-01	30488.079658958	31403.3668338413	9404.44320571846	10118.9867182356	21271.3736602693	1275.29900920053	956.474256900399	6376.49504600266	22538.6287391473	3740.96434717819	20925.1254454336	34046.0328885202
1999-09-01	25448.808778366	27529.148958612	8149.60607076472	8271.45685516907	17931.8662775539	1060.83358093946	795.625185704593	5304.16790469729	18291.3413404422	3093.47655223494	19416.1875127001	30252.0605673586
1999-10-01	30335.220983256	31281.9899715041	9365.54822392613	10063.2906604995	21169.6514478485	1268.8016746048	951.601255953597	6344.00837302398	22410.7736977553	3721.38606430809	20872.1583908944	33925.2409803312
1999-11-01	71939.4611495442	61305.6570136125	19197.6926325555	25890.8104277775	48308.9961180043	3049.71880753729	2287.28910565297	15248.5940376865	59296.8668503051	9153.35578961927	32788.9236485784	63077.8815328597
1999-12-01	92258.6326822838	73700.7662592336	23433.2734097201	34133.3446432107	61151.3038245556	3928.99113701894	2946.74335276421	19644.9556850947	78920.4439863572	11884.8627357058	36571.7110825792	74490.902602711
2000-01-01	318961.544672888	191664.725545943	65168.2086712079	133275.231917178	199614.165585465	13859.3196437553	10394.4897328164	69296.5982187763	321315.58175773	43391.2072015776	68358.8826276745	179081.12827559
2000-02-01	380367.340420255	222896.677812682	76237.014352294	160647.253306152	236840.916643636	16556.8040940666	12417.6030705499	82784.0204703328	388738.793442262	51994.1182239585	77216.5933684404	206824.730971977
2000-03-01	399165.761932098	227822.380773357	78407.5394608308	170497.869868724	247226.810195503	17407.4585971586	13055.5939478689	87037.2929857929	414178.117988263	54840.0571078032	76544.7549060045	209861.942065949
2000-04-01	480871.275029209	264957.625443864	91947.7798855224	208511.564104406	295723.347125007	21022.8054842063	15767.1041131547	105114.027421031	509150.263998943	66512.2962018506	85458.6327663627	241709.105794397
2000-05-01	386102.037229904	222055.912894668	76285.555566111	164380.531707499	239504.418826997	16828.6785670259	12621.5089252694	84143.3928351293	398869.775019499	52967.7597817451	75271.1539765635	204981.653293516
2000-06-01	228452.758336837	149327.298610857	49776.5503823994	92086.245644191	145418.712408956	9867.80629922243	7400.85472441682	49339.0314961122	219284.436654745	30581.8702328726	58717.7413182268	142800.443571973
2000-07-01	52119.8271310264	47467.3672820684	14633.3898216237	18232.6720864059	35471.9753031461	2199.16780143484	1649.37585107613	10995.8390071742	41351.9219799609	6547.73057754559	27421.5381687206	49743.3604629882
2000-08-01	9209.67326653142	12486.0673927641	3504.84655906219	2718.06770583423	6791.76632096494	377.834834051748	283.376125538811	1889.17417025874	5814.53160498748	1072.13554454172	11442.5027398528	14603.1281158509
2000-09-01	11272.7116272569	14700.3785777537	4164.36542898062	3382.6548425561	8248.24409261026	463.743531161815	347.807648371361	2318.71765580907	7277.67766028325	1322.10510060244	12877.9024122247	17009.4562436523
2000-10-01	21600.0739285753	24080.0811250331	7078.16935184552	6930.7772363216	15312.683976885	898.487155294969	673.865366471227	4492.43577647485	15258.9201492742	2610.54270793888	17587.1751420958	26682.6372554282
2000-11-01	34688.4384736436	34948.8422932736	10520.8500821639	11622.3215524332	24094.2842445659	1453.26313154052	1089.94734865539	7266.31565770258	25971.3045611164	4274.4073496696	22698.2777702542	37659.5003664322
2000-12-01	40890.5430524969	39373.5112818083	11979.9600734416	13968.0072511805	28143.9373751513	1718.58379034798	1288.93784276099	8592.91895173992	31421.3839354321	5082.52415770218	24263.5864900007	41900.4771174798
2001-01-01	41560.2028231983	39869.3873846233	12141.4983096635	14219.3967317084	28583.3395093079	1747.18867592892	1310.39150694669	8735.9433796446	32004.4221428838	5169.44925152514	24463.1453425293	42384.5454474524
2001-02-01	52410.109871943	48797.7884654225	14965.4576177327	18161.9915066538	35828.8289394108	2207.97059571478	1655.97794678608	11039.8529785739	41058.1330185874	6556.41208872365	28921.6132762126	51450.2183020315
2001-03-01	144631.521384143	104209.815673362	33949.1040473686	55922.3841389113	93890.2372105998	6204.41584425594	4653.31188319195	31022.0792212797	131275.121517778	19003.397405326	45877.6393077364	102369.88578433
2001-04-01	106415.275041136	82890.9017788274	26512.477944542	39797.8682032603	70176.4408414219	4539.95814631386	3404.9686097354	22699.7907315693	92359.4490882191	13774.9470903077	39945.3700233103	83198.0539195635
2001-05-01	149664.193918189	106992.603868876	34920.2021192756	58062.7529409166	97003.5306338069	6423.86732764007	4817.90049573005	32119.3366382003	136456.880457623	19694.2322397556	46675.7731295202	104876.074922759
2001-06-01	22010.5834735891	24616.4957858741	7230.38308719695	7052.83109355431	15613.7935752811	915.355779852724	686.516834889543	4576.77889926362	15520.3245068053	2658.52417167443	18045.908764764	27301.1626353898
2001-07-01	4088.03090831514	6678.23599438106	1794.03427097923	1114.12549653747	3130.29787188867	165.522233856891	124.141675392668	827.611169284453	2318.94700629501	459.216839091188	7597.32238398751	8222.88357156067
2001-08-01	2916.2471074384	5148.05646217457	1357.93761802802	768.876842616234	2268.23587004383	117.432833793735	88.0746253453014	587.164168968676	1582.2152742968	322.761114192176	6407.57533136661	6475.85497262448
2001-09-01	2389.07523630699	4448.30539664492	1158.71952861261	615.704458543778	1878.29079156801	95.8431606597101	71.8823704947826	479.215803298551	1257.12910057043	261.731022433665	5889.64598149075	5678.52263149544
2001-10-01	2239.96643020293	4201.09000134343	1092.45179060633	575.487077908401	1763.64471297247	89.8152412849449	67.3614309637087	449.076206424725	1173.76035071989	245.054504970582	5609.40150692875	5373.70164988611
2001-11-01	26300.4361618924	28236.2404272127	8373.8224919023	8575.89819530074	18503.7195948901	1096.91858334755	822.688937510663	5484.59291673775	18985.6450091838	3201.62587714342	19741.1437651629	30964.4635640722
2001-12-01	143920.838661833	103815.071160556	33811.4979240791	55620.7169855076	93450.1968936093	6173.43614184142	4630.07710638106	30867.1807092071	130545.28019769	18905.9262715154	45763.8292108403	102013.935006681
2002-01-01	371068.638382169	215364.240044661	73827.9592012457	157365.980938099	230602.674794743	16163.0267038372	12122.2700278779	80815.1335191862	381337.770020902	50816.6172654345	73778.7900357159	199305.247079263
2002-02-01	233142.758381597	154104.992741949	51234.1159090329	93529.1711099233	148738.908280756	10062.4474887134	7546.83561653507	50312.2374435672	222355.124603197	31143.0112378729	61386.6734069833	147824.334759741
