Day Scott_River_Avg_Flow_m3day French_Avg_Flow_m3day Etna_Avg_Flow_m3day Patterson_Avg_Flow_m3day Kidder_Avg_Flow_m3day Moffett_Avg_Flow_m3day Mill_Avg_Flow_m3day Shackleford_Avg_Flow_m3day
2012-06-16 452618.93375424 85630.60908864 88040.9140142494 49803.4866177325 84440.2093871223 17695.4236112556 32295.5324621828 127222.619217408
2012-06-17 457512.111416448 88077.197919744 84163.2875431533 47696.6659092023 80205.7040218906 16918.526418465 31510.2799349168 127222.619217408
2012-06-18 428153.0454432 85630.60908864 81481.0954195411 46237.0720629792 77292.7754269473 16381.0714395563 30957.4760581019 117436.263892992
2012-06-19 371881.502327808 75844.253764224 75579.6957928992 43018.716222478 70932.1745608463 15198.350121773 29711.3228508371 107649.908568576
2012-06-20 327842.903367936 68504.487270912 67847.1193510242 38786.1795132087 62705.1060093647 13648.1783139367 28009.56532115 92970.375581952
2012-06-21 313163.370381312 66057.898439808 64309.9099409917 36843.6567412496 58985.0770767187 12938.8764643405 27201.8697982368 85630.60908864
2012-06-22 357201.969341184 78290.842595328 64309.9099409917 36843.6567412496 58985.0770767187 12938.8764643405 27201.8697982368 97863.55324416
2012-06-23 389007.624145536 102756.730906368 71355.5365803847 40708.8516019921 66422.2185971134 14351.5880962544 28792.0288982829 110096.49739968
2012-06-24 344969.025185664 90523.786750848 73596.6128219937 41934.9898838096 68810.3297097038 14800.8470279348 29282.7322880193 102756.730906368
2012-06-25 296037.248563584 73397.66493312 70856.0243741994 40435.3479883362 65891.3745028846 14251.4468443082 28681.7081312752 92970.375581952
2012-06-26 271571.360252544 68504.487270912 64817.0649938032 37122.4298274079 59516.6952445404 13040.5817610013 27318.8904818988 88077.197919744
2012-06-27 247105.471941504 61164.7207776 60229.4181867106 34597.3949297273 54729.8005536921 12120.4748020247 26244.6539712037 78290.842595328
2012-06-28 239765.705448192 56271.543115392 56104.9231882843 32320.6481568991 50470.1421944518 11293.0647660491 25246.7231956813 68504.487270912
2012-06-29 234872.527785984 56271.543115392 52980.1113413842 30591.2494382635 47272.2962282589 10666.0693497482 24468.3188867858 66057.898439808
2012-06-30 225086.172461568 53824.954284288 50880.7766155522 29427.0897448516 45138.8204126773 10244.7696152993 23933.6199909087 66057.898439808
2012-07-01 229979.350123776 56271.543115392 50090.0291671824 28988.0916310526 44338.426541821 10086.0659529223 23729.6307579534 70951.076102016
2012-07-02 210406.639474944 48931.77662208 48767.7209473874 28253.3597124227 43004.0104868706 9820.65939223962 23385.2226492347 61164.7207776
2012-07-03 195727.10648832 44038.598959872 45570.6638392255 26473.5630241323 39799.143261536 9178.86566838962 22534.5668169149 51378.365453184
2012-07-04 183494.1623328 41592.010128768 42879.3114010118 24971.3882198439 37125.8217535263 8638.47686597644 21797.2438781271 44038.598959872
2012-07-05 176154.395839488 39145.421297664 40706.9984402476 23756.143783421 34985.338664157 8202.22455893072 21186.6714507489 41592.010128768
2012-07-06 163921.451683968 36698.83246656 37413.5965866899 21908.6814183001 31771.3281889459 7540.68541380103 20232.048640223 34252.243635456
2012-07-07 154135.096359552 34252.243635456 34633.9472596748 20344.3109565013 29089.713262594 6982.19630017128 19396.2477603945 31805.654804352
2012-07-08 141902.152204032 31805.654804352 32949.3218621027 19393.7666449216 27479.1922834951 6643.65012847013 18874.8448024781 29359.065973248
2012-07-09 134073.067944499 29359.065973248 31108.8573425443 18353.0397492776 25733.0490413134 6273.72188777456 18291.1870301052 22508.6172461568
2012-07-10 125754.665918746 26912.477142144 28906.1114162113 17104.1646720579 23662.5020163934 5830.8823719805 17571.6361270748 16392.1451683968
2012-07-11 120616.829373427 24465.88831104 26384.9458036938 15670.0089487571 21320.1524988867 5323.89289892701 16716.8039647066 16392.1451683968
2012-07-12 117191.605009882 23242.593895488 25271.9451825929 15035.1488378456 20296.0095930555 5100.02680511129 16327.6794135156 15658.1685190656
2012-07-13 111075.132932122 22263.9583630464 24505.9702889083 14597.5799515565 19594.8884442141 4945.94208754839 16055.3498894981 13945.5563372928
2012-07-14 104469.343088141 20306.6872981632 23943.8341499101 14276.1047515754 19082.3215552175 4832.85198668915 15853.0278228506 15413.5096359552
2012-07-15 100799.459841485 17370.7807008384 23558.0177736008 14055.287482887 18731.5133046515 4755.22878560164 15712.9172231128 14924.1918697344
2012-07-16 97618.8943610496 15168.8507528448 23795.5598259312 14191.2588916634 18947.40547873 4803.02084968406 15799.3034796309 13700.8974541824
2012-07-17 101778.095373926 16147.4862852864 24328.6749043376 14496.2205016178 19433.044582619 4910.27486048969 15991.7677572729 13700.8974541824
2012-07-18 109117.861867238 14190.2152204032 23765.8875396233 14174.2771905195 18920.4207425858 4797.05104502124 15788.5340856384 15168.8507528448
2012-07-19 98352.8710103808 12477.6030386304 23409.3626486656 13970.1676852608 18596.564017045 4725.31945479111 15658.6551685918 14190.2152204032
2012-07-20 92725.7166988416 11254.3086230784 22872.9642445178 13662.8438152352 18110.638700258 4617.39123723286 15461.5474064638 9541.6964413056
2012-07-21 90034.4689846272 10275.6730906368 22783.3730355963 13611.485272265 18029.6345147057 4599.36387987194 15428.4222770465 11254.3086230784
2012-07-22 84651.9735561984 9052.3786750848 22813.2429198778 13628.6092158276 18056.6364432888 4605.37426156961 15439.4728136906 10764.9908568576
