LINE_NO,FID,row,col,layer,x,y,z,GROUND_SURFACE_ELEVATION_m,TOP_DEPTH_m,BOT_DEPTH_m,RHO_I,RHO_I_STD
200101,1385.0,122,15,1,501483.44293785264,4603054.532480727,622.699009765625,915.5,268.541,307.581,106.8,1.0864
200101,1386.0,122,14,0,501469.57358348987,4603092.928386204,920.1799926757812,916.3,0.0,2.0,153.4,1.108
200101,1386.0,122,14,0,501469.57358348987,4603092.928386204,918.0419926757812,916.3,2.0,4.276,153.2,1.0956
200101,1386.0,122,14,0,501469.57358348987,4603092.928386204,915.6089926757812,916.3,4.276,6.866,153.0,1.0826
200101,1386.0,122,14,0,501469.57358348987,4603092.928386204,912.8404926757812,916.3,6.866,9.813,152.7,1.0688
200101,1386.0,122,14,0,501469.57358348987,4603092.928386204,909.6904926757812,916.3,9.813,13.166,41.77,1.0534
200101,1386.0,122,14,0,501469.57358348987,4603092.928386204,906.1059926757813,916.3,13.166,16.982,41.41,1.0411
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,902.0269926757812,916.3,16.982,21.324,41.32,1.0346
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,897.3854926757813,916.3,21.324,26.265,41.76,1.0372
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,892.1039926757812,916.3,26.265,31.887,49.34,1.048
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,886.0944926757812,916.3,31.887,38.284,394.1,1.0623
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,879.2564926757813,916.3,38.284,45.563,658.4,1.0723
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,871.4754926757812,916.3,45.563,53.846,905.5,1.0795
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,862.6214926757813,916.3,53.846,63.271,947.5,1.0844
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,852.5489926757813,916.3,63.271,73.991,954.1,1.0875
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,841.0889926757812,916.3,73.991,86.191,958.7,1.0893
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,828.0439926757813,916.3,86.191,100.081,960.9,1.0899
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,813.1989926757813,916.3,100.081,115.881,960.1,1.0897
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,796.3089926757813,916.3,115.881,133.861,956.5,1.0888
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,777.0889926757812,916.3,133.861,154.321,950.8,1.0874
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,755.2189926757812,916.3,154.321,177.601,944.2,1.0854
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,730.3339926757812,916.3,177.601,204.091,938.3,1.083
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,702.0139926757813,916.3,204.091,234.241,507.0,1.08
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,669.7889926757812,916.3,234.241,268.541,97.59,1.0777
200101,1386.0,122,14,1,501469.57358348987,4603092.928386204,633.1189926757812,916.3,268.541,307.581,84.84,1.0854
200101,1387.0,121,14,0,501457.8484727621,4603132.612935208,915.5499877929688,916.4,0.0,2.0,125.9,1.0983
200101,1387.0,121,14,0,501457.8484727621,4603132.612935208,913.4119877929687,916.4,2.0,4.276,125.5,1.0853
200101,1387.0,121,14,0,501457.8484727621,4603132.612935208,910.9789877929687,916.4,4.276,6.866,124.9,1.0724
200101,1387.0,121,14,0,501457.8484727621,4603132.612935208,908.2104877929687,916.4,6.866,9.813,85.22,1.0591
200101,1387.0,121,14,0,501457.8484727621,4603132.612935208,905.0604877929687,916.4,9.813,13.166,40.47,1.0457
200101,1387.0,121,14,0,501457.8484727621,4603132.612935208,901.4759877929688,916.4,13.166,16.982,40.25,1.0369
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,897.3969877929687,916.4,16.982,21.324,40.2,1.0344
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,892.7554877929688,916.4,21.324,26.265,40.4,1.0403
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,887.4739877929687,916.4,26.265,31.887,111.6,1.0537
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,881.4644877929687,916.4,31.887,38.284,371.1,1.0653
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,874.6264877929688,916.4,38.284,45.563,620.8,1.0738
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,866.8454877929687,916.4,45.563,53.846,857.8,1.0798
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,857.9914877929688,916.4,53.846,63.271,881.7,1.0838
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,847.9189877929688,916.4,63.271,73.991,886.5,1.0862
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,836.4589877929687,916.4,73.991,86.191,889.3,1.0873
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,823.4139877929688,916.4,86.191,100.081,889.7,1.0875
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,808.5689877929688,916.4,100.081,115.881,887.7,1.0868
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,791.6789877929688,916.4,115.881,133.861,883.4,1.0854
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,772.4589877929687,916.4,133.861,154.321,877.4,1.0833
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,750.5889877929687,916.4,154.321,177.601,870.6,1.0807
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,725.7039877929687,916.4,177.601,204.091,832.3,1.0773
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,697.3839877929688,916.4,204.091,234.241,309.9,1.0731
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,665.1589877929687,916.4,234.241,268.541,77.92,1.0705
200101,1387.0,121,14,1,501457.8484727621,4603132.612935208,628.4889877929687,916.4,268.541,307.581,79.06,1.0797
200101,1388.0,121,14,0,501445.86493937916,4603172.570999671,915.5499877929688,915.8,0.0,2.0,77.86,1.088
200101,1388.0,121,14,0,501445.86493937916,4603172.570999671,913.4119877929687,915.8,2.0,4.276,77.44,1.0747
200101,1388.0,121,14,0,501445.86493937916,4603172.570999671,910.9789877929687,915.8,4.276,6.866,76.64,1.0625
200101,1388.0,121,14,0,501445.86493937916,4603172.570999671,908.2104877929687,915.8,6.866,9.813,52.8,1.0516
200101,1388.0,121,14,0,501445.86493937916,4603172.570999671,905.0604877929687,915.8,9.813,13.166,51.57,1.0436
200101,1388.0,121,14,0,501445.86493937916,4603172.570999671,901.4759877929688,915.8,13.166,16.982,51.11,1.0391
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,897.3969877929687,915.8,16.982,21.324,51.13,1.039
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,892.7554877929688,915.8,21.324,26.265,51.43,1.0446
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,887.4739877929687,915.8,26.265,31.887,116.8,1.0557
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,881.4644877929687,915.8,31.887,38.284,356.1,1.0658
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,874.6264877929688,915.8,38.284,45.563,590.2,1.0733
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,866.8454877929687,915.8,45.563,53.846,813.6,1.0785
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,857.9914877929688,915.8,53.846,63.271,819.0,1.0817
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,847.9189877929688,915.8,63.271,73.991,821.9,1.0832
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,836.4589877929687,915.8,73.991,86.191,823.2,1.0834
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,823.4139877929688,915.8,86.191,100.081,822.6,1.0824
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,808.5689877929688,915.8,100.081,115.881,820.3,1.0804
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,791.6789877929688,915.8,115.881,133.861,816.6,1.0774
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,772.4589877929687,915.8,133.861,154.321,812.2,1.0734
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,750.5889877929687,915.8,154.321,177.601,808.0,1.0682
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,725.7039877929687,915.8,177.601,204.091,487.9,1.0614
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,697.3839877929688,915.8,204.091,234.241,106.7,1.0536
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,665.1589877929687,915.8,234.241,268.541,99.55,1.0557
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,628.4889877929687,915.8,268.541,307.581,100.9,1.0662
200101,1388.0,121,14,1,501445.86493937916,4603172.570999671,586.7589877929688,915.8,307.581,352.001,104.0,1.0811
200101,1389.0,121,14,0,501431.93387802487,4603211.935187196,915.5499877929688,915.4,0.0,2.0,85.18,1.0892
200101,1389.0,121,14,0,501431.93387802487,4603211.935187196,913.4119877929687,915.4,2.0,4.276,84.81,1.0759
200101,1389.0,121,14,0,501431.93387802487,4603211.935187196,910.9789877929687,915.4,4.276,6.866,84.16,1.0637
200101,1389.0,121,14,0,501431.93387802487,4603211.935187196,908.2104877929687,915.4,6.866,9.813,53.89,1.0524
200101,1389.0,121,14,0,501431.93387802487,4603211.935187196,905.0604877929687,915.4,9.813,13.166,52.64,1.0441
200101,1389.0,121,14,0,501431.93387802487,4603211.935187196,901.4759877929688,915.4,13.166,16.982,51.7,1.0391
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,897.3969877929687,915.4,16.982,21.324,51.24,1.0385
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,892.7554877929688,915.4,21.324,26.265,51.25,1.0437
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,887.4739877929687,915.4,26.265,31.887,112.3,1.0547
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,881.4644877929687,915.4,31.887,38.284,341.0,1.065
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,874.6264877929688,915.4,38.284,45.563,570.0,1.0726
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,866.8454877929687,915.4,45.563,53.846,800.8,1.0779
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,857.9914877929688,915.4,53.846,63.271,807.9,1.0812
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,847.9189877929688,915.4,63.271,73.991,812.4,1.0829
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,836.4589877929687,915.4,73.991,86.191,815.5,1.0833
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,823.4139877929688,915.4,86.191,100.081,816.7,1.0826
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,808.5689877929688,915.4,100.081,115.881,815.8,1.0809
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,791.6789877929688,915.4,115.881,133.861,813.0,1.0783
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,772.4589877929687,915.4,133.861,154.321,809.0,1.0748
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,750.5889877929687,915.4,154.321,177.601,804.7,1.0703
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,725.7039877929687,915.4,177.601,204.091,502.6,1.0646
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,697.3839877929688,915.4,204.091,234.241,115.3,1.0583
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,665.1589877929687,915.4,234.241,268.541,94.18,1.0609
200101,1389.0,121,14,1,501431.93387802487,4603211.935187196,628.4889877929687,915.4,268.541,307.581,94.86,1.0724
200101,1390.0,120,14,0,501414.9339104775,4603250.137933095,909.8800048828125,914.4,0.0,2.0,77.77,1.0842
200101,1390.0,120,14,0,501414.9339104775,4603250.137933095,907.7420048828125,914.4,2.0,4.276,76.98,1.0713
200101,1390.0,120,14,0,501414.9339104775,4603250.137933095,905.3090048828125,914.4,4.276,6.866,75.25,1.0607
200101,1390.0,120,14,0,501414.9339104775,4603250.137933095,902.5405048828125,914.4,6.866,9.813,72.0,1.0528
200101,1390.0,120,14,0,501414.9339104775,4603250.137933095,899.3905048828125,914.4,9.813,13.166,68.64,1.0472
200101,1390.0,120,14,0,501414.9339104775,4603250.137933095,895.8060048828125,914.4,13.166,16.982,66.37,1.0431
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,891.7270048828125,914.4,16.982,21.324,65.07,1.0408
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,887.0855048828125,914.4,21.324,26.265,64.53,1.0416
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,881.8040048828125,914.4,26.265,31.887,64.59,1.0474
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,875.7945048828125,914.4,31.887,38.284,257.7,1.0582
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,868.9565048828125,914.4,38.284,45.563,464.0,1.0666
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,861.1755048828124,914.4,45.563,53.846,683.4,1.0724
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,852.3215048828125,914.4,53.846,63.271,713.1,1.076
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,842.2490048828125,914.4,63.271,73.991,719.8,1.078
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,830.7890048828125,914.4,73.991,86.191,725.8,1.0785
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,817.7440048828125,914.4,86.191,100.081,730.1,1.0778
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,802.8990048828125,914.4,100.081,115.881,732.5,1.0763
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,786.0090048828125,914.4,115.881,133.861,732.6,1.0738
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,766.7890048828125,914.4,133.861,154.321,730.7,1.0706
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,744.9190048828125,914.4,154.321,177.601,727.3,1.0664
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,720.0340048828125,914.4,177.601,204.091,498.9,1.0609
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,691.7140048828126,914.4,204.091,234.241,149.3,1.0549
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,659.4890048828124,914.4,234.241,268.541,126.1,1.056
200101,1390.0,120,14,1,501414.9339104775,4603250.137933095,622.8190048828125,914.4,268.541,307.581,126.6,1.0649
200101,1391.0,120,14,0,501395.22561740957,4603287.128098301,909.8800048828125,912.4,0.0,2.0,84.94,1.084
200101,1391.0,120,14,0,501395.22561740957,4603287.128098301,907.7420048828125,912.4,2.0,4.276,84.27,1.071
200101,1391.0,120,14,0,501395.22561740957,4603287.128098301,905.3090048828125,912.4,4.276,6.866,82.97,1.0605
200101,1391.0,120,14,0,501395.22561740957,4603287.128098301,902.5405048828125,912.4,6.866,9.813,81.15,1.0528
200101,1391.0,120,14,0,501395.22561740957,4603287.128098301,899.3905048828125,912.4,9.813,13.166,79.16,1.0475
200101,1391.0,120,14,0,501395.22561740957,4603287.128098301,895.8060048828125,912.4,13.166,16.982,77.54,1.044
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,891.7270048828125,912.4,16.982,21.324,76.56,1.042
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,887.0855048828125,912.4,21.324,26.265,76.33,1.0427
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,881.8040048828125,912.4,26.265,31.887,76.58,1.0476
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,875.7945048828125,912.4,31.887,38.284,251.6,1.0571
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,868.9565048828125,912.4,38.284,45.563,444.7,1.0645
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,861.1755048828124,912.4,45.563,53.846,619.5,1.0695
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,852.3215048828125,912.4,53.846,63.271,624.4,1.0724
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,842.2490048828125,912.4,63.271,73.991,627.6,1.0736
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,830.7890048828125,912.4,73.991,86.191,629.7,1.0734
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,817.7440048828125,912.4,86.191,100.081,629.7,1.0722
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,802.8990048828125,912.4,100.081,115.881,627.5,1.0703
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,786.0090048828125,912.4,115.881,133.861,623.5,1.0678
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,766.7890048828125,912.4,133.861,154.321,618.3,1.0648
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,744.9190048828125,912.4,154.321,177.601,613.6,1.0611
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,720.0340048828125,912.4,177.601,204.091,400.9,1.0567
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,691.7140048828126,912.4,204.091,234.241,165.7,1.0528
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,659.4890048828124,912.4,234.241,268.541,167.0,1.0561
200101,1391.0,120,14,1,501395.22561740957,4603287.128098301,622.8190048828125,912.4,268.541,307.581,169.8,1.0653
200101,1392.0,120,13,0,501373.5726663094,4603323.430644496,914.8099975585938,912.2,0.0,2.0,106.3,1.0857
200101,1392.0,120,13,0,501373.5726663094,4603323.430644496,912.6719975585937,912.2,2.0,4.276,105.3,1.0728
200101,1392.0,120,13,0,501373.5726663094,4603323.430644496,910.2389975585937,912.2,4.276,6.866,103.3,1.0622
200101,1392.0,120,13,0,501373.5726663094,4603323.430644496,907.4704975585937,912.2,6.866,9.813,99.95,1.0542
200101,1392.0,120,13,0,501373.5726663094,4603323.430644496,904.3204975585937,912.2,9.813,13.166,95.38,1.0486
200101,1392.0,120,13,0,501373.5726663094,4603323.430644496,900.7359975585938,912.2,13.166,16.982,91.15,1.0448
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,896.6569975585937,912.2,16.982,21.324,88.45,1.0424
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,892.0154975585938,912.2,21.324,26.265,87.09,1.0424
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,886.7339975585937,912.2,26.265,31.887,86.72,1.0463
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,880.7244975585937,912.2,31.887,38.284,247.5,1.0551
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,873.8864975585938,912.2,38.284,45.563,439.5,1.0621
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,866.1054975585937,912.2,45.563,53.846,582.3,1.0667
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,857.2514975585938,912.2,53.846,63.271,585.0,1.0692
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,847.1789975585938,912.2,63.271,73.991,586.1,1.07
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,835.7189975585937,912.2,73.991,86.191,585.2,1.0694
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,822.6739975585938,912.2,86.191,100.081,581.6,1.0678
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,807.8289975585938,912.2,100.081,115.881,575.3,1.0654
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,790.9389975585938,912.2,115.881,133.861,567.1,1.0624
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,771.7189975585937,912.2,133.861,154.321,558.6,1.0589
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,749.8489975585937,912.2,154.321,177.601,552.5,1.0549
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,724.9639975585937,912.2,177.601,204.091,241.4,1.0502
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,696.6439975585938,912.2,204.091,234.241,242.7,1.0501
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,664.4189975585937,912.2,234.241,268.541,246.8,1.0546
200101,1392.0,120,13,1,501373.5726663094,4603323.430644496,627.7489975585937,912.2,268.541,307.581,254.7,1.063
200101,1393.0,119,13,0,501351.1880556657,4603359.678635135,908.02001953125,910.4,0.0,2.0,71.24,1.078
200101,1393.0,119,13,0,501351.1880556657,4603359.678635135,905.88201953125,910.4,2.0,4.276,71.41,1.064
200101,1393.0,119,13,0,501351.1880556657,4603359.678635135,903.44901953125,910.4,4.276,6.866,71.79,1.0525
200101,1393.0,119,13,0,501351.1880556657,4603359.678635135,900.68051953125,910.4,6.866,9.813,72.39,1.0445
200101,1393.0,119,13,0,501351.1880556657,4603359.678635135,897.53051953125,910.4,9.813,13.166,73.21,1.0413
200101,1393.0,119,13,0,501351.1880556657,4603359.678635135,893.94601953125,910.4,13.166,16.982,73.94,1.0431
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,889.86701953125,910.4,16.982,21.324,88.89,1.0497
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,885.22551953125,910.4,21.324,26.265,250.9,1.0586
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,879.94401953125,910.4,26.265,31.887,426.9,1.0655
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,873.93451953125,910.4,31.887,38.284,553.8,1.0702
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,867.09651953125,910.4,38.284,45.563,576.5,1.0728
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,859.31551953125,910.4,45.563,53.846,581.3,1.0738
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,850.46151953125,910.4,53.846,63.271,584.8,1.0735
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,840.38901953125,910.4,63.271,73.991,586.5,1.0721
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,828.92901953125,910.4,73.991,86.191,586.2,1.0699
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,815.88401953125,910.4,86.191,100.081,583.4,1.067
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,801.03901953125,910.4,100.081,115.881,578.4,1.0635
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,784.14901953125,910.4,115.881,133.861,572.0,1.0594
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,764.92901953125,910.4,133.861,154.321,561.9,1.0545
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,743.05901953125,910.4,154.321,177.601,238.0,1.0486
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,718.17401953125,910.4,177.601,204.091,238.5,1.0466
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,689.8540195312501,910.4,204.091,234.241,241.5,1.0488
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,657.6290195312499,910.4,234.241,268.541,248.1,1.0545
200101,1393.0,119,13,1,501351.1880556657,4603359.678635135,620.95901953125,910.4,268.541,307.581,259.3,1.0633
200101,1394.0,119,13,0,501329.57578109956,4603396.670996707,908.02001953125,908.6,0.0,2.0,48.55,1.0631
200101,1394.0,119,13,0,501329.57578109956,4603396.670996707,905.88201953125,908.6,2.0,4.276,48.81,1.0479
200101,1394.0,119,13,0,501329.57578109956,4603396.670996707,903.44901953125,908.6,4.276,6.866,49.28,1.0387
200101,1394.0,119,13,0,501329.57578109956,4603396.670996707,900.68051953125,908.6,6.866,9.813,49.81,1.0383
200101,1394.0,119,13,0,501329.57578109956,4603396.670996707,897.53051953125,908.6,9.813,13.166,85.74,1.0463
200101,1394.0,119,13,0,501329.57578109956,4603396.670996707,893.94601953125,908.6,13.166,16.982,163.8,1.0556
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,889.86701953125,908.6,16.982,21.324,277.3,1.0635
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,885.22551953125,908.6,21.324,26.265,408.8,1.0694
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,879.94401953125,908.6,26.265,31.887,572.9,1.0734
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,873.93451953125,908.6,31.887,38.284,602.4,1.0757
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,867.09651953125,908.6,38.284,45.563,607.5,1.0765
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,859.31551953125,908.6,45.563,53.846,612.0,1.0761
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,850.46151953125,908.6,53.846,63.271,615.4,1.0748
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,840.38901953125,908.6,63.271,73.991,617.1,1.0727
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,828.92901953125,908.6,73.991,86.191,617.1,1.0699
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,815.88401953125,908.6,86.191,100.081,615.0,1.0666
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,801.03901953125,908.6,100.081,115.881,611.4,1.0626
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,784.14901953125,908.6,115.881,133.861,607.4,1.0576
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,764.92901953125,908.6,133.861,154.321,325.7,1.0513
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,743.05901953125,908.6,154.321,177.601,210.6,1.0458
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,718.17401953125,908.6,177.601,204.091,210.6,1.0446
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,689.8540195312501,908.6,204.091,234.241,212.7,1.0477
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,657.6290195312499,908.6,234.241,268.541,217.7,1.0546
200101,1394.0,119,13,1,501329.57578109956,4603396.670996707,620.95901953125,908.6,268.541,307.581,285.8,1.0649
200101,1395.0,118,13,0,501310.28199861705,4603435.364317052,904.02001953125,908.3,0.0,2.0,51.41,1.0634
200101,1395.0,118,13,0,501310.28199861705,4603435.364317052,901.88201953125,908.3,2.0,4.276,51.79,1.0484
200101,1395.0,118,13,0,501310.28199861705,4603435.364317052,899.44901953125,908.3,4.276,6.866,52.44,1.0393
200101,1395.0,118,13,0,501310.28199861705,4603435.364317052,896.68051953125,908.3,6.866,9.813,53.13,1.0392
200101,1395.0,118,13,0,501310.28199861705,4603435.364317052,893.53051953125,908.3,9.813,13.166,99.64,1.0471
200101,1395.0,118,13,0,501310.28199861705,4603435.364317052,889.94601953125,908.3,13.166,16.982,172.7,1.0558
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,885.86701953125,908.3,16.982,21.324,278.1,1.063
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,881.22551953125,908.3,21.324,26.265,405.6,1.0684
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,875.94401953125,908.3,26.265,31.887,551.4,1.0719
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,869.93451953125,908.3,31.887,38.284,559.0,1.0737
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,863.09651953125,908.3,38.284,45.563,561.9,1.074
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,855.31551953125,908.3,45.563,53.846,563.8,1.0732
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,846.46151953125,908.3,53.846,63.271,564.5,1.0716
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,836.38901953125,908.3,63.271,73.991,563.9,1.0693
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,824.92901953125,908.3,73.991,86.191,562.1,1.0666
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,811.88401953125,908.3,86.191,100.081,559.1,1.0635
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,797.03901953125,908.3,100.081,115.881,555.3,1.0599
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,780.14901953125,908.3,115.881,133.861,551.4,1.0557
200101,1395.0,118,13,1,501310.28199861705,4603435.364317052,760.92901953125,908.3,133.861,154.321,308.1,1.0505
