"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy","Date"
30,204,147749.0781,0,0,0,23090.625,0,127331.6172,298171.3125,53711.1758,0,91205.3281,980.574,0,5483.4912,146912.1094,298292.6875,-121.375,-0.04,2007-09-30
1,205,100576.0234,0,73680.2969,0,80907.0234,0,221862.1406,477025.5,313863.0312,0,10213.2285,2170.2893,0,10.8405,151230.3594,477487.75,-462.25,-0.1,2007-10-01
2,205,94604.4922,0,73680.2969,0,80907.0234,0,212777.8594,461969.6875,295121.9062,0,10265.7812,2541.6299,0,11.0948,154297.7344,462238.125,-268.4375,-0.06,2007-10-02
3,205,90795.7188,0,73680.2969,0,80907.0234,0,209303.125,454686.1562,283930.2812,0,10298.1543,2804.7002,0,11.2829,157687.375,454731.7812,-45.625,-0.01,2007-10-03
4,205,87467.4766,0,73680.2969,0,80907.0234,0,213641.7344,455696.5625,281628.2812,0,10316.8057,3051.6301,0,11.4122,160757.0156,455765.125,-68.5625,-0.02,2007-10-04
5,205,84798.1641,0,73680.2969,0,80907.0234,0,221364.875,460750.375,282490.2188,0,10326.2002,3206.4819,0,11.5129,164793.0312,460827.4375,-77.0625,-0.02,2007-10-05
6,205,82467.0312,0,73680.2969,0,80907.0234,0,225955.4062,463009.75,281353.1875,0,10328.6211,3352.9443,0,11.597,168050.2031,463096.5625,-86.8125,-0.02,2007-10-06
7,205,80353.7188,0,73680.2969,0,80907.0234,0,230989.5625,465930.5938,280922.7188,0,10328.6191,3507.1948,0,11.6601,171317.4219,466087.625,-157.0312,-0.03,2007-10-07
8,205,78499.3906,0,73680.2969,0,80907.0234,0,233632.375,466719.0938,278374.1562,0,10328.6172,3620.0215,0,11.7054,174471.8281,466806.3125,-87.2188,-0.02,2007-10-08
9,205,76777.6953,0,73680.2969,0,80907.0234,0,234695.5,466060.5312,274157.7812,0,10328.6152,3725.0564,0,11.7356,177855.0156,466078.1875,-17.6562,0,2007-10-09
10,205,74582.9062,0,73680.2969,0,80907.0234,0,330032.6562,559202.875,362754.3125,0,10328.6143,3867.7197,0,11.7527,183802.3125,560764.75,-1561.875,-0.28,2007-10-10
11,205,72677.0703,0,73680.2969,0,80907.0234,0,308451.0938,535715.5,322194.0312,0,10328.6123,4015.9727,0,11.7586,200106.3594,536656.75,-941.25,-0.18,2007-10-11
12,205,70829.1094,0,73680.2969,0,80907.0234,0,321338.2812,546754.75,315749.4688,0,10328.6104,4116.9585,0,11.7548,216741.4844,546948.3125,-193.5625,-0.04,2007-10-12
13,205,69228.9453,0,73680.2969,0,80907.0234,0,323585.9688,547402.25,305500.125,0,10328.6084,4253.4966,0,11.7427,227542.4062,547636.375,-234.125,-0.04,2007-10-13
14,205,67760.6562,0,73680.2969,0,80907.0234,0,312488.4688,534836.4375,286076,0,10328.6064,4346.1479,0,11.7232,234079.4844,534841.9375,-5.5,0,2007-10-14
15,205,65862.5703,0,73680.2969,0,80907.0234,0,322758.9688,543208.875,290815.0938,0,10328.6045,4411.333,0,11.6975,237668.75,543235.5,-26.625,0,2007-10-15
16,205,63729.7109,0,73680.2969,0,80907.0234,0,373840.2188,592157.25,337821.3438,0,10328.6035,4477.1699,0,11.6663,239812.4688,592451.25,-294,-0.05,2007-10-16
17,205,61587.7461,0,73680.2969,0,80907.0234,0,403244.3438,619419.375,353793.5625,0,10328.6016,4535.9067,0,11.6303,251122.0469,619791.75,-372.375,-0.06,2007-10-17
18,205,56543.7695,0,73680.2969,0,80907.0234,0,1566852.375,1777983.5,1502431.625,0,10328.5996,4607.2969,0,13.2451,264712.5938,1782093.375,-4109.875,-0.23,2007-10-18
19,205,66914.875,0,73680.2969,0,80907.0234,0,1608855.875,1830358,1530969,0,10328.5977,4694.2554,0,11.5361,284363.7812,1830367.125,-9.125,0,2007-10-19
20,205,138807.25,0,73680.2969,0,80907.0234,0,1421037.5,1714432,1353301.5,0,10328.5967,4760.3882,0,11.4799,346204,1714606,-174,-0.01,2007-10-20
21,205,149036,0,73680.2969,0,80907.0234,0,885543.9375,1189167.25,823874.375,0,10328.5947,4803.8423,0,11.4184,350255.9062,1189274.125,-106.875,-0.01,2007-10-21
22,205,108473.3203,0,73680.2969,0,80907.0234,0,767471.5,1030532.125,670786.875,0,10328.5938,4850.5044,0,11.3525,345295.4375,1031272.8125,-740.6875,-0.07,2007-10-22
23,205,91255.3281,0,73680.2969,0,80907.0234,0,723779.8125,969622.5,602831.0625,0,10328.5918,4913.6152,0,11.2827,351881.875,969966.375,-343.875,-0.04,2007-10-23
24,205,86624.0781,0,73680.2969,0,80907.0234,0,671928.3125,913139.75,538100.625,0,10328.5908,4964.9546,0,11.2096,360299.0625,913704.4375,-564.6875,-0.06,2007-10-24
25,205,80520.5391,0,73680.2969,0,80907.0234,0,630647.625,865755.5,484638.25,0,10328.5889,5014.3755,0,11.1337,365979.6875,865972,-216.5,-0.03,2007-10-25
26,205,71548.2969,0,73680.2969,0,80907.0234,0,609787.9375,835923.5625,450807.9062,0,10328.5879,5064.7329,0,11.0555,370117.25,836329.5,-405.9375,-0.05,2007-10-26
27,205,69172.2969,0,73680.2969,0,80907.0234,0,591942.375,815702,424971.25,0,10328.5859,5115.1533,0,10.9753,375500.0625,815926,-224,-0.03,2007-10-27
28,205,63091.875,0,73680.2969,0,80907.0234,0,575676.125,793355.3125,399424.0312,0,10328.585,5150.7119,0,10.8937,378459.0938,793373.3125,-18,0,2007-10-28
29,205,59048.5586,0,73680.2969,0,80907.0234,0,577303,790938.875,393880.5938,0,10328.584,5188.9824,0,10.8108,381778.4062,791187.375,-248.5,-0.03,2007-10-29
30,205,46460.6016,0,73680.2969,0,80907.0234,0,647742.8125,848790.75,447458.0312,0,10328.583,5223.7427,0,10.7271,385873.6562,848894.75,-104,-0.01,2007-10-30
31,205,44310.4688,0,73680.2969,0,80907.0234,0,620409.8125,819307.625,406080.5,0,10328.5811,5253.9165,0,10.6429,397951.2188,819624.875,-317.25,-0.04,2007-10-31
1,206,61591.9531,0,73680.2969,0,7098.1045,0,624249.0625,766619.4375,362079.1875,0,0,5289.9771,0,0,400305.0312,767674.1875,-1054.75,-0.14,2007-11-01
2,206,59647.5703,0,73680.2969,0,7098.1045,0,609886.25,750312.25,341066.6875,0,0,5318.856,0,0,404120.7812,750506.3125,-194.0625,-0.03,2007-11-02
3,206,53825.6953,0,73680.2969,0,7098.1045,0,605440.0625,740044.125,327393.4062,0,0,5350.146,0,0,407774.6562,740518.25,-474.125,-0.06,2007-11-03
4,206,50409.668,0,73680.2969,0,7098.1045,0,602747.1875,733935.25,317032.2812,0,0,5393.9429,0,0,411190.7812,733617,318.25,0.04,2007-11-04
5,206,48489.7969,0,73680.2969,0,7098.1045,0,601596.25,730864.4375,307740.0938,0,0,5423.8208,0,0,417729.3125,730893.25,-28.8125,0,2007-11-05
6,206,44478.6172,0,73680.2969,0,7098.1045,0,607883.1875,733140.1875,304526.375,0,0,5448.0732,0,0,422941.25,732915.6875,224.5,0.03,2007-11-06
7,206,43082.6289,0,73680.2969,0,7098.1045,0,611049.6875,734910.6875,300737.5312,0,0,5473.1948,0,0,428684.625,734895.375,15.3125,0,2007-11-07
8,206,40944.3633,0,73680.2969,0,7098.1045,0,610824.875,732547.625,292874.9688,0,0,5495.5537,0,0,434059.625,732430.125,117.5,0.02,2007-11-08
9,206,39056.8555,0,73680.2969,0,7098.1045,0,614749.125,734584.375,289339.5938,0,0,5519.8193,0,0,439742.2188,734601.625,-17.25,0,2007-11-09
10,206,36987.9102,0,73680.2969,0,7098.1045,0,621708.5,739474.8125,288767.875,0,0,5543.3159,0,0,444996.4375,739307.625,167.1875,0.02,2007-11-10
11,206,35497.5039,0,73680.2969,0,7098.1045,0,664048.375,780324.25,326191.4688,0,0,5560.9502,0,0,448729.125,780481.5,-157.25,-0.02,2007-11-11
12,206,34421.7773,0,73680.2969,0,7098.1045,0,687931.125,803131.3125,342450.25,0,0,5577.3115,0,0,455291.25,803318.8125,-187.5,-0.02,2007-11-12
13,206,33372.4258,0,73680.2969,0,7098.1045,0,888239.5625,1002390.375,539844.6875,0,0,5595.918,0,0,458259.7188,1003700.375,-1310,-0.13,2007-11-13
14,206,37024.2266,0,73680.2969,0,7098.1045,0,833262.1875,951064.8125,453671.9688,0,0,5610.6396,0,0,492295.9375,951578.5,-513.6875,-0.05,2007-11-14
15,206,38788.8008,0,73680.2969,0,7098.1045,0,790551.9375,910119.125,394538.625,0,0,5624.2661,0,0,510550.3438,910713.25,-594.125,-0.07,2007-11-15
16,206,36208.4062,0,73680.2969,0,7098.1045,0,772810.75,889797.5625,362225.7188,0,0,5637.6577,0,0,522547,890410.375,-612.8125,-0.07,2007-11-16
17,206,30446.25,0,73680.2969,0,7098.1045,0,791875.9375,903100.5625,368718.3438,0,0,5652.3237,0,0,528580.0625,902950.75,149.8125,0.02,2007-11-17
18,206,29368.9023,0,73680.2969,0,7098.1045,0,831258.5625,941405.875,405430,0,0,5666.373,0,0,530346.4375,941442.8125,-36.9375,0,2007-11-18
19,206,28715.4141,0,73680.2969,0,7098.1045,0,861234.0625,970727.875,423420.8438,0,0,5679.6318,0,0,541700.1875,970800.625,-72.75,-0.01,2007-11-19
20,206,30369.3281,0,73680.2969,0,7098.1045,0,845783.375,956931.125,393216.5625,0,0,5693.8198,0,0,558399,957309.375,-378.25,-0.04,2007-11-20
21,206,33833.2148,0,73680.2969,0,7098.1045,0,804768.875,919380.5,343764.3438,0,0,5706.7803,0,0,570998.625,920469.75,-1089.25,-0.12,2007-11-21
22,206,34072.1094,0,73680.2969,0,7098.1045,0,779498.0625,894348.5625,309944.6562,0,0,5718.3057,0,0,579625.1875,895288.125,-939.5625,-0.11,2007-11-22
23,206,33246.3008,0,73680.2969,0,7098.1045,0,760991.75,875016.4375,283368.4062,0,0,5728.0239,0,0,586216.6875,875313.125,-296.6875,-0.03,2007-11-23
24,206,32083.3027,0,73680.2969,0,7098.1045,0,751936.9375,864798.625,265963.5625,0,0,5737.3979,0,0,593200.9375,864901.875,-103.25,-0.01,2007-11-24
25,206,30911.7734,0,73680.2969,0,7098.1045,0,750433.75,862123.9375,253194.375,0,0,5747.814,0,0,603211.3125,862153.5,-29.5625,0,2007-11-25
26,206,32335.3516,0,73680.2969,0,7098.1045,0,745400.875,858514.625,239096.9375,0,0,5757.4292,0,0,613693.375,858547.75,-33.125,0,2007-11-26
27,206,28687.7754,0,73680.2969,0,7098.1045,0,750806.6875,860272.875,230639.8594,0,0,5765.3354,0,0,623975.75,860380.9375,-108.0625,-0.01,2007-11-27
28,206,29331.2988,0,73680.2969,0,7098.1045,0,748284.75,858394.4375,213331.2344,0,0,5772.7603,0,0,633195.8125,852299.8125,6094.625,0.71,2007-11-28
29,206,27671.957,0,73680.2969,0,7098.1045,0,745225.1875,853675.5625,203580.7344,0,0,5779.812,0,0,637461.4375,846822,6853.5625,0.81,2007-11-29
30,206,29061.2461,0,73680.2969,0,7098.1045,0,737233.6875,847073.3125,189880.3281,0,0,5786.5332,0,0,643390.0625,839056.9375,8016.375,0.95,2007-11-30
1,207,20274.5469,0,73680.2969,0,107506.9062,0,723866.6875,925328.4375,260196.5,0,0,5798.7109,0,0,659550.875,925546.125,-217.6875,-0.02,2007-12-01
2,207,17275.4609,0,73680.2969,0,107506.9062,0,725931.625,924394.25,252899.2656,0,0,5811.9565,0,0,665690.5625,924401.75,-7.5,0,2007-12-02
3,207,22681.6406,0,73680.2969,0,107506.9062,0,861648.4375,1065517.25,430501.7188,0,0,5824.749,0,0,629211.875,1065538.375,-21.125,0,2007-12-03
4,207,13963.6387,0,73680.2969,0,107506.9062,0,1671084.125,1866235,1244822.125,0,0,5844.2915,0,0,615746,1866412.375,-177.375,-0.01,2007-12-04
5,207,83403.0703,0,73680.2969,0,107506.9062,0,1144725.25,1409315.5,633758.875,0,0,5868.4106,0,0,769684.75,1409312,3.5,0,2007-12-05
6,207,90193.6719,0,73680.2969,0,107506.9062,0,971313,1242693.875,444447.3125,0,0,5888.9985,0,0,792991.1875,1243327.5,-633.625,-0.05,2007-12-06
7,207,64074.6328,0,73680.2969,0,107506.9062,0,915476.625,1160738.5,361851.8125,0,0,5907.9023,0,0,793657.5625,1161417.25,-678.75,-0.06,2007-12-07
8,207,61855.4883,0,73680.2969,0,107506.9062,0,866726.625,1109769.25,305993.7812,0,0,5925.7407,0,0,798600.3125,1110519.875,-750.625,-0.07,2007-12-08
9,207,60789.875,0,73680.2969,0,107506.9062,0,830477.6875,1072454.75,265405.125,0,0,5942.9614,0,0,801548.875,1072897,-442.25,-0.04,2007-12-09
10,207,47646.5195,0,73680.2969,0,107506.9062,0,813120.25,1041954,237628.2969,0,0,5959.9224,0,0,798992.6875,1042580.875,-626.875,-0.06,2007-12-10
11,207,47631.3633,0,73680.2969,0,107506.9062,0,793365.5625,1022184.125,215489.5,0,0,5976.9385,0,0,801262.0625,1022728.5,-544.375,-0.05,2007-12-11
12,207,37146.332,0,73680.2969,0,107506.9062,0,784745.75,1003079.25,199137.7969,0,0,5993.8813,0,0,798359.5625,1003491.25,-412,-0.04,2007-12-12
13,207,38940.7344,0,73680.2969,0,107506.9062,0,770618.9375,990746.875,184888.1875,0,0,6010.5654,0,0,800442.3125,991341.0625,-594.1875,-0.06,2007-12-13
14,207,36054.9375,0,73680.2969,0,107506.9062,0,762027.875,979270,173570.0625,0,0,6027.481,0,0,800092.4375,979690,-420,-0.04,2007-12-14
15,207,29167.4824,0,73680.2969,0,107506.9062,0,759022.4375,969377.125,165336.3281,0,0,6048.0859,0,0,798350.125,969734.5,-357.375,-0.04,2007-12-15
16,207,26454.1992,0,73680.2969,0,107506.9062,0,755530.9375,963172.375,158564.875,0,0,6066.9131,0,0,798884.3125,963516.125,-343.75,-0.04,2007-12-16
17,207,23209.0586,0,73680.2969,0,107506.9062,0,753216.625,957612.875,152992.2188,0,0,6086.832,0,0,798797.25,957876.3125,-263.4375,-0.03,2007-12-17
18,207,12919.4668,0,73680.2969,0,107506.9062,0,803686.75,997793.4375,213399.625,0,0,6105.5303,0,0,778639.125,998144.25,-350.8125,-0.04,2007-12-18
19,207,10581.9775,0,73680.2969,0,107506.9062,0,808244.625,1000013.8125,201512.8438,0,0,6124.8105,0,0,792391.125,1000028.75,-14.9375,0,2007-12-19
20,207,10227.6191,0,73680.2969,0,107506.9062,0,872500.0625,1063914.875,271340.1562,0,0,6145.0215,0,0,786519.1875,1064004.375,-89.5,-0.01,2007-12-20
21,207,23731.3145,0,73680.2969,0,107506.9062,0,827479.0625,1032397.5625,209485.0781,0,0,6165.0059,0,0,816990.5625,1032640.625,-243.0625,-0.02,2007-12-21
22,207,28922.4766,0,73680.2969,0,107506.9062,0,793924.125,1004033.8125,174548.625,0,0,6184.4229,0,0,825492.125,1006225.1875,-2191.375,-0.22,2007-12-22
23,207,16257.9805,0,73680.2969,0,107506.9062,0,800881.375,998326.5625,172482.5781,0,0,6203.5933,0,0,818215,996901.1875,1425.375,0.14,2007-12-23
24,207,9427.5303,0,73680.2969,0,107506.9062,0,902633.1875,1093247.875,290029.25,0,0,6224.6567,0,0,797047.75,1093301.625,-53.75,0,2007-12-24
25,207,13664.458,0,73680.2969,0,107506.9062,0,880126.0625,1074977.75,242526.3594,0,0,6245.7773,0,0,826746,1075518.125,-540.375,-0.05,2007-12-25
26,207,21216.3477,0,73680.2969,0,107506.9062,0,837945.8125,1040349.375,197478.7969,0,0,6266.1357,0,0,844777.9375,1048522.875,-8173.5,-0.78,2007-12-26
27,207,30207.5176,0,73680.2969,0,107506.9062,0,815241.9375,1026636.625,171786.7969,0,0,6286.084,0,0,848938.1875,1027011.0625,-374.4375,-0.04,2007-12-27
28,207,21502.6133,0,73680.2969,0,107506.9062,0,809292.75,1011982.5625,159093.7812,0,0,6306.6626,0,0,847027.5,1012427.9375,-445.375,-0.04,2007-12-28
29,207,18101.0254,0,73680.2969,0,107506.9062,0,803503.75,1002792,149930.125,0,0,6326.9341,0,0,846910.625,1003167.6875,-375.6875,-0.04,2007-12-29
30,207,17542.8008,0,73680.2969,0,107506.9062,0,798499,997229,143064.625,0,0,6348.6934,0,0,848447.6875,997861,-632,-0.06,2007-12-30
31,207,33405.7617,0,73680.2969,0,107506.9062,0,778694.6875,993287.625,133100.9219,0,0,6367.854,0,0,854503.25,993972,-684.375,-0.07,2007-12-31
1,208,7893.6377,0,73680.2969,0,413530.4375,0,771626.625,1266731,389599.4375,0,0,10618.1094,0,0,866736.4375,1266954,-223,-0.02,2008-01-01
2,208,6963.2886,0,73680.2969,0,413530.4375,0,764833.125,1259007.125,370076,0,0,11161.8438,0,0,877717.4375,1258955.25,51.875,0,2008-01-02
3,208,3992.8506,0,73680.2969,0,413530.4375,0,784407.625,1275611.25,388367.0938,0,0,11668.7168,0,0,875610.125,1275646,-34.75,0,2008-01-03
4,208,3025.6128,0,73680.2969,0,413530.4375,0,1152026.5,1642262.875,821878.875,0,0,12118.5986,0,0,808322.9375,1642320.5,-57.625,0,2008-01-04
5,208,2913.449,0,73680.2969,0,413530.4375,0,1393779.5,1883903.75,997465.5625,0,0,12707.1855,0,0,873977.1875,1884150,-246.25,-0.01,2008-01-05
6,208,72142.7266,0,73680.2969,0,413530.4375,0,1045924.3125,1605277.75,592000.5,0,0,13098.1309,0,0,1001244.0625,1606342.75,-1065,-0.07,2008-01-06
7,208,80262.1953,0,73680.2969,0,413530.4375,0,939029.4375,1506502.375,475064,0,0,13436.5791,0,0,1018755.3125,1507255.875,-753.5,-0.05,2008-01-07
8,208,62911.9336,0,73680.2969,0,413530.4375,0,896561.6875,1446684.375,416588.25,0,0,13774.3623,0,0,1017043.75,1447406.375,-722,-0.05,2008-01-08
9,208,48047.1328,0,73680.2969,0,413530.4375,0,872207.1875,1407465,379574.375,0,0,14090.5859,0,0,1014231.5,1407896.5,-431.5,-0.03,2008-01-09
10,208,11251.9092,0,73680.2969,0,413530.4375,0,897628.6875,1396091.25,378082.7812,0,0,14389.5244,0,0,997512.625,1389985,6106.25,0.44,2008-01-10
11,208,3034.1912,0,73680.2969,0,413530.4375,0,917307.9375,1407552.875,391114.4688,0,0,14761.5352,0,0,1001635.125,1407511.125,41.75,0,2008-01-11
12,208,2551.127,0,73680.2969,0,413530.4375,0,918967.125,1408729,378508.6562,0,0,15216.9561,0,0,1006008.5625,1399734.25,8994.75,0.64,2008-01-12
13,208,2369.4053,0,73680.2969,0,413530.4375,0,926061.875,1415642,385885.25,0,0,15658.2549,0,0,1014210.125,1415753.625,-111.625,-0.01,2008-01-13
14,208,12925.0459,0,73680.2969,0,413530.4375,0,894945.3125,1395081.125,347323.375,0,0,16093.0586,0,0,1034157.125,1397573.5,-2492.375,-0.18,2008-01-14
15,208,16641.9727,0,73680.2969,0,413530.4375,0,874095,1377947.75,327502.1562,0,0,16680.8789,0,0,1043535.1875,1387718.25,-9770.5,-0.71,2008-01-15
16,208,29175.9922,0,73680.2969,0,413530.4375,0,849299.5,1365686.25,306594.9062,0,0,17149.0996,0,0,1050647.625,1374391.625,-8705.375,-0.64,2008-01-16
17,208,32271.748,0,73680.2969,0,413530.4375,0,831863.875,1351346.375,288614.4688,0,0,17653.3965,0,0,1051938,1358205.875,-6859.5,-0.51,2008-01-17
18,208,28425.123,0,73680.2969,0,413530.4375,0,824886.5625,1340522.5,274426.0625,0,0,18270.4922,0,0,1048591.125,1341287.75,-765.25,-0.06,2008-01-18
19,208,26572.998,0,73680.2969,0,413530.4375,0,811328.125,1325111.875,263115.6562,0,0,18750.084,0,0,1052476,1334341.75,-9229.875,-0.69,2008-01-19
20,208,21411.9395,0,73680.2969,0,413530.4375,0,807318,1315940.75,254177.875,0,0,19250.0273,0,0,1052001.25,1325429.125,-9488.375,-0.72,2008-01-20
21,208,18370.5176,0,73680.2969,0,413530.4375,0,808426.8125,1314008,246840.8906,0,0,19685.6309,0,0,1047768.25,1314294.75,-286.75,-0.02,2008-01-21
22,208,35036.7969,0,73680.2969,0,413530.4375,0,784958.75,1307206.25,237578.8125,0,0,20174.1602,0,0,1056754.625,1314507.625,-7301.375,-0.56,2008-01-22
23,208,40075.1953,0,73680.2969,0,413530.4375,0,774681.125,1301967,229008.4062,0,0,20652.1992,0,0,1052738.125,1302398.75,-431.75,-0.03,2008-01-23
24,208,23670.793,0,73680.2969,0,413530.4375,0,780820.625,1291702.125,224663.5469,0,0,21135.4355,0,0,1045511.625,1291310.625,391.5,0.03,2008-01-24
25,208,21246.0703,0,73680.2969,0,413530.4375,0,778234.375,1286691.25,219740.4375,0,0,21518.0625,0,0,1045910.375,1287168.875,-477.625,-0.04,2008-01-25
26,208,11032.0508,0,73680.2969,0,413530.4375,0,837321.3125,1335564.125,294661.75,0,0,21967.918,0,0,1014337.1875,1330966.875,4597.25,0.34,2008-01-26
27,208,2461.2468,0,73680.2969,0,413530.4375,0,908721.3125,1398393.25,360164.2812,0,0,22371.9219,0,0,1010150.75,1392687,5706.25,0.41,2008-01-27
28,208,2355.7153,0,73680.2969,0,413530.4375,0,903457.1875,1393023.625,326166.5,0,0,22780.8379,0,0,1044211.1875,1393158.5,-134.875,-0.01,2008-01-28
29,208,21294.2207,0,73680.2969,0,413530.4375,0,852169.5,1360674.5,267014.375,0,0,23184.8027,0,0,1077919.25,1368118.5,-7444,-0.55,2008-01-29
30,208,22991.7871,0,73680.2969,0,413530.4375,0,829065.9375,1339268.5,241314.9844,0,0,23635.9473,0,0,1084618,1349569,-10300.5,-0.77,2008-01-30
31,208,6692.0566,0,73680.2969,0,413530.4375,0,855208.5,1349111.25,250531.8594,0,0,24066.7695,0,0,1072549.125,1347147.75,1963.5,0.15,2008-01-31
1,209,1722.479,0,73680.2969,0,901242.0625,0,904636.75,1881281.5,749999.625,0,0,35143.7422,0,0,1098265,1883408.375,-2126.875,-0.11,2008-02-01
2,209,1703.5934,0,73680.2969,0,901242.0625,0,881682.25,1858308.25,689802.25,0,0,36507.1758,0,0,1132233.25,1858542.75,-234.5,-0.01,2008-02-02
3,209,799.0118,0,73680.2969,0,901242.0625,0,910631.5,1886352.875,704078.25,0,0,37967.7852,0,0,1144340.5,1886386.5,-33.625,0,2008-02-03
4,209,5849.2451,0,73680.2969,0,901242.0625,0,891037.4375,1871809,657364.0625,0,0,39135.6797,0,0,1175547.875,1872047.625,-238.625,-0.01,2008-02-04
5,209,14846.6729,0,73680.2969,0,901242.0625,0,846620.1875,1836389.25,597305.375,0,0,40279.6836,0,0,1199331.125,1836916.25,-527,-0.03,2008-02-05
6,209,10182.998,0,73680.2969,0,901242.0625,0,832030.3125,1817135.75,569680.4375,0,0,41370.5312,0,0,1207548.75,1818599.75,-1464,-0.08,2008-02-06
7,209,5850.5156,0,73680.2969,0,901242.0625,0,829774.4375,1810547.25,555907.125,0,0,42420.6602,0,0,1212355.625,1810683.5,-136.25,-0.01,2008-02-07
8,209,883.2451,0,73680.2969,0,901242.0625,0,839814.8125,1815620.5,551337.6875,0,0,43469.8164,0,0,1215453.5,1810261,5359.5,0.3,2008-02-08
9,209,1368.2753,0,73680.2969,0,901242.0625,0,830422.75,1806713.375,532341.25,0,0,44407.9375,0,0,1229961.5,1806710.75,2.625,0,2008-02-09
10,209,1198.0717,0,73680.2969,0,901242.0625,0,828551.5,1804672,521314.375,0,0,45462.0547,0,0,1237913.625,1804690,-18,0,2008-02-10
11,209,454.6198,0,73680.2969,0,901242.0625,0,831922.3125,1807299.25,515955.5,0,0,46489.7891,0,0,1244890.875,1807336.25,-37,0,2008-02-11
12,209,92.7363,0,73680.2969,0,901242.0625,0,849959.125,1824974.25,525570.1875,0,0,47521.3789,0,0,1246363.75,1819455.25,5519,0.3,2008-02-12
13,209,34.1811,0,73680.2969,0,901242.0625,0,876955.5,1851912,548987.5625,0,0,48606.1133,0,0,1249031.25,1846625,5287,0.29,2008-02-13
14,209,1000.3167,0,73680.2969,0,901242.0625,0,867618.25,1843541,520818.375,0,0,49878.7422,0,0,1273607.25,1844304.375,-763.375,-0.04,2008-02-14
15,209,2035.6469,0,73680.2969,0,901242.0625,0,854828.875,1831786.875,492170.625,0,0,51171.7969,0,0,1289063.875,1832406.25,-619.375,-0.03,2008-02-15
16,209,409.0269,0,73680.2969,0,901242.0625,0,850849.6875,1826181,477358.875,0,0,52491.4609,0,0,1296506.875,1826357.25,-176.25,-0.01,2008-02-16
17,209,86.8856,0,73680.2969,0,901242.0625,0,858570.9375,1833580.25,474724.4062,0,0,53544.8438,0,0,1297020.375,1825289.625,8290.625,0.45,2008-02-17
18,209,63.7054,0,73680.2969,0,901242.0625,0,865378.0625,1840364.125,476534.8125,0,0,54948.5039,0,0,1302425.625,1833909,6455.125,0.35,2008-02-18
19,209,31.1687,0,73680.2969,0,901242.0625,0,877839.125,1852792.625,488823.0625,0,0,56310.9258,0,0,1307721.375,1852855.375,-62.75,0,2008-02-19
20,209,28.4146,0,73680.2969,0,901242.0625,0,886705.8125,1861656.5,486531.6875,0,0,57825.457,0,0,1317361,1861718.125,-61.625,0,2008-02-20
21,209,27.5978,0,73680.2969,0,901242.0625,0,899772.1875,1874722.125,490171.75,0,0,59360.0039,0,0,1325334.625,1874866.375,-144.25,-0.01,2008-02-21
22,209,562.6419,0,73680.2969,0,901242.0625,0,894790,1870275,462035.6875,0,0,60895.2344,0,0,1342396.375,1865327.25,4947.75,0.26,2008-02-22
23,209,3770.4026,0,73680.2969,0,901242.0625,0,879797.5,1858490.25,436660.8438,0,0,62118.4844,0,0,1360356.75,1859136,-645.75,-0.03,2008-02-23
24,209,26.0347,0,73680.2969,0,901242.0625,0,952260.875,1927209.25,531879.6875,0,0,63507.7266,0,0,1331872.125,1927259.5,-50.25,0,2008-02-24
25,209,25.636,0,73680.2969,0,901242.0625,0,961653,1936601,513672.5312,0,0,64954.9688,0,0,1358020.75,1936648.25,-47.25,0,2008-02-25
26,209,12019.9189,0,73680.2969,0,901242.0625,0,918891.8125,1905834,445601.1562,0,0,66343.75,0,0,1400474.125,1912419,-6585,-0.34,2008-02-26
27,209,7797.0137,0,73680.2969,0,901242.0625,0,911925.625,1894645,419873.8438,0,0,67588.5391,0,0,1407624.125,1895086.5,-441.5,-0.02,2008-02-27
28,209,821.5587,0,73680.2969,0,901242.0625,0,916890.5625,1892634.5,414244.0312,0,0,68725.4141,0,0,1409711.75,1892681.25,-46.75,0,2008-02-28
29,209,24.0154,0,73680.2969,0,901242.0625,0,932875.3125,1907821.75,427932.5312,0,0,69829.3438,0,0,1410108.625,1907870.5,-48.75,0,2008-02-29
1,210,362268.375,0,73680.2969,0,5665.0933,0,978783.8125,1420397.625,46043.6523,0,17.3567,26674.1016,0,0,1346003.625,1418738.75,1658.875,0.12,2008-03-01
2,210,355118.3125,0,73680.2969,0,5665.0933,0,954204.875,1388668.625,30115.2051,0,17.3567,25495.834,0,0,1338777.125,1394405.5,-5736.875,-0.41,2008-03-02
3,210,356995.125,0,73680.2969,0,5665.0933,0,932397.25,1368737.75,25918.5898,0,17.3567,24569.3457,0,0,1324404.375,1374909.625,-6171.875,-0.45,2008-03-03
4,210,337798.5625,0,73680.2969,0,5665.0933,0,926504.0625,1343648,23725.1855,0,17.3567,23813.0645,0,0,1300194.625,1347750.25,-4102.25,-0.3,2008-03-04
5,210,329001.625,0,73680.2969,0,5665.0933,0,917599.375,1325946.375,22053.332,0,17.3567,23160.832,0,0,1280715.375,1325946.875,-0.5,0,2008-03-05
6,210,312830.5312,0,73680.2969,0,5665.0933,0,908049.1875,1300225.125,20640.1191,0,17.3567,22591.4414,0,0,1264345.75,1307594.625,-7369.5,-0.57,2008-03-06
