"kstp","kper","storage_in","constant_head_in","wells_in","drno_drains_in","recharge_in","et_segments_in","stream_leakage_in","total_in","storage_out","constant_head_out","wells_out","drno_drains_out","recharge_out","et_segments_out","stream_leakage_out","total_out","difference","discrepancy","Date"
19,242,1313382144,0,424830240,0,969988992,0,5754413568,8462615040,1311231488,0,962858880,114156616,0,10811273,6071471616,8470530048,-7915008,-0.09,2010-11-19
20,242,1313437440,0,424903936,0,970049344,0,5755266048,8463656960,1311378688,0,962858880,114164256,0,10811273,6072358912,8471571968,-7915008,-0.09,2010-11-20
21,242,1313473152,0,424977632,0,970109696,0,5756122112,8464682496,1311517568,0,962858880,114171896,0,10811273,6073238528,8472598016,-7915520,-0.09,2010-11-21
22,242,1313513216,0,425051328,0,970170048,0,5756961280,8465695744,1311648384,0,962858880,114179552,0,10811273,6074121216,8473619456,-7923712,-0.09,2010-11-22
23,242,1313537792,0,425125024,0,970230400,0,5757814272,8466707456,1311778816,0,962858880,114187216,0,10811273,6074994688,8474631168,-7923712,-0.09,2010-11-23
24,242,1313580160,0,425198720,0,970290752,0,5758644224,8467714048,1311899648,0,962858880,114194888,0,10811273,6075879936,8475644928,-7930880,-0.09,2010-11-24
25,242,1313622656,0,425272416,0,970351104,0,5759464960,8468711424,1312012416,0,962858880,114202568,0,10811273,6076756480,8476641280,-7929856,-0.09,2010-11-25
26,242,1313661952,0,425346112,0,970411456,0,5760281088,8469700608,1312119808,0,962858880,114210248,0,10811273,6077630464,8477630464,-7929856,-0.09,2010-11-26
27,242,1313686272,0,425419808,0,970471808,0,5761106432,8470684160,1312227072,0,962858880,114217936,0,10811273,6078498816,8478613504,-7929344,-0.09,2010-11-27
28,242,1313717888,0,425493504,0,970532160,0,5761920512,8471664128,1312328576,0,962858880,114225632,0,10811273,6079370240,8479594496,-7930368,-0.09,2010-11-28
29,242,1313754112,0,425567200,0,970592512,0,5762722304,8472636416,1312425856,0,962858880,114233336,0,10811273,6080245760,8480574976,-7938560,-0.09,2010-11-29
30,242,1313791104,0,425640896,0,970652864,0,5763521024,8473606144,1312519040,0,962858880,114241048,0,10811273,6081114624,8481545216,-7939072,-0.09,2010-11-30
1,243,1313791488,0,425714592,0,971233152,0,5764404736,8475144192,1313165952,0,962858880,114256064,0,10811273,6081988096,8483080192,-7936000,-0.09,2010-12-01
2,243,1313791744,0,425788288,0,971813440,0,5765423616,8476817408,1313937536,0,962858880,114272352,0,10811273,6082873856,8484753920,-7936512,-0.09,2010-12-02
3,243,1313793664,0,425861984,0,972393728,0,5766424576,8478474240,1314642176,0,962858880,114289680,0,10811273,6083804672,8486406656,-7932416,-0.09,2010-12-03
4,243,1313794432,0,425935680,0,972974016,0,5767415296,8480119808,1315308672,0,962858880,114307936,0,10811273,6084765184,8488051712,-7931904,-0.09,2010-12-04
5,243,1313794944,0,426009376,0,973554304,0,5768493568,8481852416,1316062080,0,962858880,114327208,0,10811273,6085721600,8489781248,-7928832,-0.09,2010-12-05
6,243,1313795072,0,426083072,0,974134592,0,5769678848,8483691520,1316887680,0,962858880,114347304,0,10811273,6086715904,8491621376,-7929856,-0.09,2010-12-06
7,243,1313796864,0,426156768,0,974714880,0,5770931712,8485600256,1317755648,0,962858880,114368096,0,10811273,6087736320,8493530112,-7929856,-0.09,2010-12-07
8,243,1313797888,0,426230464,0,975295168,0,5772161536,8487485440,1318531840,0,962858880,114389856,0,10811273,6088819200,8495411200,-7925760,-0.09,2010-12-08
9,243,1313800064,0,426304160,0,975875456,0,5773384704,8489364480,1319264384,0,962858880,114412400,0,10811273,6089943552,8497290240,-7925760,-0.09,2010-12-09
10,243,1313800192,0,426377856,0,976455744,0,5774895104,8491529216,1320286592,0,962858880,114435816,0,10811273,6091062272,8499454976,-7925760,-0.09,2010-12-10
11,243,1313800832,0,426451552,0,977036032,0,5776305152,8493593600,1321103232,0,962858880,114460080,0,10811273,6092281856,8501515264,-7921664,-0.09,2010-12-11
12,243,1313800960,0,426525248,0,977616320,0,5777741312,8495683584,1321907456,0,962858880,114485088,0,10811273,6093538816,8503601152,-7917568,-0.09,2010-12-12
13,243,1313809664,0,426598944,0,978196608,0,5779087360,8497692672,1322577536,0,962858880,114510816,0,10811273,6094858752,8505617408,-7924736,-0.09,2010-12-13
14,243,1313809792,0,426672640,0,978776896,0,5780966912,8500226048,1323835136,0,962858880,114537184,0,10811273,6096105984,8508148224,-7922176,-0.09,2010-12-14
15,243,1313841280,0,426746336,0,979357184,0,5782508544,8502453248,1324595328,0,962858880,114564200,0,10811273,6097551872,8510381568,-7928320,-0.09,2010-12-15
16,243,1314011008,0,426820032,0,979937472,0,5783803904,8504572416,1325163392,0,962858880,114591912,0,10811273,6099083264,8512508928,-7936512,-0.09,2010-12-16
17,243,1314202880,0,426893728,0,980517760,0,5784978432,8506592768,1325639296,0,962858880,114620176,0,10811273,6100605952,8514535424,-7942656,-0.09,2010-12-17
18,243,1314340736,0,426967424,0,981098048,0,5786123264,8508529664,1326066432,0,962858880,114648992,0,10811273,6102090752,8516475904,-7946240,-0.09,2010-12-18
19,243,1314457216,0,427041120,0,981678336,0,5787233792,8510410752,1326461312,0,962858880,114678296,0,10811273,6103553536,8518363136,-7952384,-0.09,2010-12-19
20,243,1314559360,0,427114816,0,982258624,0,5788316160,8512248832,1326833664,0,962858880,114708152,0,10811273,6104994816,8520206848,-7958016,-0.09,2010-12-20
21,243,1314673152,0,427188512,0,982838912,0,5789358592,8514059264,1327186048,0,962858880,114738536,0,10811273,6106427392,8522021888,-7962624,-0.09,2010-12-21
22,243,1314702464,0,427262208,0,983419200,0,5790475776,8515859456,1327568000,0,962858880,114769416,0,10811273,6107810304,8523817984,-7958528,-0.09,2010-12-22
23,243,1314805888,0,427335904,0,983999488,0,5791495680,8517637120,1327897472,0,962858880,114800880,0,10811273,6109231616,8525599744,-7962624,-0.09,2010-12-23
24,243,1314927360,0,427409600,0,984579776,0,5792475136,8519392256,1328213760,0,962858880,114832928,0,10811273,6110645760,8527362560,-7970304,-0.09,2010-12-24
25,243,1314956544,0,427483296,0,985160064,0,5793544192,8521144320,1328570112,0,962858880,114865504,0,10811273,6112003072,8529108992,-7964672,-0.09,2010-12-25
26,243,1314961920,0,427556992,0,985740352,0,5794663936,8522923008,1328960000,0,962858880,114898656,0,10811273,6113352704,8530881536,-7958528,-0.09,2010-12-26
27,243,1315031296,0,427630688,0,986320640,0,5795678208,8524660736,1329264640,0,962858880,114932360,0,10811273,6114757120,8532624384,-7963648,-0.09,2010-12-27
28,243,1315043456,0,427704384,0,986900928,0,5796754432,8526403584,1329584896,0,962858880,114966544,0,10811273,6116136960,8534358528,-7954944,-0.09,2010-12-28
29,243,1315043456,0,427778080,0,987481216,0,5798123520,8528425984,1330255488,0,962858880,115001336,0,10811273,6117451776,8536378880,-7952896,-0.09,2010-12-29
30,243,1315099520,0,427851776,0,988061504,0,5799261696,8530274304,1330628736,0,962858880,115036648,0,10811273,6118896128,8538231808,-7957504,-0.09,2010-12-30
31,243,1315232256,0,427925472,0,988641792,0,5800281088,8532080640,1330935424,0,962858880,115072488,0,10811273,6120366080,8540044288,-7963648,-0.09,2010-12-31
1,244,1315557248,0,427999168,0,988780032,0,5801266176,8533602304,1331021952,0,962858880,115094008,0,10811273,6121784320,8541570560,-7968256,-0.09,2011-01-01
2,244,1315862912,0,428072864,0,988918272,0,5802223616,8535077888,1331100928,0,962858880,115115168,0,10811273,6123163136,8543049216,-7971328,-0.09,2011-01-02
3,244,1316144768,0,428146560,0,989056512,0,5803164672,8536512512,1331175040,0,962858880,115136024,0,10811273,6124509696,8544491008,-7978496,-0.09,2011-01-03
4,244,1316414848,0,428220256,0,989194752,0,5804087808,8537917440,1331245312,0,962858880,115156640,0,10811273,6125830656,8545902592,-7985152,-0.09,2011-01-04
5,244,1316664192,0,428293952,0,989332992,0,5805003776,8539294720,1331312512,0,962858880,115177048,0,10811273,6127125504,8547284992,-7990272,-0.09,2011-01-05
6,244,1316894080,0,428367648,0,989471232,0,5805913600,8540646400,1331377280,0,962858880,115197280,0,10811273,6128396288,8548640768,-7994368,-0.09,2011-01-06
7,244,1317107584,0,428441344,0,989609472,0,5806818304,8541976576,1331439872,0,962858880,115217368,0,10811273,6129648128,8549975040,-7998464,-0.09,2011-01-07
8,244,1317301120,0,428515040,0,989747712,0,5807721472,8543285248,1331500544,0,962858880,115237328,0,10811273,6130882048,8551289856,-8004608,-0.09,2011-01-08
9,244,1317490688,0,428588736,0,989885952,0,5808613376,8544578560,1331559424,0,962858880,115257184,0,10811273,6132104192,8552591360,-8012800,-0.09,2011-01-09
10,244,1317684096,0,428662432,0,990024192,0,5809490944,8545861632,1331616768,0,962858880,115276944,0,10811273,6133315584,8553879552,-8017920,-0.09,2011-01-10
11,244,1317848704,0,428736128,0,990162432,0,5810375168,8547122176,1331672960,0,962858880,115296616,0,10811273,6134508032,8555147776,-8025600,-0.09,2011-01-11
12,244,1317992704,0,428809824,0,990300672,0,5811264512,8548367872,1331728000,0,962858880,115316216,0,10811273,6135686144,8556400640,-8032768,-0.09,2011-01-12
13,244,1318042240,0,428883520,0,990438912,0,5812530176,8549895168,1332159616,0,962858880,115335760,0,10811273,6136758784,8557924352,-8029184,-0.09,2011-01-13
14,244,1318067840,0,428957216,0,990577152,0,5814017024,8551619072,1332745344,0,962858880,115355280,0,10811273,6137874944,8559645696,-8026624,-0.09,2011-01-14
15,244,1318093056,0,429030912,0,990715392,0,5815328768,8553167872,1333032832,0,962858880,115374776,0,10811273,6139118080,8561196032,-8028160,-0.09,2011-01-15
16,244,1318110080,0,429104608,0,990853632,0,5816843264,8554911744,1333527424,0,962858880,115394280,0,10811273,6140341248,8562932736,-8020992,-0.09,2011-01-16
17,244,1318124288,0,429178304,0,990991872,0,5818763776,8557058048,1334408448,0,962858880,115415704,0,10811273,6141580800,8565074944,-8016896,-0.09,2011-01-17
18,244,1318189056,0,429252000,0,991130112,0,5820310528,8558881792,1334780544,0,962858880,115435248,0,10811273,6143019008,8566904832,-8023040,-0.09,2011-01-18
19,244,1318340608,0,429325696,0,991268352,0,5821664256,8560599040,1334995072,0,962858880,115454792,0,10811273,6144508416,8568628224,-8029184,-0.09,2011-01-19
20,244,1318524416,0,429399392,0,991406592,0,5822904832,8562235392,1335132800,0,962858880,115474336,0,10811273,6145992704,8570269696,-8034304,-0.09,2011-01-20
21,244,1318700160,0,429473088,0,991544832,0,5824089088,8563807232,1335231104,0,962858880,115493888,0,10811273,6147450368,8571845632,-8038400,-0.09,2011-01-21
22,244,1318849920,0,429546784,0,991683072,0,5825248768,8565328384,1335309568,0,962858880,115513448,0,10811273,6148878848,8573371904,-8043520,-0.09,2011-01-22
23,244,1319005568,0,429620480,0,991821312,0,5826374144,8566821376,1335376384,0,962858880,115533024,0,10811273,6150290432,8574870016,-8048640,-0.09,2011-01-23
24,244,1319167104,0,429694176,0,991959552,0,5827464704,8568285696,1335436288,0,962858880,115552600,0,10811273,6151680512,8576339968,-8054272,-0.09,2011-01-24
25,244,1319318912,0,429767872,0,992097792,0,5828539392,8569723904,1335492096,0,962858880,115572192,0,10811273,6153047552,8577781760,-8057856,-0.09,2011-01-25
26,244,1319480448,0,429841568,0,992236032,0,5829585408,8571143168,1335544960,0,962858880,115591792,0,10811273,6154399744,8579206656,-8063488,-0.09,2011-01-26
27,244,1319643520,0,429915264,0,992374272,0,5830609920,8572542976,1335595648,0,962858880,115611400,0,10811273,6155733504,8580611072,-8068096,-0.09,2011-01-27
28,244,1319789184,0,429988960,0,992512512,0,5831629312,8573920256,1335644800,0,962858880,115631008,0,10811273,6157047808,8581993472,-8073216,-0.09,2011-01-28
29,244,1319927808,0,430062656,0,992650752,0,5832640000,8575281152,1335692672,0,962858880,115650632,0,10811273,6158346752,8583360512,-8079360,-0.09,2011-01-29
30,244,1320060544,0,430136352,0,992788992,0,5833640960,8576626688,1335739392,0,962858880,115670264,0,10811273,6159630848,8584710656,-8083968,-0.09,2011-01-30
31,244,1320206336,0,430210048,0,992927232,0,5834621440,8577965056,1335785216,0,962858880,115689904,0,10811273,6160907776,8586052608,-8087552,-0.09,2011-01-31
1,245,1320275968,0,430283744,0,993245952,0,5835586048,8579391488,1335917440,0,962858880,115714392,0,10811273,6162183168,8587485184,-8093696,-0.09,2011-02-01
2,245,1320354816,0,430357440,0,993564672,0,5836532736,8580809728,1336044672,0,962858880,115739368,0,10811273,6163456000,8588910080,-8100352,-0.09,2011-02-02
3,245,1320436864,0,430431136,0,993883392,0,5837466624,8582217728,1336168320,0,962858880,115764768,0,10811273,6164721664,8590324736,-8107008,-0.09,2011-02-03
4,245,1320514944,0,430504832,0,994202112,0,5838394368,8583616512,1336288896,0,962858880,115790536,0,10811273,6165979136,8591728640,-8112128,-0.09,2011-02-04
5,245,1320588416,0,430578528,0,994520832,0,5839314944,8585003008,1336406912,0,962858880,115816616,0,10811273,6167228928,8593122304,-8119296,-0.09,2011-02-05
6,245,1320647552,0,430652224,0,994839552,0,5840239616,8586379264,1336522880,0,962858880,115842992,0,10811273,6168467968,8594503680,-8124416,-0.09,2011-02-06
7,245,1320702208,0,430725920,0,995158272,0,5841161216,8587747328,1336636800,0,962858880,115869696,0,10811273,6169702912,8595879936,-8132608,-0.09,2011-02-07
8,245,1320760704,0,430799616,0,995476992,0,5842075648,8589112832,1336748800,0,962858880,115896696,0,10811273,6170935808,8597251072,-8138240,-0.09,2011-02-08
9,245,1320827904,0,430873312,0,995795712,0,5842978304,8590475264,1336859008,0,962858880,115923960,0,10811273,6172165632,8598618112,-8142848,-0.09,2011-02-09
10,245,1320894080,0,430947008,0,996114432,0,5843872768,8591827968,1336967552,0,962858880,115951520,0,10811273,6173390336,8599980032,-8152064,-0.09,2011-02-10
11,245,1320957184,0,431020704,0,996433152,0,5844764160,8593174528,1337074560,0,962858880,115979344,0,10811273,6174608896,8601332736,-8158208,-0.09,2011-02-11
12,245,1321020544,0,431094400,0,996751872,0,5845649408,8594515968,1337180032,0,962858880,116007416,0,10811273,6175823360,8602681344,-8165376,-0.09,2011-02-12
13,245,1321085952,0,431168096,0,997070592,0,5846526976,8595851264,1337284096,0,962858880,116035752,0,10811273,6177033216,8604022784,-8171520,-0.1,2011-02-13
14,245,1321142144,0,431241792,0,997389312,0,5847405568,8597178368,1337386752,0,962858880,116064368,0,10811273,6178235392,8605356032,-8177664,-0.1,2011-02-14
15,245,1321149952,0,431315488,0,997708032,0,5848483328,8598657024,1337709312,0,962858880,116093208,0,10811273,6179356672,8606829568,-8172544,-0.09,2011-02-15
16,245,1321154560,0,431389184,0,998026752,0,5849525248,8600095744,1337939328,0,962858880,116122288,0,10811273,6180534272,8608266240,-8170496,-0.09,2011-02-16
17,245,1321198464,0,431462880,0,998345472,0,5850476544,8601483264,1338070272,0,962858880,116151640,0,10811273,6181767168,8609658880,-8175616,-0.1,2011-02-17
18,245,1321252480,0,431536576,0,998664192,0,5851397120,8602850304,1338178816,0,962858880,116181224,0,10811273,6183004160,8611034112,-8183808,-0.1,2011-02-18
19,245,1321305472,0,431610272,0,998982912,0,5852306944,8604205056,1338279680,0,962858880,116211016,0,10811273,6184233472,8612393984,-8188928,-0.1,2011-02-19
20,245,1321372032,0,431683968,0,999301632,0,5853197824,8605555712,1338378368,0,962858880,116241008,0,10811273,6185459712,8613748736,-8193024,-0.1,2011-02-20
21,245,1321434752,0,431757664,0,999620352,0,5854082048,8606895104,1338475520,0,962858880,116271200,0,10811273,6186677760,8615094272,-8199168,-0.1,2011-02-21
22,245,1321499392,0,431831360,0,999939072,0,5854958080,8608227328,1338571392,0,962858880,116301632,0,10811273,6187890688,8616433664,-8206336,-0.1,2011-02-22
23,245,1321561728,0,431905056,0,1000257792,0,5855827456,8609552384,1338666240,0,962858880,116332256,0,10811273,6189096960,8617764864,-8212480,-0.1,2011-02-23
24,245,1321618816,0,431978752,0,1000576512,0,5856695808,8610869248,1338760064,0,962858880,116363072,0,10811273,6190296064,8619089920,-8220672,-0.1,2011-02-24
25,245,1321664640,0,432052448,0,1000895232,0,5857566208,8612177920,1338853120,0,962858880,116394096,0,10811273,6191488512,8620405760,-8227840,-0.1,2011-02-25
26,245,1321717760,0,432126144,0,1001213952,0,5858428416,8613486592,1338945152,0,962858880,116425312,0,10811273,6192679936,8621720576,-8233984,-0.1,2011-02-26
27,245,1321767168,0,432199840,0,1001532672,0,5859288064,8614787072,1339036288,0,962858880,116456712,0,10811273,6193865728,8623029248,-8242176,-0.1,2011-02-27
28,245,1321815680,0,432273536,0,1001851392,0,5860144128,8616084480,1339126656,0,962858880,116488272,0,10811273,6195047424,8624332800,-8248320,-0.1,2011-02-28
1,246,1321819264,0,432347232,0,1002391680,0,5860995584,8617553920,1339366272,0,962858880,116524728,0,10811273,6196238848,8625800192,-8246272,-0.1,2011-03-01
2,246,1321821056,0,432420928,0,1002931968,0,5861879808,8619054080,1339645952,0,962858880,116561752,0,10811273,6197417472,8627295232,-8241152,-0.1,2011-03-02
3,246,1321821184,0,432494624,0,1003472256,0,5862766592,8620554240,1339911040,0,962858880,116599352,0,10811273,6198608384,8628789248,-8235008,-0.1,2011-03-03
4,246,1321825536,0,432568320,0,1004012544,0,5863634432,8622041088,1340152576,0,962858880,116637464,0,10811273,6199818240,8630278144,-8237056,-0.1,2011-03-04
5,246,1321825536,0,432642016,0,1004552832,0,5864536064,8623556608,1340425728,0,962858880,116676048,0,10811273,6201016832,8631788544,-8231936,-0.1,2011-03-05
6,246,1321825536,0,432715712,0,1005093120,0,5865525248,8625160192,1340806784,0,962858880,116715072,0,10811273,6202195968,8633388032,-8227840,-0.1,2011-03-06
7,246,1321825536,0,432789408,0,1005633408,0,5866551296,8626799616,1341207808,0,962858880,116754488,0,10811273,6203389952,8635022336,-8222720,-0.1,2011-03-07
8,246,1321830912,0,432863104,0,1006173696,0,5867522048,8628389888,1341517568,0,962858880,116794296,0,10811273,6204637184,8636618752,-8228864,-0.1,2011-03-08
9,246,1321831680,0,432936800,0,1006713984,0,5868487168,8629969920,1341799680,0,962858880,116834528,0,10811273,6205894656,8638198784,-8228864,-0.1,2011-03-09
10,246,1321831680,0,433010496,0,1007254272,0,5869599744,8631696384,1342263808,0,962858880,116875200,0,10811273,6207112704,8639922176,-8225792,-0.1,2011-03-10
11,246,1321831808,0,433084192,0,1007794560,0,5870701056,8633411584,1342668800,0,962858880,116916296,0,10811273,6208375808,8641631232,-8219648,-0.1,2011-03-11
12,246,1321861632,0,433157888,0,1008334848,0,5871711232,8635065344,1342961792,0,962858880,116957784,0,10811273,6209699840,8643289088,-8223744,-0.1,2011-03-12
13,246,1321862784,0,433231584,0,1008875136,0,5872846336,8636815360,1343382656,0,962858880,116999640,0,10811273,6210983936,8645036032,-8220672,-0.1,2011-03-13
14,246,1321862784,0,433305280,0,1009415424,0,5874069504,8638652416,1343879552,0,962858880,117041840,0,10811273,6212277760,8646868992,-8216576,-0.1,2011-03-14
15,246,1321866240,0,433378976,0,1009955712,0,5875352576,8640552960,1344387328,0,962858880,117084392,0,10811273,6213625344,8648767488,-8214528,-0.1,2011-03-15
16,246,1321866240,0,433452672,0,1010496000,0,5877459968,8643274752,1345786368,0,962858880,117136848,0,10811273,6214893056,8651486208,-8211456,-0.09,2011-03-16
17,246,1321955968,0,433526368,0,1011036288,0,5878949376,8645468160,1346362368,0,962858880,117184552,0,10811273,6216467456,8653684736,-8216576,-0.09,2011-03-17
18,246,1322060288,0,433600064,0,1011576576,0,5880295424,8647532544,1346781952,0,962858880,117228184,0,10811273,6218077696,8655757312,-8224768,-0.1,2011-03-18
19,246,1322173184,0,433673760,0,1012116864,0,5881546752,8649510912,1347117184,0,962858880,117272136,0,10811273,6219680768,8657739776,-8228864,-0.1,2011-03-19
20,246,1322201600,0,433747456,0,1012657152,0,5882833408,8651440128,1347427328,0,962858880,117316408,0,10811273,6221250048,8659663872,-8223744,-0.1,2011-03-20
21,246,1322217856,0,433821152,0,1013197440,0,5884101632,8653338624,1347717120,0,962858880,117361000,0,10811273,6222821376,8661569536,-8230912,-0.1,2011-03-21
22,246,1322293504,0,433894848,0,1013737728,0,5885297152,8655222784,1347972096,0,962858880,117405912,0,10811273,6224411648,8663459840,-8237056,-0.1,2011-03-22
23,246,1322336512,0,433968544,0,1014278016,0,5886496768,8657080320,1348212992,0,962858880,117451120,0,10811273,6225981952,8665316352,-8236032,-0.1,2011-03-23
24,246,1322338688,0,434042240,0,1014818304,0,5887824896,8659023872,1348572928,0,962858880,117496600,0,10811273,6227514880,8667254784,-8230912,-0.1,2011-03-24
25,246,1322369408,0,434115936,0,1015358592,0,5889060864,8660904960,1348827392,0,962858880,117542368,0,10811273,6229099520,8669138944,-8233984,-0.1,2011-03-25
26,246,1322394112,0,434189632,0,1015898880,0,5890283520,8662765568,1349065728,0,962858880,117588424,0,10811273,6230681088,8671005696,-8240128,-0.1,2011-03-26
27,246,1322466560,0,434263328,0,1016439168,0,5891445760,8664614912,1349278848,0,962858880,117634760,0,10811273,6232275456,8672859136,-8244224,-0.1,2011-03-27
28,246,1322582400,0,434337024,0,1016979456,0,5892550144,8666448896,1349476096,0,962858880,117681336,0,10811273,6233870848,8674698240,-8249344,-0.1,2011-03-28
29,246,1322681344,0,434410720,0,1017519744,0,5893639680,8668252160,1349663744,0,962858880,117728160,0,10811273,6235444736,8676506624,-8254464,-0.1,2011-03-29
30,246,1322702080,0,434484416,0,1018060032,0,5894809088,8670055424,1349884160,0,962858880,117775224,0,10811273,6236975616,8678304768,-8249344,-0.1,2011-03-30
31,246,1322702208,0,434558112,0,1018600320,0,5896145920,8672006144,1350287360,0,962858880,117822536,0,10811273,6238476288,8680256512,-8250368,-0.1,2011-03-31
1,247,1322872192,0,434666048,0,1018603840,0,5897575424,8673717248,1350468480,0,962860416,117849760,0,10811273,6239970304,8681960448,-8243200,-0.09,2011-04-01
2,247,1323007488,0,434773984,0,1018607360,0,5899089408,8675478528,1350683776,0,962861952,117876080,0,10811273,6241482240,8683715584,-8237056,-0.09,2011-04-02
3,247,1323191552,0,434881920,0,1018610880,0,5900447744,8677132288,1350732416,0,962863488,117901656,0,10811273,6243064320,8685373440,-8241152,-0.09,2011-04-03
4,247,1323465600,0,434989856,0,1018614400,0,5901699072,8678768640,1350758400,0,962865024,117926608,0,10811273,6244655616,8687016960,-8248320,-0.09,2011-04-04
5,247,1323634176,0,435097792,0,1018617920,0,5903033344,8680383488,1350798976,0,962866560,117951016,0,10811273,6246196224,8688623616,-8240128,-0.09,2011-04-05
6,247,1323772800,0,435205728,0,1018621440,0,5904378368,8681977856,1350829056,0,962868096,117974944,0,10811273,6247728640,8690211840,-8233984,-0.09,2011-04-06
7,247,1324006912,0,435313664,0,1018624960,0,5905628160,8683573248,1350850176,0,962869632,117998424,0,10811273,6249283072,8691812352,-8239104,-0.09,2011-04-07
8,247,1324307456,0,435421600,0,1018628480,0,5906799616,8685157376,1350869760,0,962871168,118021504,0,10811273,6250828800,8693402624,-8245248,-0.09,2011-04-08
9,247,1324642176,0,435529536,0,1018632000,0,5907913216,8686716928,1350888192,0,962872704,118044216,0,10811273,6252352512,8694968320,-8251392,-0.09,2011-04-09
10,247,1324973440,0,435637472,0,1018635520,0,5908998144,8688244736,1350905728,0,962874240,118066584,0,10811273,6253843968,8696502272,-8257536,-0.09,2011-04-10
11,247,1325258624,0,435745408,0,1018639040,0,5910090752,8689733632,1350922624,0,962875776,118088640,0,10811273,6255297024,8697995264,-8261632,-0.1,2011-04-11
12,247,1325515264,0,435853344,0,1018642560,0,5911184384,8691195904,1350939008,0,962877312,118110408,0,10811273,6256725504,8699463680,-8267776,-0.1,2011-04-12
13,247,1325761792,0,435961280,0,1018646080,0,5912272384,8692641792,1350954880,0,962878848,118131912,0,10811273,6258136576,8700913664,-8271872,-0.1,2011-04-13
14,247,1326036736,0,436069216,0,1018649600,0,5913324032,8694079488,1350970368,0,962880384,118153160,0,10811273,6259540992,8702356480,-8276992,-0.1,2011-04-14
15,247,1326206208,0,436177152,0,1018653120,0,5914508800,8695545856,1351048320,0,962881920,118174168,0,10811273,6260900864,8703816704,-8270848,-0.1,2011-04-15
16,247,1326315520,0,436285088,0,1018656640,0,5915918848,8697176064,1351327872,0,962883456,118194968,0,10811273,6262223360,8705440768,-8264704,-0.09,2011-04-16
17,247,1326396160,0,436393024,0,1018660160,0,5917573120,8699022336,1351813376,0,962884992,118215584,0,10811273,6263556608,8707281920,-8259584,-0.09,2011-04-17
18,247,1326465408,0,436500960,0,1018663680,0,5919382016,8701011968,1352376064,0,962886528,118237712,0,10811273,6264957440,8709269504,-8257536,-0.09,2011-04-18
19,247,1326550400,0,436608896,0,1018667200,0,5920979456,8702806016,1352619264,0,962888064,118258280,0,10811273,6266493952,8711070720,-8264704,-0.09,2011-04-19
20,247,1326694912,0,436716832,0,1018670720,0,5922442752,8704525312,1352741248,0,962889600,118278408,0,10811273,6268076544,8712797184,-8271872,-0.09,2011-04-20
21,247,1326883328,0,436824768,0,1018674240,0,5923805184,8706187264,1352801024,0,962891136,118298376,0,10811273,6269663744,8714465280,-8278016,-0.1,2011-04-21
22,247,1327080576,0,436932704,0,1018677760,0,5925112320,8707803136,1352831232,0,962892672,118318192,0,10811273,6271232512,8716085248,-8282112,-0.1,2011-04-22
23,247,1327266432,0,437040640,0,1018681280,0,5926394880,8709383168,1352849792,0,962894208,118337856,0,10811273,6272775680,8717668352,-8285184,-0.1,2011-04-23
24,247,1327401856,0,437148576,0,1018684800,0,5927693312,8710928384,1352865024,0,962895744,118357376,0,10811273,6274290688,8719219712,-8291328,-0.1,2011-04-24
25,247,1327514368,0,437256512,0,1018688320,0,5928999936,8712459264,1352880384,0,962897280,118376752,0,10811273,6275791360,8720756736,-8297472,-0.1,2011-04-25
26,247,1327696128,0,437364448,0,1018691840,0,5930246144,8713998336,1352893824,0,962898816,118395992,0,10811273,6277300224,8722299904,-8301568,-0.1,2011-04-26
27,247,1327888256,0,437472384,0,1018695360,0,5931465728,8715522048,1352907008,0,962900352,118415096,0,10811273,6278795776,8723828736,-8306688,-0.1,2011-04-27
28,247,1328036480,0,437580320,0,1018698880,0,5932708352,8717024256,1352922240,0,962901888,118434072,0,10811273,6280262656,8725331968,-8307712,-0.1,2011-04-28
29,247,1328258688,0,437688256,0,1018702400,0,5933875200,8718524416,1352935040,0,962903424,118452912,0,10811273,6281735680,8726838272,-8313856,-0.1,2011-04-29
30,247,1328511488,0,437796192,0,1018705920,0,5934994944,8720009216,1352947712,0,962904960,118471632,0,10811273,6283192320,8728328192,-8318976,-0.1,2011-04-30
1,248,1328864896,0,437904128,0,1018720960,0,5936093696,8721584128,1352960768,0,963025664,118489952,0,10811299,6284619264,8729907200,-8323072,-0.1,2011-05-01
2,248,1329126144,0,438012064,0,1018736000,0,5937256448,8723130368,1352987008,0,963145728,118508072,0,10811325,6285993984,8731446272,-8315904,-0.1,2011-05-02
3,248,1329330688,0,438120000,0,1018751040,0,5938480640,8724682752,1353037696,0,963265536,118526032,0,10811351,6287350272,8732991488,-8308736,-0.1,2011-05-03
4,248,1329505280,0,438227936,0,1018766080,0,5939738624,8726238208,1353091328,0,963385216,118543856,0,10811377,6288705024,8734536704,-8298496,-0.1,2011-05-04
5,248,1329649408,0,438335872,0,1018781120,0,5941058560,8727824384,1353185408,0,963504832,118561552,0,10811403,6290055168,8736118784,-8294400,-0.09,2011-05-05
6,248,1329762944,0,438443808,0,1018796160,0,5942540288,8729542656,1353427200,0,963624448,118579128,0,10811429,6291390464,8737832960,-8290304,-0.09,2011-05-06
7,248,1329860224,0,438551744,0,1018811200,0,5944095744,8731318272,1353689984,0,963744064,118596592,0,10811455,6292759552,8739601408,-8283136,-0.09,2011-05-07
