Day	Scott_River_Avg_Flow_m3day	French_Avg_Flow_m3day	Etna_Avg_Flow_m3day	Patterson_Avg_Flow_m3day	Kidder_Avg_Flow_m3day	Moffett_Avg_Flow_m3day	Mill_Avg_Flow_m3day	Shackleford_Avg_Flow_m3day
2014-02-17	381151.926416849	247105.471941504	255303.268084565	138342.573253248	284893.289310678	51136.8226131902	57785.6566980923	314391.577967686
2014-02-18	303377.015056896	185940.751163904	187376.244186629	102811.152247905	200093.754237364	37568.8105042262	48798.3046930522	344969.025185664
2014-02-19	283804.304408064	176154.395839488	163320.748462676	90110.8997836891	171030.401675471	32760.2904128508	45268.3284404848	330289.49219904
2014-02-20	234872.527785984	132115.796879616	134635.393891615	74865.7716178692	137170.594094152	27023.2501187894	40733.7545590276	244658.8831104
2014-02-21	215299.817137152	110096.49739968	113118.064323876	63344.7603545293	112428.80845054	22717.2361035683	37036.1249375097	203066.872981632
2014-02-22	195727.10648832	100310.142075264	97858.9161303536	55121.4980583049	95278.6441403844	19662.0120781955	34216.4234346997	171261.21817728
2014-02-23	181047.573501696	90523.786750848	86832.0962778118	49147.1127846006	83117.2347262912	17453.2445217907	32052.4502348541	146795.32986624
2014-02-24	173707.807008384	85630.60908864	78784.9374602083	44767.9206641098	74378.3948140111	15840.7601757587	30393.4114964748	134562.38571072
2014-02-25	171261.21817728	85630.60908864	74341.2424139918	42342.0558671327	69606.1214646617	14950.1098408636	29444.2710565957	129669.208048512
2014-02-26	207960.05064384	83184.020257536	70856.0243741995	40435.3479883362	65891.3745028847	14251.4468443081	28681.7081312752	124776.030386304
2014-02-27	381667.857652224	85630.60908864	75332.2620793836	42883.5605834903	70666.9903501048	15148.7546332465	29658.1274724815	137008.974541824
2014-02-28	296037.248563584	78290.842595328	83433.1315413437	47299.5186686495	79411.4097878128	16772.2240644828	31360.5951222772	132115.796879616
2014-03-01	256891.82726592	70951.076102016	76321.2348697722	43423.6600863124	71727.6487767244	15346.98069379	29870.2739541627	114989.675061888
2014-03-02	269124.77142144	68504.487270912	71355.5365803848	40708.8516019921	66422.2185971134	14351.5880962543	28792.0288982829	119882.852724096
2014-03-03	594531.425979149	178600.984670592	125093.710814551	69766.8272599473	126123.749853892	25114.0822046809	39129.8962227592	143561.089362886
2014-03-04	581721.141083072	171261.21817728	245057.671479718	133010.601862408	271871.842031053	49091.1650142869	56506.6034261845	300555.860580285
2014-03-05	591325.205105475	143075.563856117	205047.309776656	112098.262548131	221788.856684506	41099.8367210236	51261.7901219913	247093.721222151
2014-03-06	1039233.7931689	259990.328912602	348846.856337572	186662.947837901	406952.177529481	69802.7640755002	68534.7997235712	443042.904942544
2014-03-07	629062.058683347	203066.872981632	299661.138819172	161331.705585038	342098.743067828	59990.4645667115	63072.635423616	374903.534529687
